Element 1: (2, (6, 2), ['%', '.', '.', '.'], [(5, 7), (1, 9), (12, 5)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (7, 2))
Element 2: (2, (7, 2), ['', '.', '.', '.'], [(6, 7), (1, 8), (11, 5)], [False, False, False, False], 96, False, [False, True, True, True], 1038, 'East', (8, 2))
Element 3: (2, (8, 2), ['', '.', '.', '.'], [(7, 7), (1, 7), (11, 6)], [False, False, False, False], 94, False, [False, True, True, True], 2067, 'East', (9, 2))
Element 4: (2, (9, 2), ['', '.', '.', '.'], [(8, 7), (1, 6), (11, 7)], [False, False, False, False], 92, False, [False, True, True, True], 3096, 'East', (10, 2))
Element 5: (2, (10, 2), ['', '.', 'F', '%'], [(9, 7), (1, 5), (11, 8)], [False, False, False, True], 90, False, [False, True, False, False], 4125, 'North', (10, 3))
Element 6: (2, (10, 3), ['.', '', 'F', 'F'], [(10, 7), (1, 4), (11, 9)], [False, False, False, False], 88, False, [True, False, False, False], 7134, 'East', (11, 3))
Element 7: (2, (11, 3), ['', '%', 'F', '.'], [(10, 8), (1, 3), (10, 9)], [False, True, False, False], 86, False, [False, False, False, True], 10143, 'North', (11, 4))
Element 8: (2, (11, 4), ['F', '', '', '.'], [(9, 8), (1, 2), (9, 9)], [False, False, False, False], 84, False, [False, False, False, True], 11172, 'West', (10, 4))
Element 9: (2, (10, 4), ['.', '', 'F', ''], [(8, 8), (1, 1), (8, 9)], [False, False, False, False], 82, False, [True, False, False, False], 12201, 'North', (10, 5))
Element 10: (2, (10, 5), ['.', '', 'F', ''], [(7, 8), (2, 1), (7, 9)], [False, False, False, False], 80, False, [True, False, False, False], 13230, 'North', (10, 6))
Element 11: #1#
