Element 1: (2, (14, 4), ['.', '.', '.', '.'], [(5, 8), (4, 9), (15, 3)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (15, 4))
Element 2: (2, (15, 4), ['', '', '.', '%'], [(6, 8), (5, 9), (15, 2)], [False, False, False, True], 96, False, [False, False, True, False], 58, 'North', (15, 5))
Element 3: (2, (15, 5), ['.', '', '.', '%'], [(7, 8), (6, 9), (15, 3)], [False, False, False, True], 94, False, [True, False, True, False], 87, 'North', (15, 6))
Element 4: (2, (15, 6), ['.', '', '.', '%'], [(8, 8), (7, 9), (14, 3)], [False, False, False, True], 92, False, [True, False, True, False], 126, 'North', (15, 7))
Element 5: (2, (15, 7), ['.', '', '.', '%'], [(9, 8), (8, 9), (13, 3)], [False, False, False, True], 90, False, [True, False, True, False], 165, 'North', (15, 8))
Element 6: (2, (15, 8), ['.', '', '.', '%'], [(10, 8), (9, 9), (13, 4)], [False, False, False, True], 88, False, [True, False, True, False], 1194, 'North', (15, 9))
Element 7: (2, (15, 9), ['.', '', '%', '%'], [(11, 8), (10, 9), (13, 5)], [False, False, True, True], 86, False, [True, False, False, False], 3213, 'West', (14, 9))
Element 8: (2, (14, 9), ['.', '.', '%', ''], [(11, 9), (10, 8), (14, 5)], [False, False, True, False], 84, False, [True, True, False, False], 4232, 'South', (14, 8))
Element 9: (2, (14, 8), ['.', '.', '', ''], [(12, 9), (10, 7), (14, 6)], [False, False, False, False], 82, False, [True, True, False, False], 5261, 'South', (14, 7))
Element 10: (2, (14, 7), ['.', '', '', ''], [(13, 9), (11, 7), (13, 6)], [False, False, False, False], 80, False, [True, False, False, False], 6290, 'West', (13, 7))
Element 11: (2, (13, 7), ['.', '', 'G', ''], [(13, 8), (11, 6), (12, 6)], [False, False, False, False], 78, False, [True, False, False, False], 7319, 'West', (12, 7))
Element 12: (2, (12, 7), ['', '', 'G', ''], [(12, 8), (11, 5), (12, 5)], [False, False, False, False], 76, False, [False, False, False, False], 8348, 'South', (12, 6))
Element 13: (2, (12, 6), ['', '', 'G', ''], [(12, 7), (11, 4), (12, 4)], [False, False, False, False], 74, False, [False, False, False, False], 9357, 'East', (13, 6))
Element 14: (2, (13, 6), ['', '', 'G', ''], [(13, 7), (11, 3), (12, 3)], [False, False, False, False], 72, False, [False, False, False, False], 10366, 'East', (14, 6))
Element 15: (2, (14, 6), ['', '', 'G', ''], [(14, 7), (10, 3), (12, 4)], [False, False, False, False], 70, False, [False, False, False, False], 11365, 'South', (14, 5))
Element 16: (2, (14, 5), ['', '', '', ''], [(15, 7), (10, 4), (12, 5)], [False, False, False, False], 68, False, [False, False, False, False], 12364, 'West', (13, 5))
Element 17: (2, (13, 5), ['', '', '', ''], [(15, 8), (10, 5), (12, 6)], [False, False, False, False], 66, False, [False, False, False, False], 13363, 'South', (13, 4))
Element 18: #1#
