Element 1: (0, (6, 1), ['%', '%', '.', '.'], [(3, 7), (4, 3), (6, 4)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (7, 1))
Element 2: (0, (7, 1), ['', '%', '.', '.'], [(4, 7), (5, 3), (7, 4)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (8, 1))
Element 3: (0, (8, 1), ['', '%', '.', '.'], [(5, 7), (6, 3), (8, 4)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (9, 1))
Element 4: (0, (9, 1), ['', '%', '.', '.'], [(6, 7), (7, 3), (9, 4)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (10, 1))
Element 5: (0, (10, 1), ['', '%', '.', '.'], [(7, 7), (8, 3), (10, 4)], [False, True, False, False], 90, False, [False, False, True, True], 1146, 'East', (11, 1))
Element 6: (0, (11, 1), ['', '%', '%', '.'], [(8, 7), (9, 3), (11, 4)], [False, True, True, False], 88, False, [False, False, False, True], 2175, 'East', (12, 1))
Element 7: (0, (12, 1), ['', '%', '%', '.'], [(9, 7), (10, 3), (11, 5)], [False, True, True, False], 86, False, [False, False, False, True], 4194, 'East', (13, 1))
Element 8: (0, (13, 1), ['', '%', '.', '.'], [(10, 7), (11, 3), (11, 6)], [False, True, False, False], 84, False, [False, False, True, True], 7203, 'East', (14, 1))
Element 9: (0, (14, 1), ['', '%', '%', '%'], [(11, 7), (12, 3), (10, 6)], [False, True, True, True], 82, False, [False, False, False, False], 9222, 'West', (13, 1))
Element 10: (0, (13, 1), ['', '%', '.', ''], [(11, 8), (13, 3), (10, 5)], [False, True, False, False], 80, False, [False, False, True, False], 11231, 'North', (13, 2))
Element 11: (0, (13, 2), ['%', '', '', '%'], [(11, 9), (14, 3), (9, 5)], [True, False, False, True], 78, False, [False, False, False, False], 12260, 'North', (13, 3))
Element 12: (0, (13, 3), ['', '', '.', ''], [(10, 9), (15, 3), (9, 6)], [False, False, False, False], 76, False, [False, False, True, False], 13279, 'North', (13, 4))
Element 13: #1#
