Element 1: (1, (1, 1), ['%', '%', '.', '.'], [(4, 3), (7, 6), (8, 3)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '%', '.'], [(5, 3), (8, 6), (9, 3)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '%', '.'], [(6, 3), (9, 6), (10, 3)], [False, True, True, False], 94, False, [False, False, False, True], 1077, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '', '%'], [(7, 3), (10, 6), (11, 3)], [False, True, False, True], 92, False, [False, False, False, False], 3096, 'North', (4, 2))
Element 5: (1, (4, 2), ['%', '', '', '%'], [(7, 4), (11, 6), (11, 4)], [True, False, False, True], 90, False, [False, False, False, False], 5105, 'North', (4, 3))
Element 6: (1, (4, 3), ['.', '', '.', ''], [(8, 4), (11, 7), (11, 5)], [False, False, False, False], 88, False, [True, False, True, False], 7114, 'North', (4, 4))
Element 7: (1, (4, 4), ['.', '', '.', '.'], [(9, 4), (11, 8), (10, 5)], [False, False, False, False], 86, False, [True, False, True, True], 9133, 'East', (5, 4))
Element 8: (1, (5, 4), ['', '', '.', '.'], [(9, 5), (11, 9), (10, 4)], [False, False, False, False], 84, False, [False, False, True, True], 11152, 'East', (6, 4))
Element 9: (1, (6, 4), ['', '', '.', ''], [(8, 5), (10, 9), (9, 4)], [False, False, False, False], 82, False, [False, False, True, False], 12171, 'North', (6, 5))
Element 10: (1, (6, 5), ['.', '', '.', 'G'], [(7, 5), (10, 8), (9, 5)], [False, False, False, False], 80, False, [True, False, True, False], 13190, 'North', (6, 6))
Element 11: #1#
