Element 1: (1, (5, 9), ['.', '.', '%', '.'], [(4, 5), (7, 3), (13, 6)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (6, 9))
Element 2: (1, (6, 9), ['', '.', '%', '.'], [(5, 5), (8, 3), (14, 6)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (7, 9))
Element 3: (1, (7, 9), ['', '.', '%', '.'], [(6, 5), (9, 3), (15, 6)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (8, 9))
Element 4: (1, (8, 9), ['', '.', '%', '.'], [(7, 5), (10, 3), (15, 7)], [False, False, True, False], 92, False, [False, True, False, True], 1116, 'East', (9, 9))
Element 5: (1, (9, 9), ['', '.', '%', 'F'], [(8, 5), (11, 3), (15, 8)], [False, False, True, False], 90, False, [False, True, False, False], 2145, 'East', (10, 9))
Element 6: (1, (10, 9), ['', 'F', '%', 'F'], [(9, 5), (11, 4), (15, 9)], [False, False, True, False], 88, False, [False, False, False, False], 4164, 'East', (11, 9))
Element 7: (1, (11, 9), ['', 'F', '%', '.'], [(10, 5), (11, 5), (14, 9)], [False, False, True, False], 86, False, [False, False, False, True], 7173, 'South', (11, 8))
Element 8: (1, (11, 8), ['F', 'F', '', '.'], [(10, 6), (11, 6), (14, 8)], [False, False, False, False], 84, False, [False, False, False, True], 10182, 'South', (11, 7))
Element 9: (1, (11, 7), ['G', '', '', '.'], [(10, 7), (12, 6), (14, 7)], [False, False, False, False], 82, False, [False, False, False, True], 12201, 'East', (12, 7))
Element 10: (1, (12, 7), ['', '', '.', 'G'], [(10, 8), (12, 5), (13, 7)], [False, False, False, False], 80, False, [False, False, True, False], 13230, 'North', (12, 8))
Element 11: (1, (12, 8), ['', '', '.', 'G'], [(9, 8), (13, 5), (13, 8)], [False, False, False, False], 78, False, [False, False, True, False], 13269, 'North', (12, 9))
Element 12: (1, (12, 9), ['', '', '%', 'G'], [(9, 7), (14, 5), (13, 9)], [False, False, True, False], 76, False, [False, False, False, False], 13308, 'South', (12, 8))
Element 13: (1, (12, 8), ['', '', 'G', ''], [(9, 6), (15, 5), (12, 9)], [False, False, False, False], 74, False, [False, False, False, False], 13327, 'South', (12, 7))
Element 14: (1, (12, 7), ['', '', 'G', ''], [(8, 6), (15, 4), (12, 8)], [False, False, False, False], 72, False, [False, False, False, False], 13346, 'South', (12, 6))
Element 15: (1, (12, 6), ['', '', 'G', ''], [(8, 7), (15, 3), (12, 7)], [False, False, False, False], 70, False, [False, False, False, False], 13365, 'East', (13, 6))
Element 16: (1, (13, 6), ['G', '', '', ''], [(8, 8), (15, 2), (12, 6)], [False, False, False, False], 68, False, [False, False, False, False], 13384, 'East', (14, 6))
Element 17: (1, (14, 6), ['', '', '', ''], [(7, 8), (15, 3), (12, 5)], [False, False, False, False], 66, False, [False, False, False, False], 13393, 'East', (15, 6))
Element 18: (1, (15, 6), ['', '', '', '%'], [(7, 7), (14, 3), (12, 4)], [False, False, False, True], 64, False, [False, False, False, False], 13422, 'North', (15, 7))
Element 19: (1, (15, 7), ['', '', '', '%'], [(7, 6), (14, 4), (13, 4)], [False, False, False, True], 62, False, [False, False, False, False], 13451, 'North', (15, 8))
Element 20: (1, (15, 8), ['', '', '', '%'], [(6, 6), (14, 3), (13, 3)], [False, False, False, True], 60, False, [False, False, False, False], 13470, 'North', (15, 9))
Element 21: (1, (15, 9), ['', '', '%', '%'], [(6, 7), (14, 4), (13, 2)], [False, False, True, True], 58, False, [False, False, False, False], 13489, 'West', (14, 9))
Element 22: (1, (14, 9), ['', '', '%', ''], [(6, 8), (14, 3), (13, 1)], [False, False, True, False], 56, False, [False, False, False, False], 13508, 'South', (14, 8))
Element 23: (1, (14, 8), ['', '', '', ''], [(5, 8), (15, 3), (14, 1)], [False, False, False, False], 54, False, [False, False, False, False], 13527, 'South', (14, 7))
Element 24: (1, (14, 7), ['', '', '', ''], [(5, 7), (15, 4), (13, 1)], [False, False, False, False], 52, False, [False, False, False, False], 13536, 'West', (13, 7))
Element 25: (1, (13, 7), ['', '', '', ''], [(5, 6), (14, 4), (12, 1)], [False, False, False, False], 50, False, [False, False, False, False], 13555, 'North', (13, 8))
Element 26: (1, (13, 8), ['', '', '', ''], [(4, 6), (15, 4), (11, 1)], [False, False, False, False], 48, False, [False, False, False, False], 13574, 'North', (13, 9))
Element 27: (1, (13, 9), ['', '', '%', ''], [(4, 7), (15, 5), (10, 1)], [False, False, True, False], 46, False, [False, False, False, False], 13593, 'South', (13, 8))
Element 28: (1, (13, 8), ['', '', '', ''], [(4, 8), (15, 6), (10, 2)], [False, False, False, False], 44, False, [False, False, False, False], 13612, 'South', (13, 7))
Element 29: (1, (13, 7), ['', '', '', ''], [(4, 9), (15, 7), (9, 2)], [False, False, False, False], 42, False, [False, False, False, False], 13631, 'East', (14, 7))
Element 30: (1, (14, 7), ['', '', '', ''], [(3, 9), (15, 8), (9, 1)], [False, False, False, False], 40, False, [False, False, False, False], 13650, 'North', (14, 8))
Element 31: (1, (14, 8), ['', '', '', ''], [(3, 8), (15, 9), (8, 1)], [False, False, False, False], 38, False, [False, False, False, False], 13669, 'West', (13, 8))
Element 32: (1, (13, 8), ['', '', '', ''], [(3, 7), (14, 9), (8, 2)], [False, False, False, False], 36, False, [False, False, False, False], 13688, 'East', (14, 8))
Element 33: (1, (14, 8), ['', '', '', ''], [(3, 6), (13, 9), (7, 2)], [False, False, False, False], 34, False, [False, False, False, False], 13707, 'North', (14, 9))
Element 34: (1, (14, 9), ['', '', '%', ''], [(3, 7), (13, 8), (7, 1)], [False, False, True, False], 32, False, [False, False, False, False], 13716, 'West', (13, 9))
Element 35: (1, (13, 9), ['', '', '%', ''], [(3, 8), (14, 8), (6, 1)], [False, False, True, False], 30, False, [False, False, False, False], 13725, 'East', (14, 9))
Element 36: (1, (14, 9), ['', '', '%', ''], [(3, 9), (14, 7), (6, 2)], [False, False, True, False], 28, False, [False, False, False, False], 13734, 'East', (15, 9))
Element 37: (1, (15, 9), ['', '', '%', '%'], [(4, 9), (14, 6), (6, 3)], [False, False, True, True], 26, False, [False, False, False, False], 13743, 'South', (15, 8))
Element 38: (1, (15, 8), ['', '', '', '%'], [(5, 9), (13, 6), (6, 4)], [False, False, False, True], 24, False, [False, False, False, False], 13752, 'West', (14, 8))
Element 39: (1, (14, 8), ['', '', '', ''], [(6, 9), (13, 7), (7, 4)], [False, False, False, False], 22, False, [False, False, False, False], 13761, 'East', (15, 8))
Element 40: (1, (15, 8), ['', '', '', '%'], [(7, 9), (12, 7), (8, 4)], [False, False, False, True], 20, False, [False, False, False, False], 13770, 'South', (15, 7))
Element 41: (1, (15, 7), ['', '', '', '%'], [(8, 9), (12, 8), (9, 4)], [False, False, False, True], 18, False, [False, False, False, False], 13779, 'West', (14, 7))
Element 42: #1#
