Element 1: (3, (4, 9), ['.', '.', '%', '.'], [(10, 6), (1, 6), (3, 1)], [False, False, True, False], 98, False, [True, True, False, True], 1019, 'East', (5, 9))
Element 2: (3, (5, 9), ['', '.', '%', '.'], [(11, 6), (1, 7), (4, 1)], [False, False, True, False], 96, False, [False, True, False, True], 2048, 'East', (6, 9))
Element 3: (3, (6, 9), ['', '.', '%', '.'], [(11, 7), (1, 8), (4, 2)], [False, False, True, False], 94, False, [False, True, False, True], 3077, 'East', (7, 9))
Element 4: (3, (7, 9), ['', '.', '%', '.'], [(11, 8), (1, 9), (4, 3)], [False, False, True, False], 92, False, [False, True, False, True], 4106, 'East', (8, 9))
Element 5: (3, (8, 9), ['', '.', '%', '.'], [(11, 9), (1, 8), (5, 3)], [False, False, True, False], 90, False, [False, True, False, True], 5125, 'East', (9, 9))
Element 6: (3, (9, 9), ['', '.', '%', 'G'], [(10, 9), (1, 7), (6, 3)], [False, False, True, False], 88, False, [False, True, False, False], 6144, 'South', (9, 8))
Element 7: (3, (9, 8), ['.', '.', '', 'G'], [(10, 8), (1, 6), (7, 3)], [False, False, False, False], 86, False, [True, True, False, False], 7163, 'South', (9, 7))
Element 8: (3, (9, 7), ['.', '', '', 'G'], [(10, 7), (1, 5), (8, 3)], [False, False, False, False], 84, False, [True, False, False, False], 8182, 'West', (8, 7))
Element 9: (3, (8, 7), ['.', '.', '.', 'G'], [(9, 7), (1, 4), (9, 3)], [False, False, False, False], 82, False, [True, True, True, False], 8211, 'North', (8, 8))
Element 10: (3, (8, 8), ['.', '', '', 'G'], [(9, 8), (1, 3), (10, 3)], [False, False, False, False], 80, False, [True, False, False, False], 9230, 'West', (7, 8))
Element 11: (3, (7, 8), ['.', '.', '', ''], [(9, 9), (1, 2), (11, 3)], [False, False, False, False], 78, False, [True, True, False, False], 10249, 'South', (7, 7))
Element 12: (3, (7, 7), ['.', '.', '', ''], [(8, 9), (1, 1), (11, 4)], [False, False, False, False], 76, False, [True, True, False, False], 11268, 'South', (7, 6))
Element 13: (3, (7, 6), ['.', '.', '', '.'], [(8, 8), (2, 1), (11, 5)], [False, False, False, False], 74, False, [True, True, False, True], 12277, 'East', (8, 6))
Element 14: (3, (8, 6), ['', '.', 'G', ''], [(8, 7), (3, 1), (10, 5)], [False, False, False, False], 72, False, [False, True, False, False], 13286, 'South', (8, 5))
Element 15: #1#
