Element 1: (0, (3, 4), ['%', '.', '.', '.'], [(1, 6), (12, 5), (15, 7)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (4, 4))
Element 2: (0, (4, 4), ['', '.', '.', '.'], [(1, 7), (11, 5), (15, 8)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (5, 4))
Element 3: (0, (5, 4), ['', '.', '.', '.'], [(1, 8), (11, 6), (15, 9)], [False, False, False, False], 94, False, [False, True, True, True], 2058, 'East', (6, 4))
Element 4: (0, (6, 4), ['', '.', '.', '.'], [(1, 9), (11, 7), (14, 9)], [False, False, False, False], 92, False, [False, True, True, True], 3087, 'East', (7, 4))
Element 5: (0, (7, 4), ['', '.', '.', '.'], [(1, 8), (11, 8), (14, 8)], [False, False, False, False], 90, False, [False, True, True, True], 4106, 'East', (8, 4))
Element 6: (0, (8, 4), ['', '.', '.', '.'], [(1, 7), (11, 9), (14, 7)], [False, False, False, False], 88, False, [False, True, True, True], 5125, 'East', (9, 4))
Element 7: (0, (9, 4), ['', '.', '.', 'F'], [(1, 6), (10, 9), (14, 6)], [False, False, False, False], 86, False, [False, True, True, False], 6144, 'East', (10, 4))
Element 8: (0, (10, 4), ['', 'F', 'F', 'F'], [(1, 5), (10, 8), (15, 6)], [False, False, False, False], 84, False, [False, False, False, False], 8163, 'East', (11, 4))
Element 9: (0, (11, 4), ['', 'F', '', '.'], [(1, 4), (10, 7), (15, 5)], [False, False, False, False], 82, False, [False, False, False, True], 10182, 'South', (11, 3))
Element 10: (0, (11, 3), ['F', '%', '', '.'], [(1, 3), (10, 6), (15, 4)], [False, True, False, False], 80, False, [False, False, False, True], 12201, 'West', (10, 3))
Element 11: #1#
