Element 1: (3, (15, 6), ['.', '.', '.', '%'], [(13, 1), (11, 1), (11, 5)], [False, False, False, True], 98, False, [True, True, True, False], 1019, 'North', (15, 7))
Element 2: (3, (15, 7), ['.', '', '.', '%'], [(13, 2), (12, 1), (11, 6)], [False, False, False, True], 96, False, [True, False, True, False], 2048, 'North', (15, 8))
Element 3: (3, (15, 8), ['.', '', '.', '%'], [(13, 3), (13, 1), (11, 7)], [False, False, False, True], 94, False, [True, False, True, False], 3067, 'North', (15, 9))
Element 4: (3, (15, 9), ['.', '', '%', '%'], [(14, 3), (14, 1), (11, 8)], [False, False, True, True], 92, False, [True, False, False, False], 4086, 'West', (14, 9))
Element 5: (3, (14, 9), ['.', '.', '%', ''], [(15, 3), (13, 1), (11, 9)], [False, False, True, False], 90, False, [True, True, False, False], 5105, 'South', (14, 8))
Element 6: (3, (14, 8), ['.', '.', '', ''], [(15, 4), (13, 2), (10, 9)], [False, False, False, False], 88, False, [True, True, False, False], 6124, 'South', (14, 7))
Element 7: (3, (14, 7), ['.', '.', '', ''], [(15, 5), (13, 3), (10, 8)], [False, False, False, False], 86, False, [True, True, False, False], 7143, 'South', (14, 6))
Element 8: (3, (14, 6), ['.', 'G', '', ''], [(14, 5), (13, 4), (10, 7)], [False, False, False, False], 84, False, [True, False, False, False], 8172, 'West', (13, 6))
Element 9: (3, (13, 6), ['.', 'G', '.', ''], [(14, 4), (13, 5), (10, 6)], [False, False, False, False], 82, False, [True, False, True, False], 9201, 'North', (13, 7))
Element 10: (3, (13, 7), ['.', '', '.', ''], [(13, 4), (14, 5), (10, 5)], [False, False, False, False], 80, False, [True, False, True, False], 10210, 'North', (13, 8))
Element 11: (3, (13, 8), ['.', '', '.', ''], [(12, 4), (15, 5), (10, 4)], [False, False, False, False], 78, False, [True, False, True, False], 11229, 'North', (13, 9))
Element 12: (3, (13, 9), ['.', '', '%', ''], [(11, 4), (15, 6), (10, 3)], [False, False, True, False], 76, False, [True, False, False, False], 13238, 'West', (12, 9))
Element 13: #1#
