Element 1: (2, (8, 1), ['.', '%', '.', '.'], [(9, 9), (6, 8), (9, 7)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (9, 1))
Element 2: (2, (9, 1), ['', '%', '.', '.'], [(10, 9), (7, 8), (10, 7)], [False, True, False, False], 96, False, [False, False, True, True], 2038, 'East', (10, 1))
Element 3: (2, (10, 1), ['', '%', '.', '.'], [(11, 9), (8, 8), (11, 7)], [False, True, False, False], 94, False, [False, False, True, True], 4057, 'East', (11, 1))
Element 4: (2, (11, 1), ['', '%', '%', '.'], [(12, 9), (9, 8), (11, 8)], [False, True, True, False], 92, False, [False, False, False, True], 5086, 'East', (12, 1))
Element 5: (2, (12, 1), ['', '%', '%', '.'], [(13, 9), (9, 9), (10, 8)], [False, True, True, False], 90, False, [False, False, False, True], 6105, 'East', (13, 1))
Element 6: (2, (13, 1), ['', '%', '.', '.'], [(14, 9), (8, 9), (10, 9)], [False, True, False, False], 88, False, [False, False, True, True], 6124, 'East', (14, 1))
Element 7: (2, (14, 1), ['', '%', '%', '%'], [(15, 9), (7, 9), (11, 9)], [False, True, True, True], 86, False, [False, False, False, False], 6153, 'West', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', ''], [(15, 8), (6, 9), (12, 9)], [False, True, False, False], 84, False, [False, False, True, False], 6172, 'North', (13, 2))
Element 9: (2, (13, 2), ['%', '', '.', '%'], [(15, 7), (5, 9), (12, 8)], [True, False, False, True], 82, False, [False, False, True, False], 6211, 'North', (13, 3))
Element 10: (2, (13, 3), ['.', '', '.', '.'], [(15, 6), (4, 9), (13, 8)], [False, False, False, False], 80, False, [True, False, True, True], 6250, 'East', (14, 3))
Element 11: (2, (14, 3), ['', '%', '.', '.'], [(15, 5), (4, 8), (14, 8)], [False, True, False, False], 78, False, [False, False, True, True], 6289, 'East', (15, 3))
Element 12: (2, (15, 3), ['', '.', 'G', '%'], [(15, 4), (4, 7), (14, 7)], [False, False, False, True], 76, False, [False, True, False, False], 6328, 'South', (15, 2))
Element 13: (2, (15, 2), ['%', '%', '', '%'], [(14, 4), (5, 7), (14, 6)], [True, True, False, True], 74, False, [False, False, False, False], 6367, 'North', (15, 3))
Element 14: (2, (15, 3), ['', '', '', '%'], [(13, 4), (6, 7), (14, 5)], [False, False, False, True], 72, False, [False, False, False, False], 6396, 'West', (14, 3))
Element 15: (2, (14, 3), ['', '%', '', ''], [(12, 4), (7, 7), (13, 5)], [False, True, False, False], 70, False, [False, False, False, False], 6425, 'North', (14, 4))
Element 16: (2, (14, 4), ['', '', '', ''], [(11, 4), (8, 7), (13, 6)], [False, False, False, False], 68, False, [False, False, False, False], 7444, 'East', (15, 4))
Element 17: (2, (15, 4), ['', '', '', '%'], [(11, 5), (8, 6), (13, 7)], [False, False, False, True], 66, False, [False, False, False, False], 8463, 'North', (15, 5))
Element 18: (2, (15, 5), ['', '', '', '%'], [(11, 6), (9, 6), (12, 7)], [False, False, False, True], 64, False, [False, False, False, False], 9482, 'North', (15, 6))
Element 19: (2, (15, 6), ['', '', '', '%'], [(10, 6), (9, 5), (12, 6)], [False, False, False, True], 62, False, [False, False, False, False], 10501, 'North', (15, 7))
Element 20: (2, (15, 7), ['', '', '', '%'], [(10, 5), (9, 4), (12, 5)], [False, False, False, True], 60, False, [False, False, False, False], 11520, 'North', (15, 8))
Element 21: (2, (15, 8), ['', '', '', '%'], [(10, 4), (9, 3), (12, 4)], [False, False, False, True], 58, False, [False, False, False, False], 12529, 'North', (15, 9))
Element 22: (2, (15, 9), ['', '', '%', '%'], [(10, 3), (9, 2), (12, 3)], [False, False, True, True], 56, False, [False, False, False, False], 13548, 'West', (14, 9))
Element 23: #1#
