Element 1: (2, (10, 1), ['.', '%', '.', '.'], [(4, 7), (5, 3), (16, 1)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (11, 1))
Element 2: (2, (11, 1), ['', '%', '%', '.'], [(5, 7), (6, 3), (17, 1)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (12, 1))
Element 3: (2, (12, 1), ['', '%', '%', '.'], [(6, 7), (7, 3), (18, 1)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (13, 1))
Element 4: (2, (13, 1), ['', '%', '.', '.'], [(7, 7), (8, 3), (17, 1)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (14, 1))
Element 5: (2, (14, 1), ['', '%', '%', '%'], [(8, 7), (9, 3), (16, 1)], [False, True, True, True], 90, False, [False, False, False, False], 155, 'West', (13, 1))
Element 6: (2, (13, 1), ['', '%', '.', ''], [(9, 7), (10, 3), (16, 1)], [False, True, False, False], 88, False, [False, False, True, False], 1164, 'North', (13, 2))
Element 7: (2, (13, 2), ['%', '', '.', '%'], [(10, 7), (11, 3), (17, 1)], [True, False, False, True], 86, False, [False, False, True, False], 3173, 'North', (13, 3))
Element 8: (2, (13, 3), ['.', '', '.', '.'], [(11, 7), (11, 4), (18, 1)], [False, False, False, False], 84, False, [True, False, True, True], 5182, 'East', (14, 3))
Element 9: (2, (14, 3), ['', '%', '.', '.'], [(11, 8), (11, 5), (17, 1)], [False, True, False, False], 82, False, [False, False, True, True], 7191, 'East', (15, 3))
Element 10: (2, (15, 3), ['', '.', '.', '%'], [(11, 9), (11, 6), (16, 1)], [False, False, False, True], 80, False, [False, True, True, False], 9200, 'North', (15, 4))
Element 11: (2, (15, 4), ['.', '', '.', '%'], [(10, 9), (10, 6), (16, 1)], [False, False, False, True], 78, False, [True, False, True, False], 11209, 'North', (15, 5))
Element 12: (2, (15, 5), ['.', '', '.', '%'], [(10, 8), (10, 5), (17, 1)], [False, False, False, True], 76, False, [True, False, True, False], 13218, 'North', (15, 6))
Element 13: #1#
