Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(15, 7), (4, 4), (6, 6)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(15, 8), (5, 4), (7, 6)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(15, 9), (6, 4), (8, 6)], [False, True, True, False], 94, False, [True, False, False, False], 97, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(14, 9), (7, 4), (9, 6)], [True, True, True, False], 92, False, [False, False, False, False], 136, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(14, 8), (8, 4), (10, 6)], [False, True, True, False], 90, False, [False, False, False, False], 1155, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(14, 7), (9, 4), (11, 6)], [False, True, True, False], 88, False, [False, False, False, False], 2174, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(14, 6), (10, 4), (11, 7)], [False, True, True, True], 86, False, [False, False, False, False], 4183, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(14, 5), (11, 4), (11, 8)], [False, True, True, False], 84, False, [False, False, False, False], 6192, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(15, 5), (11, 5), (11, 9)], [True, True, True, False], 82, False, [False, False, False, False], 8201, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(15, 4), (10, 5), (10, 9)], [False, True, True, False], 80, False, [False, False, False, False], 10210, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(15, 3), (9, 5), (10, 8)], [False, True, True, False], 78, False, [False, False, False, False], 11229, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(15, 2), (8, 5), (10, 7)], [False, True, True, True], 76, False, [False, False, False, False], 12248, 'West', (17, 1))
Element 13: (3, (17, 1), ['', '%', '%', ''], [(15, 3), (7, 5), (9, 7)], [False, True, True, False], 74, False, [False, False, False, False], 12267, 'West', (16, 1))
Element 14: (3, (16, 1), ['%', '%', '%', ''], [(14, 3), (6, 5), (9, 8)], [True, True, True, False], 72, False, [False, False, False, False], 12296, 'East', (17, 1))
Element 15: (3, (17, 1), ['', '%', '%', ''], [(14, 4), (5, 5), (9, 9)], [False, True, True, False], 70, False, [False, False, False, False], 12325, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['', '%', '%', ''], [(13, 4), (4, 5), (8, 9)], [False, True, True, False], 68, False, [False, False, False, False], 12354, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(13, 5), (4, 6), (8, 8)], [False, True, True, True], 66, False, [False, False, False, False], 12383, 'West', (17, 1))
Element 18: (3, (17, 1), ['', '%', '%', ''], [(13, 6), (4, 7), (8, 7)], [False, True, True, False], 64, False, [False, False, False, False], 12412, 'West', (16, 1))
Element 19: (3, (16, 1), ['%', '%', '%', ''], [(13, 7), (5, 7), (7, 7)], [True, True, True, False], 62, False, [False, False, False, False], 12441, 'East', (17, 1))
Element 20: (3, (17, 1), ['', '%', '%', ''], [(13, 8), (6, 7), (7, 8)], [False, True, True, False], 60, False, [False, False, False, False], 12470, 'Stop', (17, 1))
Element 21: (3, (17, 1), ['', '%', '%', ''], [(13, 9), (6, 8), (7, 9)], [False, True, True, False], 58, False, [False, False, False, False], 12499, 'East', (18, 1))
Element 22: (3, (18, 1), ['', '%', '%', '%'], [(12, 9), (6, 9), (7, 8)], [False, True, True, True], 56, False, [False, False, False, False], 12518, 'West', (17, 1))
Element 23: (3, (17, 1), ['', '%', '%', ''], [(12, 8), (5, 9), (7, 7)], [False, True, True, False], 54, False, [False, False, False, False], 12537, 'West', (16, 1))
Element 24: (3, (16, 1), ['%', '%', '%', ''], [(12, 7), (5, 8), (8, 7)], [True, True, True, False], 52, False, [False, False, False, False], 12556, 'East', (17, 1))
Element 25: (3, (17, 1), ['', '%', '%', ''], [(12, 6), (4, 8), (8, 8)], [False, True, True, False], 50, False, [False, False, False, False], 12575, 'Stop', (17, 1))
Element 26: (3, (17, 1), ['', '%', '%', ''], [(12, 5), (4, 9), (7, 8)], [False, True, True, False], 48, False, [False, False, False, False], 12594, 'East', (18, 1))
Element 27: (3, (18, 1), ['', '%', '%', '%'], [(12, 4), (3, 9), (8, 8)], [False, True, True, True], 46, False, [False, False, False, False], 12613, 'West', (17, 1))
Element 28: (3, (17, 1), ['', '%', '%', ''], [(12, 3), (3, 8), (8, 9)], [False, True, True, False], 44, False, [False, False, False, False], 12632, 'West', (16, 1))
Element 29: (3, (16, 1), ['%', '%', '%', ''], [(11, 3), (3, 7), (7, 9)], [True, True, True, False], 42, False, [False, False, False, False], 13641, 'East', (17, 1))
Element 30: #1#
