Element 1: (0, (3, 1), ['.', '%', '%', '.'], [(7, 1), (8, 5), (10, 1)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (4, 1))
Element 2: (0, (4, 1), ['', '%', '.', '%'], [(8, 1), (9, 5), (11, 1)], [False, True, False, True], 96, False, [False, False, True, False], 39, 'North', (4, 2))
Element 3: (0, (4, 2), ['%', '', '.', '%'], [(9, 1), (10, 5), (12, 1)], [True, False, False, True], 94, False, [False, False, True, False], 1068, 'North', (4, 3))
Element 4: (0, (4, 3), ['.', '', '.', '.'], [(9, 2), (11, 5), (13, 1)], [False, False, False, False], 92, False, [True, False, True, True], 2097, 'East', (5, 3))
Element 5: (0, (5, 3), ['', '%', '.', '.'], [(10, 2), (11, 6), (14, 1)], [False, True, False, False], 90, False, [False, False, True, True], 3126, 'East', (6, 3))
Element 6: (0, (6, 3), ['', '.', '.', '.'], [(10, 3), (11, 7), (13, 1)], [False, False, False, False], 88, False, [False, True, True, True], 5135, 'East', (7, 3))
Element 7: (0, (7, 3), ['', '.', '.', '.'], [(11, 3), (11, 8), (13, 2)], [False, False, False, False], 86, False, [False, True, True, True], 7154, 'East', (8, 3))
Element 8: (0, (8, 3), ['', '.', '.', '.'], [(11, 4), (11, 9), (13, 3)], [False, False, False, False], 84, False, [False, True, True, True], 9173, 'East', (9, 3))
Element 9: (0, (9, 3), ['', '', '.', ''], [(10, 4), (10, 9), (14, 3)], [False, False, False, False], 82, False, [False, False, True, False], 11192, 'North', (9, 4))
Element 10: (0, (9, 4), ['.', '', '', ''], [(10, 5), (10, 8), (15, 3)], [False, False, False, False], 80, False, [True, False, False, False], 12211, 'West', (8, 4))
Element 11: #1#
