Element 1: (0, (1, 5), ['%', '.', '.', '%'], [(6, 6), (12, 9), (15, 7)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 6))
Element 2: (0, (1, 6), ['%', '', '.', '%'], [(7, 6), (11, 9), (15, 8)], [True, False, False, True], 96, False, [False, False, True, False], 1029, 'North', (1, 7))
Element 3: (0, (1, 7), ['%', '', '.', '%'], [(8, 6), (11, 8), (15, 9)], [True, False, False, True], 94, False, [False, False, True, False], 2058, 'North', (1, 8))
Element 4: (0, (1, 8), ['%', '', '.', '%'], [(9, 6), (11, 7), (14, 9)], [True, False, False, True], 92, False, [False, False, True, False], 3087, 'North', (1, 9))
Element 5: (0, (1, 9), ['%', '', '%', '%'], [(10, 6), (11, 6), (14, 8)], [True, False, True, True], 90, False, [False, False, False, False], 5106, 'South', (1, 8))
Element 6: (0, (1, 8), ['%', '', '', '%'], [(10, 7), (11, 5), (14, 7)], [True, False, False, True], 88, False, [False, False, False, False], 7115, 'South', (1, 7))
Element 7: (0, (1, 7), ['%', '', '', '%'], [(10, 8), (11, 4), (14, 6)], [True, False, False, True], 86, False, [False, False, False, False], 9124, 'South', (1, 6))
Element 8: (0, (1, 6), ['%', '', '', '%'], [(10, 9), (11, 3), (15, 6)], [True, False, False, True], 84, False, [False, False, False, False], 11133, 'South', (1, 5))
Element 9: (0, (1, 5), ['%', '.', '', '%'], [(9, 9), (10, 3), (15, 5)], [True, False, False, True], 82, False, [False, True, False, False], 12152, 'South', (1, 4))
Element 10: (0, (1, 4), ['%', '.', '', '%'], [(9, 8), (10, 4), (15, 4)], [True, False, False, True], 80, False, [False, True, False, False], 13181, 'South', (1, 3))
Element 11: #1#
