Element 1: (1, (3, 5), ['%', '.', '.', '.'], [(12, 1), (3, 9), (5, 7)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 5))
Element 2: (1, (4, 5), ['', '.', '.', '.'], [(13, 1), (4, 9), (6, 7)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 5))
Element 3: (1, (5, 5), ['', '.', '.', '.'], [(14, 1), (5, 9), (7, 7)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 5))
Element 4: (1, (6, 5), ['', '.', '.', '.'], [(13, 1), (6, 9), (8, 7)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (7, 5))
Element 5: (1, (7, 5), ['', '.', '.', '.'], [(13, 2), (7, 9), (9, 7)], [False, False, False, False], 90, False, [False, True, True, True], 155, 'East', (8, 5))
Element 6: (1, (8, 5), ['', '.', '.', '.'], [(13, 3), (8, 9), (10, 7)], [False, False, False, False], 88, False, [False, True, True, True], 1184, 'East', (9, 5))
Element 7: (1, (9, 5), ['', '.', '.', 'F'], [(14, 3), (9, 9), (11, 7)], [False, False, False, False], 86, False, [False, True, True, False], 2213, 'East', (10, 5))
Element 8: (1, (10, 5), ['', 'F', 'F', 'F'], [(15, 3), (10, 9), (11, 8)], [False, False, False, False], 84, False, [False, False, False, False], 5222, 'East', (11, 5))
Element 9: (1, (11, 5), ['', 'F', 'F', '.'], [(15, 4), (11, 9), (10, 8)], [False, False, False, False], 82, False, [False, False, False, True], 8231, 'North', (11, 6))
Element 10: (1, (11, 6), ['F', '', '', '.'], [(15, 5), (12, 9), (9, 8)], [False, False, False, False], 80, False, [False, False, False, True], 9260, 'West', (10, 6))
Element 11: (1, (10, 6), ['.', '', '', ''], [(15, 6), (13, 9), (8, 8)], [False, False, False, False], 78, False, [True, False, False, False], 10289, 'West', (9, 6))
Element 12: (1, (9, 6), ['.', '', '', ''], [(15, 7), (14, 9), (7, 8)], [False, False, False, False], 76, False, [True, False, False, False], 10328, 'West', (8, 6))
Element 13: (1, (8, 6), ['.', '', '', ''], [(15, 8), (15, 9), (6, 8)], [False, False, False, False], 74, False, [True, False, False, False], 10367, 'West', (7, 6))
Element 14: (1, (7, 6), ['.', '', '', ''], [(14, 8), (14, 9), (5, 8)], [False, False, False, False], 72, False, [True, False, False, False], 10396, 'West', (6, 6))
Element 15: (1, (6, 6), ['.', '', '', ''], [(14, 7), (13, 9), (4, 8)], [False, False, False, False], 70, False, [True, False, False, False], 10425, 'West', (5, 6))
Element 16: (1, (5, 6), ['.', '', '', ''], [(14, 6), (14, 9), (4, 7)], [False, False, False, False], 68, False, [True, False, False, False], 10454, 'West', (4, 6))
Element 17: (1, (4, 6), ['.', '', '', ''], [(14, 5), (13, 9), (3, 7)], [False, False, False, False], 66, False, [True, False, False, False], 10483, 'West', (3, 6))
Element 18: (1, (3, 6), ['%', '', '', ''], [(14, 4), (13, 8), (3, 8)], [True, False, False, False], 64, False, [False, False, False, False], 10522, 'North', (3, 7))
Element 19: (1, (3, 7), ['%', '', '', ''], [(13, 4), (13, 7), (3, 9)], [True, False, False, False], 62, False, [False, False, False, False], 10541, 'East', (4, 7))
Element 20: (1, (4, 7), ['', '', '', ''], [(13, 5), (13, 6), (4, 9)], [False, False, False, False], 60, False, [False, False, False, False], 10560, 'East', (5, 7))
Element 21: (1, (5, 7), ['', '', '', ''], [(12, 5), (12, 6), (5, 9)], [False, False, False, False], 58, False, [False, False, False, False], 10579, 'East', (6, 7))
Element 22: (1, (6, 7), ['', '', '', ''], [(12, 4), (12, 7), (6, 9)], [False, False, False, False], 56, False, [False, False, False, False], 10598, 'East', (7, 7))
Element 23: (1, (7, 7), ['', '', '', ''], [(11, 4), (12, 8), (7, 9)], [False, False, False, False], 54, False, [False, False, False, False], 11607, 'East', (8, 7))
Element 24: (1, (8, 7), ['', '', '', ''], [(11, 3), (11, 8), (8, 9)], [False, False, False, False], 52, False, [False, False, False, False], 12606, 'East', (9, 7))
Element 25: (1, (9, 7), ['', '', '', ''], [(10, 3), (11, 7), (9, 9)], [False, False, False, False], 50, False, [False, False, False, False], 13605, 'East', (10, 7))
Element 26: #1#
