Element 1: (2, (15, 5), ['.', '.', '.', '%'], [(14, 7), (14, 9), (17, 1)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (15, 6))
Element 2: (2, (15, 6), ['.', '', 'G', '%'], [(15, 7), (15, 9), (18, 1)], [False, False, False, True], 96, False, [True, False, False, False], 58, 'West', (14, 6))
Element 3: (2, (14, 6), ['.', '.', '', ''], [(15, 8), (14, 9), (17, 1)], [False, False, False, False], 94, False, [True, True, False, False], 77, 'South', (14, 5))
Element 4: (2, (14, 5), ['.', '.', '', ''], [(14, 8), (13, 9), (16, 1)], [False, False, False, False], 92, False, [True, True, False, False], 106, 'South', (14, 4))
Element 5: (2, (14, 4), ['.', '.', '', '.'], [(13, 8), (14, 9), (17, 1)], [False, False, False, False], 90, False, [True, True, False, True], 125, 'East', (15, 4))
Element 6: (2, (15, 4), ['', '.', '', '%'], [(12, 8), (13, 9), (17, 1)], [False, False, False, True], 88, False, [False, True, False, False], 144, 'South', (15, 3))
Element 7: (2, (15, 3), ['.', '.', '', '%'], [(11, 8), (13, 8), (18, 1)], [False, False, False, True], 86, False, [True, True, False, False], 1153, 'South', (15, 2))
Element 8: (2, (15, 2), ['%', '%', '', '%'], [(11, 9), (14, 8), (17, 1)], [True, True, False, True], 84, False, [False, False, False, False], 2162, 'North', (15, 3))
Element 9: (2, (15, 3), ['.', '', '', '%'], [(10, 9), (15, 8), (16, 1)], [False, False, False, True], 82, False, [True, False, False, False], 3161, 'West', (14, 3))
Element 10: (2, (14, 3), ['.', '%', '', ''], [(10, 8), (15, 7), (17, 1)], [False, True, False, False], 80, False, [True, False, False, False], 4170, 'West', (13, 3))
Element 11: (2, (13, 3), ['.', '.', '.', ''], [(10, 7), (15, 6), (17, 1)], [False, False, False, False], 78, False, [True, True, True, False], 5179, 'North', (13, 4))
Element 12: (2, (13, 4), ['.', '', '.', ''], [(11, 7), (15, 5), (18, 1)], [False, False, False, False], 76, False, [True, False, True, False], 6188, 'North', (13, 5))
Element 13: (2, (13, 5), ['.', '', '.', ''], [(11, 6), (15, 4), (17, 1)], [False, False, False, False], 74, False, [True, False, True, False], 7197, 'North', (13, 6))
Element 14: (2, (13, 6), ['.', '', '', ''], [(11, 5), (15, 3), (16, 1)], [False, False, False, False], 72, False, [True, False, False, False], 8206, 'West', (12, 6))
Element 15: (2, (12, 6), ['', '.', '.', ''], [(11, 4), (15, 2), (17, 1)], [False, False, False, False], 70, False, [False, True, True, False], 9215, 'North', (12, 7))
Element 16: (2, (12, 7), ['', '', '', ''], [(11, 3), (15, 3), (17, 1)], [False, False, False, False], 68, False, [False, False, False, False], 10224, 'East', (13, 7))
Element 17: (2, (13, 7), ['', '', '', ''], [(10, 3), (14, 3), (18, 1)], [False, False, False, False], 66, False, [False, False, False, False], 11223, 'East', (14, 7))
Element 18: (2, (14, 7), ['', '', '', ''], [(10, 4), (14, 4), (17, 1)], [False, False, False, False], 64, False, [False, False, False, False], 12222, 'East', (15, 7))
Element 19: (2, (15, 7), ['', '', '', '%'], [(10, 5), (14, 5), (16, 1)], [False, False, False, True], 62, False, [False, False, False, False], 13221, 'North', (15, 8))
Element 20: #1#
