Element 1: (2, (3, 9), ['%', '.', '%', '.'], [(6, 8), (1, 8), (13, 3)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (4, 9))
Element 2: (2, (4, 9), ['', '.', '%', '.'], [(7, 8), (1, 7), (14, 3)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (5, 9))
Element 3: (2, (5, 9), ['', '', '%', '.'], [(8, 8), (1, 6), (15, 3)], [False, False, True, False], 94, False, [False, False, False, True], 97, 'East', (6, 9))
Element 4: (2, (6, 9), ['', '', '%', '.'], [(9, 8), (1, 5), (15, 4)], [False, False, True, False], 92, False, [False, False, False, True], 136, 'East', (7, 9))
Element 5: (2, (7, 9), ['', '', '%', '.'], [(10, 8), (1, 4), (15, 5)], [False, False, True, False], 90, False, [False, False, False, True], 1165, 'East', (8, 9))
Element 6: (2, (8, 9), ['', '', '%', '.'], [(11, 8), (1, 3), (15, 6)], [False, False, True, False], 88, False, [False, False, False, True], 2194, 'East', (9, 9))
Element 7: (2, (9, 9), ['', '', '%', 'F'], [(11, 9), (1, 2), (15, 7)], [False, False, True, False], 86, False, [False, False, False, False], 3223, 'East', (10, 9))
Element 8: (2, (10, 9), ['', '', '%', ''], [(12, 9), (1, 1), (15, 8)], [False, False, True, False], 84, False, [False, False, False, False], 4252, 'East', (11, 9))
Element 9: (2, (11, 9), ['', '', '%', ''], [(13, 9), (2, 1), (15, 9)], [False, False, True, False], 82, False, [False, False, False, False], 4281, 'East', (12, 9))
Element 10: (2, (12, 9), ['', '.', '%', ''], [(13, 8), (3, 1), (14, 9)], [False, False, True, False], 80, False, [False, True, False, False], 4310, 'South', (12, 8))
Element 11: (2, (12, 8), ['', '.', '', ''], [(13, 7), (4, 1), (14, 8)], [False, False, False, False], 78, False, [False, True, False, False], 4349, 'South', (12, 7))
Element 12: (2, (12, 7), ['F', '.', '', ''], [(13, 6), (4, 2), (14, 7)], [False, False, False, False], 76, False, [False, True, False, False], 4388, 'West', (11, 7))
Element 13: (2, (11, 7), ['F', 'F', '', ''], [(13, 5), (4, 3), (14, 6)], [False, False, False, False], 74, False, [False, False, False, False], 5417, 'South', (11, 6))
Element 14: (2, (11, 6), ['F', 'F', '', '.'], [(13, 4), (5, 3), (14, 5)], [False, False, False, False], 72, False, [False, False, False, True], 6446, 'South', (11, 5))
Element 15: (2, (11, 5), ['F', 'F', '', '.'], [(12, 4), (6, 3), (14, 4)], [False, False, False, False], 70, False, [False, False, False, True], 7475, 'South', (11, 4))
Element 16: (2, (11, 4), ['F', 'F', '', ''], [(12, 5), (7, 3), (13, 4)], [False, False, False, False], 68, False, [False, False, False, False], 8494, 'South', (11, 3))
Element 17: (2, (11, 3), ['F', '%', '', '.'], [(12, 6), (8, 3), (13, 5)], [False, True, False, False], 66, False, [False, False, False, True], 9513, 'West', (10, 3))
Element 18: (2, (10, 3), ['G', '.', 'F', ''], [(12, 7), (9, 3), (13, 6)], [False, False, False, False], 64, False, [False, True, False, False], 10522, 'North', (10, 4))
Element 19: (2, (10, 4), ['G', '', 'F', ''], [(12, 8), (9, 4), (13, 7)], [False, False, False, False], 62, False, [False, False, False, False], 11531, 'North', (10, 5))
Element 20: (2, (10, 5), ['G', '', 'F', ''], [(12, 7), (9, 5), (13, 8)], [False, False, False, False], 60, False, [False, False, False, False], 12540, 'North', (10, 6))
Element 21: (2, (10, 6), ['G', '', 'F', ''], [(11, 7), (9, 6), (13, 9)], [False, False, False, False], 58, False, [False, False, False, False], 13549, 'North', (10, 7))
Element 22: #1#
