Element 1: (1, (6, 6), ['.', '.', '.', '.'], [(8, 1), (14, 5), (15, 4)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (7, 6))
Element 2: (1, (7, 6), ['', '.', '.', '.'], [(9, 1), (15, 5), (15, 3)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (8, 6))
Element 3: (1, (8, 6), ['', '.', '.', '.'], [(10, 1), (15, 6), (15, 2)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (9, 6))
Element 4: (1, (9, 6), ['', '.', '.', 'F'], [(11, 1), (15, 7), (15, 3)], [False, False, False, False], 92, False, [False, True, True, False], 116, 'East', (10, 6))
Element 5: (1, (10, 6), ['', 'F', 'F', 'F'], [(12, 1), (15, 8), (14, 3)], [False, False, False, False], 90, False, [False, False, False, False], 1145, 'East', (11, 6))
Element 6: (1, (11, 6), ['', 'F', 'F', '.'], [(13, 1), (15, 9), (14, 4)], [False, False, False, False], 88, False, [False, False, False, True], 2174, 'North', (11, 7))
Element 7: (1, (11, 7), ['F', '', 'F', '.'], [(14, 1), (14, 9), (13, 4)], [False, False, False, False], 86, False, [False, False, False, True], 3203, 'North', (11, 8))
Element 8: (1, (11, 8), ['F', '', 'F', '.'], [(13, 1), (14, 8), (13, 5)], [False, False, False, False], 84, False, [False, False, False, True], 4222, 'North', (11, 9))
Element 9: (1, (11, 9), ['F', '', '%', '.'], [(13, 2), (14, 7), (13, 6)], [False, False, True, False], 82, False, [False, False, False, True], 5251, 'West', (10, 9))
Element 10: (1, (10, 9), ['.', 'F', '%', ''], [(13, 3), (14, 6), (13, 7)], [False, False, True, False], 80, False, [True, False, False, False], 6280, 'South', (10, 8))
Element 11: (1, (10, 8), ['.', 'F', '', ''], [(12, 3), (13, 6), (13, 8)], [False, False, False, False], 78, False, [True, False, False, False], 7299, 'South', (10, 7))
Element 12: (1, (10, 7), ['.', '', '', ''], [(11, 3), (12, 6), (13, 9)], [False, False, False, False], 76, False, [True, False, False, False], 9318, 'West', (9, 7))
Element 13: (1, (9, 7), ['.', '', '.', ''], [(11, 4), (12, 7), (12, 9)], [False, False, False, False], 74, False, [True, False, True, False], 10347, 'North', (9, 8))
Element 14: (1, (9, 8), ['.', '', '.', ''], [(11, 5), (12, 8), (11, 9)], [False, False, False, False], 72, False, [True, False, True, False], 11366, 'North', (9, 9))
Element 15: (1, (9, 9), ['.', '', '%', ''], [(10, 5), (13, 8), (11, 8)], [False, False, True, False], 70, False, [True, False, False, False], 12375, 'West', (8, 9))
Element 16: (1, (8, 9), ['.', '.', '%', ''], [(10, 4), (13, 9), (12, 8)], [False, False, True, False], 68, False, [True, True, False, False], 13384, 'South', (8, 8))
Element 17: #1#
