Element 1: (0, (18, 1), ['.', '%', '%', '%'], [(4, 8), (6, 2), (15, 5)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 1))
Element 2: (0, (17, 1), ['.', '%', '%', ''], [(5, 8), (7, 2), (15, 6)], [False, True, True, False], 96, False, [True, False, False, False], 39, 'West', (16, 1))
Element 3: (0, (16, 1), ['%', '%', '%', ''], [(6, 8), (8, 2), (15, 7)], [True, True, True, False], 94, False, [False, False, False, False], 78, 'East', (17, 1))
Element 4: (0, (17, 1), ['', '%', '%', ''], [(7, 8), (9, 2), (15, 8)], [False, True, True, False], 92, False, [False, False, False, False], 107, 'East', (18, 1))
Element 5: (0, (18, 1), ['', '%', '%', '%'], [(8, 8), (10, 2), (15, 9)], [False, True, True, True], 90, False, [False, False, False, False], 136, 'Stop', (18, 1))
Element 6: (0, (18, 1), ['', '%', '%', '%'], [(9, 8), (10, 3), (14, 9)], [False, True, True, True], 88, False, [False, False, False, False], 1155, 'West', (17, 1))
Element 7: (0, (17, 1), ['', '%', '%', ''], [(10, 8), (11, 3), (14, 8)], [False, True, True, False], 86, False, [False, False, False, False], 3164, 'West', (16, 1))
Element 8: (0, (16, 1), ['%', '%', '%', ''], [(11, 8), (11, 4), (14, 7)], [True, True, True, False], 84, False, [False, False, False, False], 5173, 'East', (17, 1))
Element 9: (0, (17, 1), ['', '%', '%', ''], [(11, 9), (11, 5), (14, 6)], [False, True, True, False], 82, False, [False, False, False, False], 7182, 'East', (18, 1))
Element 10: (0, (18, 1), ['', '%', '%', '%'], [(10, 9), (11, 6), (14, 5)], [False, True, True, True], 80, False, [False, False, False, False], 9191, 'Stop', (18, 1))
Element 11: (0, (18, 1), ['', '%', '%', '%'], [(9, 9), (11, 7), (14, 4)], [False, True, True, True], 78, False, [False, False, False, False], 10210, 'West', (17, 1))
Element 12: (0, (17, 1), ['', '%', '%', ''], [(8, 9), (10, 7), (15, 4)], [False, True, True, False], 76, False, [False, False, False, False], 11229, 'West', (16, 1))
Element 13: (0, (16, 1), ['%', '%', '%', ''], [(7, 9), (10, 6), (15, 3)], [True, True, True, False], 74, False, [False, False, False, False], 12248, 'East', (17, 1))
Element 14: (0, (17, 1), ['', '%', '%', ''], [(6, 9), (10, 5), (15, 2)], [False, True, True, False], 72, False, [False, False, False, False], 13267, 'East', (18, 1))
Element 15: #1#
