Element 1: (0, (6, 8), ['.', '.', '.', '.'], [(1, 4), (12, 6), (15, 4)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (7, 8))
Element 2: (0, (7, 8), ['', '.', '.', '.'], [(1, 5), (11, 6), (15, 5)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (8, 8))
Element 3: (0, (8, 8), ['', '.', '.', '.'], [(1, 6), (11, 7), (15, 6)], [False, False, False, False], 94, False, [False, True, True, True], 2058, 'East', (9, 8))
Element 4: (0, (9, 8), ['', '.', '.', 'F'], [(1, 7), (11, 8), (15, 7)], [False, False, False, False], 92, False, [False, True, True, False], 3087, 'East', (10, 8))
Element 5: (0, (10, 8), ['', 'F', 'F', ''], [(1, 8), (11, 9), (15, 8)], [False, False, False, False], 90, False, [False, False, False, False], 5106, 'North', (10, 9))
Element 6: (0, (10, 9), ['.', '', '%', ''], [(1, 9), (12, 9), (15, 9)], [False, False, True, False], 88, False, [True, False, False, False], 6135, 'West', (9, 9))
Element 7: (0, (9, 9), ['.', '', '%', ''], [(1, 8), (13, 9), (14, 9)], [False, False, True, False], 86, False, [True, False, False, False], 6164, 'West', (8, 9))
Element 8: (0, (8, 9), ['.', '', '%', ''], [(1, 7), (13, 8), (14, 8)], [False, False, True, False], 84, False, [True, False, False, False], 6193, 'West', (7, 9))
Element 9: (0, (7, 9), ['.', '', '%', ''], [(1, 6), (13, 7), (14, 7)], [False, False, True, False], 82, False, [True, False, False, False], 6222, 'West', (6, 9))
Element 10: (0, (6, 9), ['.', '', '%', ''], [(1, 5), (13, 6), (14, 6)], [False, False, True, False], 80, False, [True, False, False, False], 6251, 'West', (5, 9))
Element 11: (0, (5, 9), ['.', '.', '%', ''], [(1, 4), (13, 5), (14, 5)], [False, False, True, False], 78, False, [True, True, False, False], 6280, 'South', (5, 8))
Element 12: (0, (5, 8), ['.', '.', '', ''], [(1, 3), (13, 4), (14, 4)], [False, False, False, False], 76, False, [True, True, False, False], 6319, 'South', (5, 7))
Element 13: (0, (5, 7), ['.', '.', '', '.'], [(1, 2), (13, 3), (14, 3)], [False, False, False, False], 74, False, [True, True, False, True], 6358, 'East', (6, 7))
Element 14: (0, (6, 7), ['', '.', '', '.'], [(1, 1), (13, 2), (15, 3)], [False, False, False, False], 72, False, [False, True, False, True], 6397, 'East', (7, 7))
Element 15: (0, (7, 7), ['', '.', '', '.'], [(2, 1), (13, 1), (15, 2)], [False, False, False, False], 70, False, [False, True, False, True], 6436, 'East', (8, 7))
Element 16: (0, (8, 7), ['', '.', '', '.'], [(3, 1), (14, 1), (15, 3)], [False, False, False, False], 68, False, [False, True, False, True], 6465, 'East', (9, 7))
Element 17: (0, (9, 7), ['', '.', '', 'F'], [(4, 1), (13, 1), (14, 3)], [False, False, False, False], 66, False, [False, True, False, False], 6484, 'East', (10, 7))
Element 18: (0, (10, 7), ['', 'F', '', ''], [(4, 2), (12, 1), (13, 3)], [False, False, False, False], 64, False, [False, False, False, False], 7503, 'South', (10, 6))
Element 19: (0, (10, 6), ['.', 'F', '', ''], [(4, 3), (11, 1), (12, 3)], [False, False, False, False], 62, False, [True, False, False, False], 8532, 'South', (10, 5))
Element 20: (0, (10, 5), ['.', 'F', '', 'F'], [(5, 3), (10, 1), (11, 3)], [False, False, False, False], 60, False, [True, False, False, False], 10551, 'East', (11, 5))
Element 21: (0, (11, 5), ['', 'G', '', '.'], [(6, 3), (10, 2), (11, 4)], [False, False, False, False], 58, False, [False, False, False, True], 12570, 'East', (12, 5))
Element 22: #1#
