Element 1: (1, (1, 1), ['%', '%', '.', '.'], [(7, 2), (3, 1), (15, 7)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '%', ''], [(8, 2), (4, 1), (15, 8)], [False, True, True, False], 96, False, [False, False, False, False], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '%', ''], [(9, 2), (4, 2), (15, 9)], [False, True, True, False], 94, False, [False, False, False, False], 77, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '', '%'], [(10, 2), (4, 3), (14, 9)], [False, True, False, True], 92, False, [False, False, False, False], 106, 'North', (4, 2))
Element 5: (1, (4, 2), ['%', '', '', '%'], [(10, 3), (5, 3), (14, 8)], [True, False, False, True], 90, False, [False, False, False, False], 1125, 'North', (4, 3))
Element 6: (1, (4, 3), ['.', '', '.', ''], [(11, 3), (6, 3), (14, 7)], [False, False, False, False], 88, False, [True, False, True, False], 2144, 'North', (4, 4))
Element 7: (1, (4, 4), ['.', '', '.', '.'], [(11, 4), (7, 3), (14, 6)], [False, False, False, False], 86, False, [True, False, True, True], 3173, 'East', (5, 4))
Element 8: (1, (5, 4), ['', '', '.', '.'], [(11, 5), (8, 3), (15, 6)], [False, False, False, False], 84, False, [False, False, True, True], 4202, 'East', (6, 4))
Element 9: (1, (6, 4), ['', '', '.', '.'], [(11, 6), (9, 3), (15, 5)], [False, False, False, False], 82, False, [False, False, True, True], 5231, 'East', (7, 4))
Element 10: (1, (7, 4), ['', '', '.', '.'], [(11, 7), (9, 4), (15, 4)], [False, False, False, False], 80, False, [False, False, True, True], 6260, 'East', (8, 4))
Element 11: (1, (8, 4), ['', '', '.', ''], [(11, 8), (10, 4), (15, 3)], [False, False, False, False], 78, False, [False, False, True, False], 8279, 'North', (8, 5))
Element 12: (1, (8, 5), ['.', '', '.', '.'], [(11, 9), (10, 5), (15, 2)], [False, False, False, False], 76, False, [True, False, True, True], 10298, 'East', (9, 5))
Element 13: (1, (9, 5), ['', '', '.', ''], [(10, 9), (10, 6), (15, 3)], [False, False, False, False], 74, False, [False, False, True, False], 12307, 'North', (9, 6))
Element 14: #1#
