Element 1: (0, (9, 8), ['.', '.', '.', 'F'], [(2, 1), (4, 7), (9, 4)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 8))
Element 2: (0, (10, 8), ['', 'F', 'F', 'F'], [(3, 1), (5, 7), (10, 4)], [False, False, False, False], 96, False, [False, False, False, False], 2019, 'East', (11, 8))
Element 3: (0, (11, 8), ['', 'F', 'F', '.'], [(4, 1), (6, 7), (11, 4)], [False, False, False, False], 94, False, [False, False, False, True], 4038, 'North', (11, 9))
Element 4: (0, (11, 9), ['F', '', '%', '.'], [(4, 2), (7, 7), (11, 5)], [False, False, True, False], 92, False, [False, False, False, True], 6057, 'West', (10, 9))
Element 5: (0, (10, 9), ['.', '', '%', ''], [(4, 3), (8, 7), (11, 6)], [False, False, True, False], 90, False, [True, False, False, False], 8076, 'West', (9, 9))
Element 6: (0, (9, 9), ['.', '', '%', ''], [(5, 3), (9, 7), (11, 7)], [False, False, True, False], 88, False, [True, False, False, False], 9105, 'West', (8, 9))
Element 7: (0, (8, 9), ['.', '.', '%', ''], [(6, 3), (10, 7), (12, 7)], [False, False, True, False], 86, False, [True, True, False, False], 10134, 'South', (8, 8))
Element 8: (0, (8, 8), ['.', '', '', ''], [(7, 3), (10, 6), (13, 7)], [False, False, False, False], 84, False, [True, False, False, False], 11163, 'West', (7, 8))
Element 9: (0, (7, 8), ['.', '', '.', ''], [(8, 3), (10, 5), (14, 7)], [False, False, False, False], 82, False, [True, False, True, False], 12192, 'North', (7, 9))
Element 10: (0, (7, 9), ['.', '', '%', ''], [(9, 3), (9, 5), (15, 7)], [False, False, True, False], 80, False, [True, False, False, False], 12231, 'West', (6, 9))
Element 11: (0, (6, 9), ['.', '.', '%', ''], [(10, 3), (9, 6), (15, 8)], [False, False, True, False], 78, False, [True, True, False, False], 13260, 'South', (6, 8))
Element 12: #1#
