Element 1: (1, (3, 1), ['.', '%', '%', '.'], [(14, 3), (3, 7), (15, 6)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (4, 1))
Element 2: (1, (4, 1), ['', '%', '.', '%'], [(15, 3), (4, 7), (15, 7)], [False, True, False, True], 96, False, [False, False, True, False], 48, 'North', (4, 2))
Element 3: (1, (4, 2), ['%', '', '.', '%'], [(15, 4), (5, 7), (15, 8)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (4, 3))
Element 4: (1, (4, 3), ['.', '', '.', '.'], [(15, 5), (6, 7), (15, 9)], [False, False, False, False], 92, False, [True, False, True, True], 126, 'East', (5, 3))
Element 5: (1, (5, 3), ['', '%', '.', '.'], [(14, 5), (7, 7), (14, 9)], [False, True, False, False], 90, False, [False, False, True, True], 165, 'East', (6, 3))
Element 6: (1, (6, 3), ['', '.', '.', '.'], [(14, 6), (8, 7), (14, 8)], [False, False, False, False], 88, False, [False, True, True, True], 204, 'East', (7, 3))
Element 7: (1, (7, 3), ['', '.', '.', '.'], [(13, 6), (9, 7), (14, 7)], [False, False, False, False], 86, False, [False, True, True, True], 243, 'East', (8, 3))
Element 8: (1, (8, 3), ['', '.', '.', '.'], [(13, 5), (10, 7), (13, 7)], [False, False, False, False], 84, False, [False, True, True, True], 1272, 'East', (9, 3))
Element 9: (1, (9, 3), ['', '.', '.', 'F'], [(13, 4), (11, 7), (13, 8)], [False, False, False, False], 82, False, [False, True, True, False], 2301, 'East', (10, 3))
Element 10: (1, (10, 3), ['', '.', 'F', 'F'], [(14, 4), (11, 8), (13, 9)], [False, False, False, False], 80, False, [False, True, False, False], 4320, 'East', (11, 3))
Element 11: (1, (11, 3), ['', '%', 'F', '.'], [(13, 4), (11, 9), (12, 9)], [False, True, False, False], 78, False, [False, False, False, True], 6329, 'North', (11, 4))
Element 12: (1, (11, 4), ['F', '', 'F', 'G'], [(12, 4), (10, 9), (12, 8)], [False, False, False, False], 76, False, [False, False, False, False], 8348, 'North', (11, 5))
Element 13: (1, (11, 5), ['F', '', 'F', 'G'], [(12, 5), (10, 8), (12, 7)], [False, False, False, False], 74, False, [False, False, False, False], 10367, 'North', (11, 6))
Element 14: (1, (11, 6), ['F', 'G', '', 'G'], [(11, 5), (9, 8), (12, 6)], [False, False, False, False], 72, False, [False, False, False, False], 11386, 'West', (10, 6))
Element 15: (1, (10, 6), ['.', 'G', '', ''], [(10, 5), (9, 9), (13, 6)], [False, False, False, False], 70, False, [True, False, False, False], 13395, 'West', (9, 6))
Element 16: #1#
