Element 1: (2, (14, 3), ['.', '%', '.', '.'], [(15, 7), (4, 4), (15, 9)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (15, 3))
Element 2: (2, (15, 3), ['', '.', '.', '%'], [(15, 6), (5, 4), (14, 9)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (15, 4))
Element 3: (2, (15, 4), ['.', '', 'G', '%'], [(15, 5), (6, 4), (14, 8)], [False, False, False, True], 94, False, [True, False, False, False], 97, 'West', (14, 4))
Element 4: (2, (14, 4), ['.', '', 'G', ''], [(14, 5), (7, 4), (14, 7)], [False, False, False, False], 92, False, [True, False, False, False], 136, 'West', (13, 4))
Element 5: (2, (13, 4), ['.', '.', 'G', ''], [(13, 5), (8, 4), (14, 6)], [False, False, False, False], 90, False, [True, True, False, False], 175, 'South', (13, 3))
Element 6: (2, (13, 3), ['.', '.', '', ''], [(12, 5), (9, 4), (13, 6)], [False, False, False, False], 88, False, [True, True, False, False], 214, 'South', (13, 2))
Element 7: (2, (13, 2), ['%', '.', '', '%'], [(11, 5), (10, 4), (13, 7)], [True, False, False, True], 86, False, [False, True, False, False], 2233, 'South', (13, 1))
Element 8: (2, (13, 1), ['.', '%', '', '.'], [(11, 6), (11, 4), (13, 8)], [False, True, False, False], 84, False, [True, False, False, True], 4252, 'East', (14, 1))
Element 9: (2, (14, 1), ['', '%', '%', '%'], [(11, 7), (11, 3), (13, 9)], [False, True, True, True], 82, False, [False, False, False, False], 6271, 'West', (13, 1))
Element 10: (2, (13, 1), ['.', '%', '', ''], [(11, 8), (10, 3), (12, 9)], [False, True, False, False], 80, False, [True, False, False, False], 8280, 'West', (12, 1))
Element 11: (2, (12, 1), ['.', '%', '%', ''], [(10, 8), (10, 2), (11, 9)], [False, True, True, False], 78, False, [True, False, False, False], 10299, 'West', (11, 1))
Element 12: (2, (11, 1), ['G', '%', '%', ''], [(10, 7), (10, 1), (10, 9)], [False, True, True, False], 76, False, [False, False, False, False], 12318, 'East', (12, 1))
Element 13: (2, (12, 1), ['', '%', '%', ''], [(10, 6), (9, 1), (9, 9)], [False, True, True, False], 74, False, [False, False, False, False], 13337, 'East', (13, 1))
Element 14: #1#
