Element 1: (3, (10, 1), ['.', '%', 'G', '.'], [(9, 3), (8, 1), (10, 2)], [False, True, False, False], 98, False, [True, False, False, True], 29, 'East', (11, 1))
Element 2: (3, (11, 1), ['G', '%', '%', '.'], [(10, 3), (9, 1), (10, 1)], [False, True, True, False], 96, False, [False, False, False, True], 1048, 'East', (12, 1))
Element 3: (3, (12, 1), ['G', '%', '%', '.'], [(11, 3), (9, 2), (11, 1)], [False, True, True, False], 94, False, [False, False, False, True], 2057, 'East', (13, 1))
Element 4: (3, (13, 1), ['G', '%', '.', '.'], [(11, 4), (10, 2), (12, 1)], [False, True, False, False], 92, False, [False, False, True, True], 3066, 'East', (14, 1))
Element 5: (3, (14, 1), ['G', '%', '%', '%'], [(11, 5), (10, 3), (13, 1)], [False, True, True, True], 90, False, [False, False, False, False], 4075, 'Stop', (14, 1))
Element 6: (3, (14, 1), ['', '%', '%', '%'], [(11, 6), (10, 4), (13, 2)], [False, True, True, True], 88, False, [False, False, False, False], 6084, 'West', (13, 1))
Element 7: (3, (13, 1), ['', '%', '', ''], [(11, 7), (10, 5), (13, 3)], [False, True, False, False], 86, False, [False, False, False, False], 8093, 'Stop', (13, 1))
Element 8: (3, (13, 1), ['', '%', '', ''], [(11, 8), (10, 6), (14, 3)], [False, True, False, False], 84, False, [False, False, False, False], 10102, 'West', (12, 1))
Element 9: (3, (12, 1), ['', '%', '%', ''], [(11, 9), (10, 7), (15, 3)], [False, True, True, False], 82, False, [False, False, False, False], 12111, 'West', (11, 1))
Element 10: #1#
