Element 1: (2, (13, 1), ['.', '%', '.', '.'], [(5, 6), (11, 6), (17, 1)], [False, True, False, False], 98, False, [True, False, True, True], 1009, 'East', (14, 1))
Element 2: (2, (14, 1), ['', '%', '%', '%'], [(6, 6), (11, 7), (18, 1)], [False, True, True, True], 96, False, [False, False, False, False], 2038, 'West', (13, 1))
Element 3: (2, (13, 1), ['.', '%', '.', ''], [(7, 6), (11, 8), (17, 1)], [False, True, False, False], 94, False, [True, False, True, False], 3047, 'North', (13, 2))
Element 4: (2, (13, 2), ['%', '', '.', '%'], [(8, 6), (11, 9), (16, 1)], [True, False, False, True], 92, False, [False, False, True, False], 4076, 'North', (13, 3))
Element 5: (2, (13, 3), ['.', '', '.', '.'], [(9, 6), (10, 9), (17, 1)], [False, False, False, False], 90, False, [True, False, True, True], 5095, 'East', (14, 3))
Element 6: (2, (14, 3), ['', '%', '.', '.'], [(10, 6), (10, 8), (17, 1)], [False, True, False, False], 88, False, [False, False, True, True], 7104, 'East', (15, 3))
Element 7: (2, (15, 3), ['', '.', '.', '%'], [(10, 7), (9, 8), (18, 1)], [False, False, False, True], 86, False, [False, True, True, False], 8123, 'North', (15, 4))
Element 8: (2, (15, 4), ['.', '', '.', '%'], [(9, 7), (9, 9), (17, 1)], [False, False, False, True], 84, False, [True, False, True, False], 8152, 'North', (15, 5))
Element 9: (2, (15, 5), ['.', '', '.', '%'], [(8, 7), (8, 9), (16, 1)], [False, False, False, True], 82, False, [True, False, True, False], 8181, 'North', (15, 6))
Element 10: (2, (15, 6), ['.', '', '.', '%'], [(8, 8), (7, 9), (17, 1)], [False, False, False, True], 80, False, [True, False, True, False], 8210, 'North', (15, 7))
Element 11: (2, (15, 7), ['.', '', '.', '%'], [(7, 8), (6, 9), (17, 1)], [False, False, False, True], 78, False, [True, False, True, False], 8239, 'North', (15, 8))
Element 12: (2, (15, 8), ['.', '', '.', '%'], [(7, 7), (6, 8), (18, 1)], [False, False, False, True], 76, False, [True, False, True, False], 8268, 'North', (15, 9))
Element 13: (2, (15, 9), ['.', '', '%', '%'], [(6, 7), (5, 8), (17, 1)], [False, False, True, True], 74, False, [True, False, False, False], 8297, 'West', (14, 9))
Element 14: (2, (14, 9), ['.', '.', '%', ''], [(5, 7), (5, 9), (16, 1)], [False, False, True, False], 72, False, [True, True, False, False], 8326, 'South', (14, 8))
Element 15: (2, (14, 8), ['.', '.', '', ''], [(4, 7), (4, 9), (17, 1)], [False, False, False, False], 70, False, [True, True, False, False], 8355, 'South', (14, 7))
Element 16: (2, (14, 7), ['.', '.', '', ''], [(4, 8), (3, 9), (17, 1)], [False, False, False, False], 68, False, [True, True, False, False], 8384, 'South', (14, 6))
Element 17: (2, (14, 6), ['.', '.', '', ''], [(3, 8), (4, 9), (18, 1)], [False, False, False, False], 66, False, [True, True, False, False], 8403, 'South', (14, 5))
Element 18: (2, (14, 5), ['.', '.', '', ''], [(3, 7), (5, 9), (17, 1)], [False, False, False, False], 64, False, [True, True, False, False], 8422, 'South', (14, 4))
Element 19: (2, (14, 4), ['.', '', '', ''], [(3, 6), (5, 8), (16, 1)], [False, False, False, False], 62, False, [True, False, False, False], 8441, 'West', (13, 4))
Element 20: (2, (13, 4), ['.', '', '.', ''], [(3, 5), (4, 8), (17, 1)], [False, False, False, False], 60, False, [True, False, True, False], 8460, 'North', (13, 5))
Element 21: (2, (13, 5), ['.', '', '.', ''], [(4, 5), (4, 7), (17, 1)], [False, False, False, False], 58, False, [True, False, True, False], 8479, 'North', (13, 6))
Element 22: (2, (13, 6), ['', '', '.', ''], [(5, 5), (5, 7), (18, 1)], [False, False, False, False], 56, False, [False, False, True, False], 8498, 'North', (13, 7))
Element 23: (2, (13, 7), ['.', '', '.', ''], [(6, 5), (6, 7), (17, 1)], [False, False, False, False], 54, False, [True, False, True, False], 8517, 'North', (13, 8))
Element 24: (2, (13, 8), ['.', '', '.', ''], [(7, 5), (7, 7), (16, 1)], [False, False, False, False], 52, False, [True, False, True, False], 8536, 'North', (13, 9))
Element 25: (2, (13, 9), ['.', '', '%', ''], [(8, 5), (8, 7), (17, 1)], [False, False, True, False], 50, False, [True, False, False, False], 8555, 'West', (12, 9))
Element 26: (2, (12, 9), ['', '.', '%', ''], [(9, 5), (9, 7), (17, 1)], [False, False, True, False], 48, False, [False, True, False, False], 8574, 'South', (12, 8))
Element 27: (2, (12, 8), ['', '.', '', ''], [(10, 5), (10, 7), (18, 1)], [False, False, False, False], 46, False, [False, True, False, False], 9583, 'South', (12, 7))
Element 28: (2, (12, 7), ['', '', '', ''], [(11, 5), (10, 6), (17, 1)], [False, False, False, False], 44, False, [False, False, False, False], 10592, 'South', (12, 6))
Element 29: (2, (12, 6), ['', '.', '', ''], [(11, 4), (10, 5), (16, 1)], [False, False, False, False], 42, False, [False, True, False, False], 11591, 'South', (12, 5))
Element 30: (2, (12, 5), ['', '.', '', ''], [(11, 3), (10, 4), (17, 1)], [False, False, False, False], 40, False, [False, True, False, False], 13600, 'South', (12, 4))
Element 31: #1#
