Element 1: (0, (3, 1), ['.', '%', '%', '.'], [(1, 9), (4, 4), (17, 1)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (4, 1))
Element 2: (0, (4, 1), ['', '%', '.', '%'], [(1, 8), (5, 4), (18, 1)], [False, True, False, True], 96, False, [False, False, True, False], 39, 'North', (4, 2))
Element 3: (0, (4, 2), ['%', '', '.', '%'], [(1, 7), (6, 4), (17, 1)], [True, False, False, True], 94, False, [False, False, True, False], 68, 'North', (4, 3))
Element 4: (0, (4, 3), ['.', '', '', '.'], [(1, 6), (7, 4), (16, 1)], [False, False, False, False], 92, False, [True, False, False, True], 107, 'East', (5, 3))
Element 5: (0, (5, 3), ['', '%', '', '.'], [(1, 5), (8, 4), (17, 1)], [False, True, False, False], 90, False, [False, False, False, True], 136, 'East', (6, 3))
Element 6: (0, (6, 3), ['', '.', '', '.'], [(1, 4), (9, 4), (17, 1)], [False, False, False, False], 88, False, [False, True, False, True], 165, 'East', (7, 3))
Element 7: (0, (7, 3), ['', '.', '', '.'], [(1, 3), (10, 4), (18, 1)], [False, False, False, False], 86, False, [False, True, False, True], 1184, 'East', (8, 3))
Element 8: (0, (8, 3), ['', '.', '', '.'], [(1, 2), (11, 4), (17, 1)], [False, False, False, False], 84, False, [False, True, False, True], 2203, 'East', (9, 3))
Element 9: (0, (9, 3), ['', '.', '', 'F'], [(1, 1), (11, 5), (16, 1)], [False, False, False, False], 82, False, [False, True, False, False], 3222, 'East', (10, 3))
Element 10: (0, (10, 3), ['', '.', '', 'F'], [(2, 1), (11, 6), (17, 1)], [False, False, False, False], 80, False, [False, True, False, False], 5231, 'East', (11, 3))
Element 11: (0, (11, 3), ['', '%', '', '.'], [(3, 1), (11, 7), (17, 1)], [False, True, False, False], 78, False, [False, False, False, True], 7230, 'East', (12, 3))
Element 12: (0, (12, 3), ['', '%', '.', '.'], [(4, 1), (11, 8), (18, 1)], [False, True, False, False], 76, False, [False, False, True, True], 8239, 'East', (13, 3))
Element 13: (0, (13, 3), ['', '.', '.', '.'], [(4, 2), (11, 9), (17, 1)], [False, False, False, False], 74, False, [False, True, True, True], 9248, 'East', (14, 3))
Element 14: (0, (14, 3), ['', '%', '.', '.'], [(4, 3), (10, 9), (16, 1)], [False, True, False, False], 72, False, [False, False, True, True], 10257, 'East', (15, 3))
Element 15: (0, (15, 3), ['', '.', '.', '%'], [(3, 3), (10, 8), (17, 1)], [False, False, False, True], 70, False, [False, True, True, False], 11276, 'North', (15, 4))
Element 16: (0, (15, 4), ['.', '', '.', '%'], [(3, 4), (10, 7), (17, 1)], [False, False, False, True], 68, False, [True, False, True, False], 12295, 'North', (15, 5))
Element 17: (0, (15, 5), ['.', '', '.', '%'], [(3, 5), (10, 6), (18, 1)], [False, False, False, True], 66, False, [True, False, True, False], 13314, 'North', (15, 6))
Element 18: #1#
