Element 1: (1, (8, 1), ['.', '%', '.', '.'], [(15, 4), (13, 7), (14, 7)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (9, 1))
Element 2: (1, (9, 1), ['', '%', '.', '.'], [(15, 5), (13, 8), (15, 7)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (10, 1))
Element 3: (1, (10, 1), ['', '%', '.', '.'], [(15, 6), (14, 8), (15, 8)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (11, 1))
Element 4: (1, (11, 1), ['', '%', '%', '.'], [(14, 6), (14, 9), (15, 9)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (12, 1))
Element 5: (1, (12, 1), ['', '%', '%', '.'], [(14, 5), (13, 9), (14, 9)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (13, 1))
Element 6: (1, (13, 1), ['', '%', '.', '.'], [(14, 4), (12, 9), (14, 8)], [False, True, False, False], 88, False, [False, False, True, True], 184, 'East', (14, 1))
Element 7: (1, (14, 1), ['', '%', '%', '%'], [(14, 3), (11, 9), (13, 8)], [False, True, True, True], 86, False, [False, False, False, False], 1203, 'West', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', ''], [(13, 3), (11, 8), (12, 8)], [False, True, False, False], 84, False, [False, False, True, False], 2222, 'North', (13, 2))
Element 9: (1, (13, 2), ['%', '', '', '%'], [(13, 4), (11, 7), (12, 7)], [True, False, False, True], 82, False, [False, False, False, False], 3251, 'North', (13, 3))
Element 10: (1, (13, 3), ['.', '', '', ''], [(13, 5), (11, 6), (12, 6)], [False, False, False, False], 80, False, [True, False, False, False], 4270, 'West', (12, 3))
Element 11: (1, (12, 3), ['F', '%', '.', ''], [(12, 5), (11, 5), (13, 6)], [False, True, False, False], 78, False, [False, False, True, False], 5299, 'West', (11, 3))
Element 12: (1, (11, 3), ['F', '%', 'G', ''], [(12, 4), (11, 4), (14, 6)], [False, True, False, False], 76, False, [False, False, False, False], 7308, 'West', (10, 3))
Element 13: (1, (10, 3), ['.', '.', 'G', ''], [(12, 3), (10, 4), (15, 6)], [False, False, False, False], 74, False, [True, True, False, False], 9307, 'South', (10, 2))
Element 14: (1, (10, 2), ['.', '', '', '%'], [(11, 3), (10, 5), (15, 5)], [False, False, False, True], 72, False, [True, False, False, False], 10316, 'West', (9, 2))
Element 15: (1, (9, 2), ['.', '', '.', ''], [(11, 4), (10, 6), (15, 4)], [False, False, False, False], 70, False, [True, False, True, False], 11325, 'North', (9, 3))
Element 16: (1, (9, 3), ['.', '', '.', ''], [(11, 5), (10, 7), (15, 3)], [False, False, False, False], 68, False, [True, False, True, False], 12334, 'North', (9, 4))
Element 17: (1, (9, 4), ['.', '', '.', ''], [(11, 6), (10, 8), (15, 2)], [False, False, False, False], 66, False, [True, False, True, False], 13353, 'North', (9, 5))
Element 18: #1#
