Element 1: (0, (3, 6), ['%', '.', '.', '.'], [(5, 9), (7, 2), (16, 1)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (4, 6))
Element 2: (0, (4, 6), ['', '.', '.', '.'], [(6, 9), (8, 2), (17, 1)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (5, 6))
Element 3: (0, (5, 6), ['', '.', '.', '.'], [(7, 9), (9, 2), (18, 1)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (6, 6))
Element 4: (0, (6, 6), ['', '.', '.', '.'], [(8, 9), (10, 2), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 107, 'East', (7, 6))
Element 5: (0, (7, 6), ['', '.', '.', '.'], [(9, 9), (10, 3), (16, 1)], [False, False, False, False], 90, False, [False, True, True, True], 1126, 'East', (8, 6))
Element 6: (0, (8, 6), ['', '.', '.', '.'], [(10, 9), (11, 3), (16, 1)], [False, False, False, False], 88, False, [False, True, True, True], 3135, 'East', (9, 6))
Element 7: (0, (9, 6), ['', '.', '.', 'F'], [(11, 9), (11, 4), (17, 1)], [False, False, False, False], 86, False, [False, True, True, False], 5144, 'East', (10, 6))
Element 8: (0, (10, 6), ['', 'F', 'F', 'F'], [(11, 8), (11, 5), (18, 1)], [False, False, False, False], 84, False, [False, False, False, False], 8143, 'East', (11, 6))
Element 9: (0, (11, 6), ['', '', 'G', '.'], [(11, 7), (10, 5), (17, 1)], [False, False, False, False], 82, False, [False, False, False, True], 11142, 'East', (12, 6))
Element 10: (0, (12, 6), ['', '.', '.', '.'], [(10, 7), (10, 4), (16, 1)], [False, False, False, False], 80, False, [False, True, True, True], 13151, 'East', (13, 6))
Element 11: #1#
