Element 1: (3, (13, 9), ['.', '.', '%', '.'], [(8, 6), (1, 7), (13, 3)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (14, 9))
Element 2: (3, (14, 9), ['', '.', '%', '.'], [(9, 6), (1, 8), (14, 3)], [False, False, True, False], 96, False, [False, True, False, True], 68, 'East', (15, 9))
Element 3: (3, (15, 9), ['', '.', '%', '%'], [(10, 6), (1, 9), (15, 3)], [False, False, True, True], 94, False, [False, True, False, False], 1097, 'South', (15, 8))
Element 4: (3, (15, 8), ['.', '.', '', '%'], [(11, 6), (1, 8), (15, 4)], [False, False, False, True], 92, False, [True, True, False, False], 2116, 'South', (15, 7))
Element 5: (3, (15, 7), ['.', '.', '', '%'], [(11, 7), (1, 7), (15, 5)], [False, False, False, True], 90, False, [True, True, False, False], 3135, 'South', (15, 6))
Element 6: (3, (15, 6), ['.', '', '', '%'], [(11, 8), (1, 6), (14, 5)], [False, False, False, True], 88, False, [True, False, False, False], 4154, 'West', (14, 6))
Element 7: (3, (14, 6), ['.', '', '.', ''], [(11, 9), (1, 5), (14, 4)], [False, False, False, False], 86, False, [True, False, True, False], 5183, 'North', (14, 7))
Element 8: (3, (14, 7), ['.', '', '.', ''], [(10, 9), (1, 4), (13, 4)], [False, False, False, False], 84, False, [True, False, True, False], 6212, 'North', (14, 8))
Element 9: (3, (14, 8), ['.', '', '', ''], [(10, 8), (1, 3), (13, 5)], [False, False, False, False], 82, False, [True, False, False, False], 7241, 'West', (13, 8))
Element 10: (3, (13, 8), ['.', '.', '', ''], [(10, 7), (1, 2), (13, 6)], [False, False, False, False], 80, False, [True, True, False, False], 8270, 'South', (13, 7))
Element 11: (3, (13, 7), ['.', '', '', ''], [(9, 7), (1, 1), (12, 6)], [False, False, False, False], 78, False, [True, False, False, False], 8309, 'West', (12, 7))
Element 12: (3, (12, 7), ['', '', '.', ''], [(9, 8), (2, 1), (12, 5)], [False, False, False, False], 76, False, [False, False, True, False], 8348, 'North', (12, 8))
Element 13: (3, (12, 8), ['', '', '.', ''], [(9, 9), (3, 1), (11, 5)], [False, False, False, False], 74, False, [False, False, True, False], 9377, 'North', (12, 9))
Element 14: (3, (12, 9), ['', '', '%', ''], [(8, 9), (4, 1), (11, 4)], [False, False, True, False], 72, False, [False, False, False, False], 10406, 'West', (11, 9))
Element 15: (3, (11, 9), ['', '', '%', ''], [(8, 8), (4, 2), (11, 3)], [False, False, True, False], 70, False, [False, False, False, False], 11425, 'South', (11, 8))
Element 16: (3, (11, 8), ['', '', '', ''], [(8, 7), (4, 3), (10, 3)], [False, False, False, False], 68, False, [False, False, False, False], 12444, 'South', (11, 7))
Element 17: (3, (11, 7), ['', '', '', ''], [(7, 7), (5, 3), (10, 4)], [False, False, False, False], 66, False, [False, False, False, False], 13463, 'South', (11, 6))
Element 18: #1#
