Element 1: (0, (15, 8), ['.', '.', '.', '%'], [(1, 9), (4, 1), (13, 1)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 9))
Element 2: (0, (15, 9), ['.', '', '%', '%'], [(1, 8), (4, 2), (14, 1)], [False, False, True, True], 96, False, [True, False, False, False], 39, 'West', (14, 9))
Element 3: (0, (14, 9), ['.', '.', '%', ''], [(1, 7), (4, 3), (13, 1)], [False, False, True, False], 94, False, [True, True, False, False], 68, 'South', (14, 8))
Element 4: (0, (14, 8), ['.', '.', '', ''], [(1, 6), (5, 3), (13, 2)], [False, False, False, False], 92, False, [True, True, False, False], 107, 'South', (14, 7))
Element 5: (0, (14, 7), ['.', '.', '', '.'], [(1, 5), (6, 3), (13, 3)], [False, False, False, False], 90, False, [True, True, False, True], 146, 'East', (15, 7))
Element 6: (0, (15, 7), ['', '.', '', '%'], [(1, 4), (6, 2), (14, 3)], [False, False, False, True], 88, False, [False, True, False, False], 185, 'South', (15, 6))
Element 7: (0, (15, 6), ['.', '.', '', '%'], [(1, 3), (7, 2), (15, 3)], [False, False, False, True], 86, False, [True, True, False, False], 224, 'South', (15, 5))
Element 8: (0, (15, 5), ['.', 'G', '', '%'], [(1, 2), (8, 2), (15, 4)], [False, False, False, True], 84, False, [True, False, False, False], 263, 'West', (14, 5))
Element 9: (0, (14, 5), ['.', 'G', '.', ''], [(1, 1), (9, 2), (14, 4)], [False, False, False, False], 82, False, [True, False, True, False], 302, 'North', (14, 6))
Element 10: (0, (14, 6), ['.', '', '', ''], [(2, 1), (10, 2), (13, 4)], [False, False, False, False], 80, False, [True, False, False, False], 341, 'West', (13, 6))
Element 11: (0, (13, 6), ['.', '.', '.', ''], [(3, 1), (10, 3), (12, 4)], [False, False, False, False], 78, False, [True, True, True, False], 1370, 'West', (12, 6))
Element 12: (0, (12, 6), ['F', '.', '.', ''], [(4, 1), (11, 3), (11, 4)], [False, False, False, False], 76, False, [False, True, True, False], 3379, 'West', (11, 6))
Element 13: (0, (11, 6), ['F', 'G', 'F', ''], [(4, 2), (12, 3), (11, 5)], [False, False, False, False], 74, False, [False, False, False, False], 5388, 'West', (10, 6))
Element 14: (0, (10, 6), ['.', 'G', 'F', ''], [(4, 3), (13, 3), (10, 5)], [False, False, False, False], 72, False, [True, False, False, False], 7387, 'North', (10, 7))
Element 15: (0, (10, 7), ['.', '', 'F', 'F'], [(4, 4), (14, 3), (10, 4)], [False, False, False, False], 70, False, [True, False, False, False], 9396, 'East', (11, 7))
Element 16: (0, (11, 7), ['', '', 'F', '.'], [(4, 5), (15, 3), (9, 4)], [False, False, False, False], 68, False, [False, False, False, True], 10415, 'North', (11, 8))
Element 17: (0, (11, 8), ['F', '', 'F', '.'], [(5, 5), (15, 2), (9, 5)], [False, False, False, False], 66, False, [False, False, False, True], 11444, 'North', (11, 9))
Element 18: (0, (11, 9), ['F', '', '%', '.'], [(5, 6), (15, 3), (9, 6)], [False, False, True, False], 64, False, [False, False, False, True], 12463, 'West', (10, 9))
Element 19: (0, (10, 9), ['.', 'F', '%', ''], [(5, 7), (15, 4), (9, 7)], [False, False, True, False], 62, False, [True, False, False, False], 13482, 'South', (10, 8))
Element 20: #1#
