Element 1: (2, (7, 5), ['.', '.', '.', '.'], [(15, 8), (6, 8), (7, 8)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (8, 5))
Element 2: (2, (8, 5), ['', '.', '.', '.'], [(15, 9), (6, 9), (8, 8)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (9, 5))
Element 3: (2, (9, 5), ['', '.', '.', 'F'], [(14, 9), (7, 9), (9, 8)], [False, False, False, False], 94, False, [False, True, True, False], 97, 'East', (10, 5))
Element 4: (2, (10, 5), ['', 'F', 'F', 'F'], [(13, 9), (8, 9), (10, 8)], [False, False, False, False], 92, False, [False, False, False, False], 2116, 'East', (11, 5))
Element 5: (2, (11, 5), ['', 'F', 'F', '.'], [(13, 8), (9, 9), (11, 8)], [False, False, False, False], 90, False, [False, False, False, True], 4135, 'North', (11, 6))
Element 6: (2, (11, 6), ['F', '', 'F', '.'], [(13, 7), (10, 9), (11, 9)], [False, False, False, False], 88, False, [False, False, False, True], 7144, 'North', (11, 7))
Element 7: (2, (11, 7), ['F', '', '', '.'], [(14, 7), (11, 9), (12, 9)], [False, False, False, False], 86, False, [False, False, False, True], 8163, 'West', (10, 7))
Element 8: (2, (10, 7), ['.', 'F', '', ''], [(15, 7), (12, 9), (12, 8)], [False, False, False, False], 84, False, [True, False, False, False], 9182, 'South', (10, 6))
Element 9: (2, (10, 6), ['.', '', '', ''], [(15, 6), (13, 9), (12, 7)], [False, False, False, False], 82, False, [True, False, False, False], 10201, 'West', (9, 6))
Element 10: (2, (9, 6), ['.', '', '.', ''], [(15, 5), (14, 9), (12, 6)], [False, False, False, False], 80, False, [True, False, True, False], 10230, 'North', (9, 7))
Element 11: (2, (9, 7), ['.', '', '', ''], [(15, 4), (15, 9), (13, 6)], [False, False, False, False], 78, False, [True, False, False, False], 10259, 'West', (8, 7))
Element 12: (2, (8, 7), ['.', '.', '', ''], [(15, 3), (15, 8), (14, 6)], [False, False, False, False], 76, False, [True, True, False, False], 10288, 'South', (8, 6))
Element 13: (2, (8, 6), ['.', '', '', ''], [(15, 2), (15, 7), (14, 5)], [False, False, False, False], 74, False, [True, False, False, False], 10317, 'West', (7, 6))
Element 14: (2, (7, 6), ['.', '', '.', ''], [(15, 3), (15, 6), (14, 4)], [False, False, False, False], 72, False, [True, False, True, False], 10336, 'North', (7, 7))
Element 15: (2, (7, 7), ['.', '', '', ''], [(15, 2), (15, 5), (14, 3)], [False, False, False, False], 70, False, [True, False, False, False], 10355, 'West', (6, 7))
Element 16: (2, (6, 7), ['.', '.', '', ''], [(15, 3), (15, 4), (13, 3)], [False, False, False, False], 68, False, [True, True, False, False], 10374, 'South', (6, 6))
Element 17: (2, (6, 6), ['.', '.', '', ''], [(14, 3), (15, 3), (13, 4)], [False, False, False, False], 66, False, [True, True, False, False], 10393, 'South', (6, 5))
Element 18: (2, (6, 5), ['.', '.', '', ''], [(14, 4), (15, 2), (13, 5)], [False, False, False, False], 64, False, [True, True, False, False], 10412, 'South', (6, 4))
Element 19: (2, (6, 4), ['.', '.', '', '.'], [(14, 5), (15, 3), (12, 5)], [False, False, False, False], 62, False, [True, True, False, True], 10431, 'East', (7, 4))
Element 20: (2, (7, 4), ['', '.', '', '.'], [(14, 6), (14, 3), (12, 4)], [False, False, False, False], 60, False, [False, True, False, True], 10450, 'East', (8, 4))
Element 21: (2, (8, 4), ['', '.', '', '.'], [(13, 6), (14, 4), (11, 4)], [False, False, False, False], 58, False, [False, True, False, True], 11459, 'East', (9, 4))
Element 22: (2, (9, 4), ['', '.', '', 'F'], [(13, 5), (14, 5), (11, 3)], [False, False, False, False], 56, False, [False, True, False, False], 12468, 'East', (10, 4))
Element 23: #1#
