Element 1: (0, (15, 7), ['.', '.', '.', '%'], [(8, 1), (13, 2), (15, 4)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 8))
Element 2: (0, (15, 8), ['.', '', '.', '%'], [(9, 1), (13, 3), (15, 5)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (15, 9))
Element 3: (0, (15, 9), ['.', '', '%', '%'], [(10, 1), (14, 3), (15, 6)], [False, False, True, True], 94, False, [True, False, False, False], 78, 'West', (14, 9))
Element 4: (0, (14, 9), ['.', '.', '%', ''], [(11, 1), (15, 3), (14, 6)], [False, False, True, False], 92, False, [True, True, False, False], 117, 'South', (14, 8))
Element 5: (0, (14, 8), ['.', 'G', '', ''], [(12, 1), (15, 2), (14, 7)], [False, False, False, False], 90, False, [True, False, False, False], 156, 'West', (13, 8))
Element 6: (0, (13, 8), ['.', 'G', '.', ''], [(13, 1), (15, 3), (13, 7)], [False, False, False, False], 88, False, [True, False, True, False], 185, 'North', (13, 9))
Element 7: (0, (13, 9), ['.', '', '%', ''], [(14, 1), (15, 4), (13, 6)], [False, False, True, False], 86, False, [True, False, False, False], 214, 'West', (12, 9))
Element 8: (0, (12, 9), ['F', '.', '%', ''], [(13, 1), (14, 4), (13, 5)], [False, False, True, False], 84, False, [False, True, False, False], 243, 'West', (11, 9))
Element 9: (0, (11, 9), ['F', 'F', '%', ''], [(13, 2), (14, 5), (13, 4)], [False, False, True, False], 82, False, [False, False, False, False], 1262, 'South', (11, 8))
Element 10: (0, (11, 8), ['F', 'F', '', '.'], [(13, 3), (15, 5), (12, 4)], [False, False, False, False], 80, False, [False, False, False, True], 2271, 'South', (11, 7))
Element 11: (0, (11, 7), ['F', 'F', '', '.'], [(12, 3), (15, 6), (11, 4)], [False, False, False, False], 78, False, [False, False, False, True], 4280, 'South', (11, 6))
Element 12: (0, (11, 6), ['F', 'G', '', '.'], [(11, 3), (15, 7), (11, 5)], [False, False, False, False], 76, False, [False, False, False, True], 7279, 'West', (10, 6))
Element 13: (0, (10, 6), ['.', 'G', 'F', ''], [(10, 3), (15, 8), (10, 5)], [False, False, False, False], 74, False, [True, False, False, False], 10278, 'North', (10, 7))
Element 14: (0, (10, 7), ['.', '', 'F', ''], [(10, 4), (15, 9), (9, 5)], [False, False, False, False], 72, False, [True, False, False, False], 12287, 'North', (10, 8))
Element 15: (0, (10, 8), ['.', '', 'F', ''], [(9, 4), (14, 9), (9, 6)], [False, False, False, False], 70, False, [True, False, False, False], 13306, 'North', (10, 9))
Element 16: #1#
