Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(4, 2), (14, 6), (15, 6)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(4, 3), (14, 7), (15, 7)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(5, 3), (14, 8), (15, 8)], [False, True, True, False], 94, False, [True, False, False, False], 97, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(6, 3), (14, 9), (15, 9)], [True, True, True, False], 92, False, [False, False, False, False], 136, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(7, 3), (13, 9), (14, 9)], [False, True, True, False], 90, False, [False, False, False, False], 155, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(8, 3), (13, 8), (14, 8)], [False, True, True, False], 88, False, [False, False, False, False], 174, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(9, 3), (13, 7), (14, 7)], [False, True, True, True], 86, False, [False, False, False, False], 193, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(10, 3), (13, 6), (14, 6)], [False, True, True, False], 84, False, [False, False, False, False], 1202, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(11, 3), (13, 5), (14, 5)], [True, True, True, False], 82, False, [False, False, False, False], 2211, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(11, 4), (13, 4), (14, 4)], [False, True, True, False], 80, False, [False, False, False, False], 3230, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(11, 5), (13, 3), (15, 4)], [False, True, True, False], 78, False, [False, False, False, False], 4249, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(11, 6), (14, 3), (15, 3)], [False, True, True, True], 76, False, [False, False, False, False], 5268, 'West', (17, 1))
Element 13: (3, (17, 1), ['', '%', '%', ''], [(11, 7), (14, 4), (15, 2)], [False, True, True, False], 74, False, [False, False, False, False], 6277, 'West', (16, 1))
Element 14: (3, (16, 1), ['%', '%', '%', ''], [(11, 8), (15, 4), (15, 3)], [True, True, True, False], 72, False, [False, False, False, False], 7276, 'East', (17, 1))
Element 15: (3, (17, 1), ['', '%', '%', ''], [(11, 9), (15, 5), (14, 3)], [False, True, True, False], 70, False, [False, False, False, False], 8275, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['', '%', '%', ''], [(10, 9), (15, 6), (13, 3)], [False, True, True, False], 68, False, [False, False, False, False], 9274, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(10, 8), (15, 7), (13, 2)], [False, True, True, True], 66, False, [False, False, False, False], 10283, 'West', (17, 1))
Element 18: (3, (17, 1), ['', '%', '%', ''], [(10, 7), (15, 8), (13, 1)], [False, True, True, False], 64, False, [False, False, False, False], 11292, 'West', (16, 1))
Element 19: (3, (16, 1), ['%', '%', '%', ''], [(10, 6), (15, 9), (14, 1)], [True, True, True, False], 62, False, [False, False, False, False], 12301, 'East', (17, 1))
Element 20: (3, (17, 1), ['', '%', '%', ''], [(10, 5), (15, 8), (13, 1)], [False, True, True, False], 60, False, [False, False, False, False], 13300, 'Stop', (17, 1))
Element 21: #1#
