Element 1: (0, (5, 4), ['.', '.', '.', '.'], [(1, 2), (3, 6), (18, 1)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (6, 4))
Element 2: (0, (6, 4), ['', '.', '.', '.'], [(1, 3), (4, 6), (17, 1)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (7, 4))
Element 3: (0, (7, 4), ['', '.', '.', '.'], [(1, 4), (5, 6), (16, 1)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (8, 4))
Element 4: (0, (8, 4), ['', '.', '.', '.'], [(1, 5), (6, 6), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 107, 'East', (9, 4))
Element 5: (0, (9, 4), ['', '.', '.', 'F'], [(1, 6), (7, 6), (18, 1)], [False, False, False, False], 90, False, [False, True, True, False], 136, 'East', (10, 4))
Element 6: (0, (10, 4), ['', 'F', 'F', 'F'], [(1, 7), (8, 6), (18, 1)], [False, False, False, False], 88, False, [False, False, False, False], 1155, 'East', (11, 4))
Element 7: (0, (11, 4), ['', 'F', 'F', '.'], [(1, 8), (9, 6), (17, 1)], [False, False, False, False], 86, False, [False, False, False, True], 2174, 'North', (11, 5))
Element 8: (0, (11, 5), ['F', '', 'F', '.'], [(1, 9), (10, 6), (16, 1)], [False, False, False, False], 84, False, [False, False, False, True], 4183, 'North', (11, 6))
Element 9: (0, (11, 6), ['', '', 'F', '.'], [(1, 8), (10, 7), (17, 1)], [False, False, False, False], 82, False, [False, False, False, True], 6182, 'North', (11, 7))
Element 10: (0, (11, 7), ['', '', 'F', '.'], [(1, 7), (10, 8), (18, 1)], [False, False, False, False], 80, False, [False, False, False, True], 8181, 'North', (11, 8))
Element 11: (0, (11, 8), ['', '', 'F', '.'], [(1, 6), (10, 9), (18, 1)], [False, False, False, False], 78, False, [False, False, False, True], 10180, 'North', (11, 9))
Element 12: (0, (11, 9), ['', '', '%', '.'], [(1, 5), (9, 9), (17, 1)], [False, False, True, False], 76, False, [False, False, False, True], 11189, 'East', (12, 9))
Element 13: (0, (12, 9), ['', '.', '%', '.'], [(1, 4), (9, 8), (16, 1)], [False, False, True, False], 74, False, [False, True, False, True], 11208, 'East', (13, 9))
Element 14: (0, (13, 9), ['', '.', '%', '.'], [(1, 3), (9, 7), (17, 1)], [False, False, True, False], 72, False, [False, True, False, True], 11227, 'East', (14, 9))
Element 15: (0, (14, 9), ['', '.', '%', '.'], [(1, 2), (8, 7), (18, 1)], [False, False, True, False], 70, False, [False, True, False, True], 11246, 'East', (15, 9))
Element 16: (0, (15, 9), ['', '.', '%', '%'], [(1, 1), (8, 8), (18, 1)], [False, False, True, True], 68, False, [False, True, False, False], 11275, 'South', (15, 8))
Element 17: (0, (15, 8), ['.', '.', '', '%'], [(2, 1), (8, 9), (17, 1)], [False, False, False, True], 66, False, [True, True, False, False], 11304, 'South', (15, 7))
Element 18: (0, (15, 7), ['.', '.', '', '%'], [(3, 1), (7, 9), (16, 1)], [False, False, False, True], 64, False, [True, True, False, False], 11333, 'South', (15, 6))
Element 19: (0, (15, 6), ['.', '.', '', '%'], [(4, 1), (7, 8), (17, 1)], [False, False, False, True], 62, False, [True, True, False, False], 11362, 'South', (15, 5))
