Element 1: (3, (9, 4), ['.', '.', '.', 'F'], [(8, 1), (1, 7), (1, 9)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 4))
Element 2: (3, (10, 4), ['', 'F', 'F', 'F'], [(9, 1), (1, 8), (1, 9)], [False, False, False, False], 96, False, [False, False, False, False], 1038, 'East', (11, 4))
Element 3: (3, (11, 4), ['', 'F', 'F', '.'], [(10, 1), (1, 7), (1, 9)], [False, False, False, False], 94, False, [False, False, False, True], 2047, 'North', (11, 5))
Element 4: (3, (11, 5), ['F', '', 'F', '.'], [(11, 1), (1, 6), (1, 8)], [False, False, False, False], 92, False, [False, False, False, True], 3056, 'North', (11, 6))
Element 5: (3, (11, 6), ['F', '', 'F', '.'], [(12, 1), (1, 5), (1, 7)], [False, False, False, False], 90, False, [False, False, False, True], 4075, 'North', (11, 7))
Element 6: (3, (11, 7), ['F', '', 'F', '.'], [(13, 1), (1, 4), (1, 6)], [False, False, False, False], 88, False, [False, False, False, True], 5094, 'North', (11, 8))
Element 7: (3, (11, 8), ['F', '', 'F', '.'], [(14, 1), (1, 3), (1, 5)], [False, False, False, False], 86, False, [False, False, False, True], 6113, 'North', (11, 9))
Element 8: (3, (11, 9), ['F', '', '%', '.'], [(13, 1), (1, 2), (1, 4)], [False, False, True, False], 84, False, [False, False, False, True], 7122, 'West', (10, 9))
Element 9: (3, (10, 9), ['.', 'F', '%', ''], [(13, 2), (1, 1), (1, 3)], [False, False, True, False], 82, False, [True, False, False, False], 8141, 'South', (10, 8))
Element 10: (3, (10, 8), ['.', 'F', '', ''], [(13, 3), (2, 1), (1, 2)], [False, False, False, False], 80, False, [True, False, False, False], 9160, 'South', (10, 7))
Element 11: (3, (10, 7), ['.', 'F', '', ''], [(14, 3), (3, 1), (1, 1)], [False, False, False, False], 78, False, [True, False, False, False], 10179, 'South', (10, 6))
Element 12: (3, (10, 6), ['.', 'F', '', ''], [(15, 3), (4, 1), (2, 1)], [False, False, False, False], 76, False, [True, False, False, False], 11198, 'South', (10, 5))
Element 13: (3, (10, 5), ['.', '', '', ''], [(15, 4), (4, 2), (3, 1)], [False, False, False, False], 74, False, [True, False, False, False], 12217, 'West', (9, 5))
Element 14: (3, (9, 5), ['.', '', '.', ''], [(15, 5), (4, 3), (4, 1)], [False, False, False, False], 72, False, [True, False, True, False], 12246, 'North', (9, 6))
Element 15: (3, (9, 6), ['.', '', '.', ''], [(15, 6), (5, 3), (4, 2)], [False, False, False, False], 70, False, [True, False, True, False], 12275, 'North', (9, 7))
Element 16: (3, (9, 7), ['.', '', '.', ''], [(15, 7), (6, 3), (4, 3)], [False, False, False, False], 68, False, [True, False, True, False], 12304, 'North', (9, 8))
Element 17: (3, (9, 8), ['.', '', '.', ''], [(15, 8), (7, 3), (4, 4)], [False, False, False, False], 66, False, [True, False, True, False], 12343, 'North', (9, 9))
Element 18: (3, (9, 9), ['.', '', '%', ''], [(15, 9), (8, 3), (5, 4)], [False, False, True, False], 64, False, [True, False, False, False], 12382, 'West', (8, 9))
Element 19: (3, (8, 9), ['.', '.', '%', ''], [(14, 9), (9, 3), (6, 4)], [False, False, True, False], 62, False, [True, True, False, False], 12421, 'South', (8, 8))
Element 20: (3, (8, 8), ['.', '.', '', ''], [(14, 8), (10, 3), (7, 4)], [False, False, False, False], 60, False, [True, True, False, False], 13450, 'South', (8, 7))
Element 21: #1#
