Element 1: (1, (3, 3), ['%', '%', '.', '.'], [(15, 8), (7, 9), (12, 7)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (4, 3))
Element 2: (1, (4, 3), ['', '.', '.', '.'], [(15, 9), (8, 9), (11, 7)], [False, False, False, False], 96, False, [False, True, True, True], 1038, 'East', (5, 3))
Element 3: (1, (5, 3), ['', '%', '.', '.'], [(14, 9), (9, 9), (11, 8)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (6, 3))
Element 4: (1, (6, 3), ['', '.', '.', '.'], [(13, 9), (10, 9), (11, 9)], [False, False, False, False], 92, False, [False, True, True, True], 4086, 'East', (7, 3))
Element 5: (1, (7, 3), ['', '.', '.', '.'], [(13, 8), (10, 8), (12, 9)], [False, False, False, False], 90, False, [False, True, True, True], 5115, 'East', (8, 3))
Element 6: (1, (8, 3), ['', '.', '.', '.'], [(13, 7), (10, 7), (12, 8)], [False, False, False, False], 88, False, [False, True, True, True], 6144, 'East', (9, 3))
Element 7: (1, (9, 3), ['', '.', '.', 'F'], [(14, 7), (10, 6), (13, 8)], [False, False, False, False], 86, False, [False, True, True, False], 7163, 'East', (10, 3))
Element 8: (1, (10, 3), ['', '.', 'F', 'F'], [(15, 7), (11, 6), (14, 8)], [False, False, False, False], 84, False, [False, True, False, False], 9172, 'East', (11, 3))
Element 9: (1, (11, 3), ['', '%', 'F', '.'], [(15, 6), (11, 5), (15, 8)], [False, True, False, False], 82, False, [False, False, False, True], 11181, 'North', (11, 4))
Element 10: (1, (11, 4), ['F', '', '', '.'], [(15, 5), (10, 5), (15, 9)], [False, False, False, False], 80, False, [False, False, False, True], 13190, 'West', (10, 4))
Element 11: #1#
