Element 1: (3, (15, 5), ['.', '.', '.', '%'], [(7, 2), (6, 4), (14, 4)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 6))
Element 2: (3, (15, 6), ['.', '', '.', '%'], [(8, 2), (7, 4), (15, 4)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 7))
Element 3: (3, (15, 7), ['.', '', '.', '%'], [(9, 2), (8, 4), (15, 3)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (15, 8))
Element 4: (3, (15, 8), ['.', '', '.', '%'], [(10, 2), (9, 4), (15, 2)], [False, False, False, True], 92, False, [True, False, True, False], 146, 'North', (15, 9))
Element 5: (3, (15, 9), ['.', '', '%', '%'], [(10, 3), (10, 4), (15, 3)], [False, False, True, True], 90, False, [True, False, False, False], 2155, 'West', (14, 9))
Element 6: (3, (14, 9), ['.', '.', '%', ''], [(11, 3), (11, 4), (14, 3)], [False, False, True, False], 88, False, [True, True, False, False], 4174, 'South', (14, 8))
Element 7: (3, (14, 8), ['.', '.', '', ''], [(12, 3), (11, 5), (13, 3)], [False, False, False, False], 86, False, [True, True, False, False], 5203, 'South', (14, 7))
Element 8: (3, (14, 7), ['.', '.', '', ''], [(12, 4), (11, 6), (13, 2)], [False, False, False, False], 84, False, [True, True, False, False], 6232, 'South', (14, 6))
Element 9: (3, (14, 6), ['.', '.', '', ''], [(12, 5), (11, 7), (13, 1)], [False, False, False, False], 82, False, [True, True, False, False], 7261, 'South', (14, 5))
Element 10: (3, (14, 5), ['G', '', '', ''], [(13, 5), (11, 8), (14, 1)], [False, False, False, False], 80, False, [False, False, False, False], 8290, 'South', (14, 4))
Element 11: (3, (14, 4), ['', '', '', ''], [(13, 6), (11, 9), (13, 1)], [False, False, False, False], 78, False, [False, False, False, False], 9299, 'East', (15, 4))
Element 12: (3, (15, 4), ['', '', '', '%'], [(13, 7), (10, 9), (12, 1)], [False, False, False, True], 76, False, [False, False, False, False], 10318, 'South', (15, 3))
Element 13: (3, (15, 3), ['', '', '', '%'], [(13, 8), (10, 8), (11, 1)], [False, False, False, True], 74, False, [False, False, False, False], 11337, 'South', (15, 2))
Element 14: (3, (15, 2), ['%', '%', '', '%'], [(13, 9), (10, 7), (10, 1)], [True, True, False, True], 72, False, [False, False, False, False], 12356, 'North', (15, 3))
Element 15: (3, (15, 3), ['', '', '', '%'], [(12, 9), (10, 6), (9, 1)], [False, False, False, True], 70, False, [False, False, False, False], 13375, 'West', (14, 3))
Element 16: #1#
