Element 1: (1, (3, 8), ['%', '.', '.', '.'], [(14, 6), (7, 5), (15, 5)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 8))
Element 2: (1, (4, 8), ['', '.', '.', '.'], [(14, 7), (8, 5), (15, 6)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 8))
Element 3: (1, (5, 8), ['', '.', '.', '.'], [(14, 8), (9, 5), (15, 7)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 8))
Element 4: (1, (6, 8), ['', '.', '.', '.'], [(14, 9), (10, 5), (15, 8)], [False, False, False, False], 92, False, [False, True, True, True], 1116, 'East', (7, 8))
Element 5: (1, (7, 8), ['', '.', '.', '.'], [(13, 9), (11, 5), (15, 9)], [False, False, False, False], 90, False, [False, True, True, True], 2145, 'East', (8, 8))
Element 6: (1, (8, 8), ['', '.', '.', '.'], [(13, 8), (11, 6), (14, 9)], [False, False, False, False], 88, False, [False, True, True, True], 3164, 'East', (9, 8))
Element 7: (1, (9, 8), ['', '.', '.', 'F'], [(13, 7), (11, 7), (14, 8)], [False, False, False, False], 86, False, [False, True, True, False], 4183, 'East', (10, 8))
Element 8: (1, (10, 8), ['', 'F', 'F', 'G'], [(13, 6), (11, 8), (14, 7)], [False, False, False, False], 84, False, [False, False, False, False], 6192, 'North', (10, 9))
Element 9: (1, (10, 9), ['.', '', '%', 'G'], [(13, 5), (11, 9), (14, 6)], [False, False, True, False], 82, False, [True, False, False, False], 8201, 'West', (9, 9))
Element 10: (1, (9, 9), ['.', '', '%', ''], [(13, 4), (12, 9), (14, 5)], [False, False, True, False], 80, False, [True, False, False, False], 8230, 'West', (8, 9))
Element 11: (1, (8, 9), ['.', '', '%', ''], [(13, 3), (12, 8), (14, 4)], [False, False, True, False], 78, False, [True, False, False, False], 8269, 'West', (7, 9))
Element 12: (1, (7, 9), ['.', '', '%', ''], [(14, 3), (12, 7), (15, 4)], [False, False, True, False], 76, False, [True, False, False, False], 8308, 'West', (6, 9))
Element 13: (1, (6, 9), ['.', '', '%', ''], [(14, 4), (12, 6), (15, 3)], [False, False, True, False], 74, False, [True, False, False, False], 8337, 'West', (5, 9))
Element 14: (1, (5, 9), ['.', '', '%', ''], [(15, 4), (12, 5), (15, 2)], [False, False, True, False], 72, False, [True, False, False, False], 8366, 'West', (4, 9))
Element 15: (1, (4, 9), ['.', '', '%', ''], [(15, 5), (12, 4), (15, 3)], [False, False, True, False], 70, False, [True, False, False, False], 8385, 'West', (3, 9))
Element 16: (1, (3, 9), ['%', '', '%', ''], [(15, 6), (11, 4), (14, 3)], [True, False, True, False], 68, False, [False, False, False, False], 9394, 'East', (4, 9))
Element 17: (1, (4, 9), ['', '', '%', ''], [(15, 7), (11, 3), (13, 3)], [False, False, True, False], 66, False, [False, False, False, False], 10393, 'East', (5, 9))
Element 18: (1, (5, 9), ['', '', '%', ''], [(15, 8), (10, 3), (13, 2)], [False, False, True, False], 64, False, [False, False, False, False], 11402, 'East', (6, 9))
Element 19: (1, (6, 9), ['', '', '%', ''], [(15, 9), (10, 4), (13, 1)], [False, False, True, False], 62, False, [False, False, False, False], 12411, 'East', (7, 9))
Element 20: (1, (7, 9), ['', '', '%', ''], [(15, 8), (9, 4), (14, 1)], [False, False, True, False], 60, False, [False, False, False, False], 12430, 'East', (8, 9))
Element 21: (1, (8, 9), ['', '', '%', ''], [(15, 7), (9, 3), (13, 1)], [False, False, True, False], 58, False, [False, False, False, False], 12439, 'East', (9, 9))
Element 22: (1, (9, 9), ['', '', '%', ''], [(15, 6), (9, 2), (12, 1)], [False, False, True, False], 56, False, [False, False, False, False], 12458, 'East', (10, 9))
Element 23: (1, (10, 9), ['', '', '%', ''], [(15, 5), (10, 2), (11, 1)], [False, False, True, False], 54, False, [False, False, False, False], 12477, 'South', (10, 8))
Element 24: (1, (10, 8), ['', 'F', '', ''], [(15, 4), (10, 1), (12, 1)], [False, False, False, False], 52, False, [False, False, False, False], 12486, 'South', (10, 7))
Element 25: (1, (10, 7), ['.', 'F', '', ''], [(14, 4), (9, 1), (13, 1)], [False, False, False, False], 50, False, [True, False, False, False], 13495, 'South', (10, 6))
Element 26: #1#
