Element 1: (1, (9, 4), ['.', '.', '.', 'F'], [(6, 6), (9, 7), (14, 7)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (10, 4))
Element 2: (1, (10, 4), ['', 'F', 'F', 'F'], [(7, 6), (10, 7), (15, 7)], [False, False, False, False], 96, False, [False, False, False, False], 2028, 'East', (11, 4))
Element 3: (1, (11, 4), ['', 'F', 'F', '.'], [(8, 6), (11, 7), (15, 8)], [False, False, False, False], 94, False, [False, False, False, True], 4047, 'North', (11, 5))
Element 4: (1, (11, 5), ['F', '', 'F', '.'], [(9, 6), (11, 8), (15, 9)], [False, False, False, False], 92, False, [False, False, False, True], 6066, 'North', (11, 6))
Element 5: (1, (11, 6), ['G', '', '', '.'], [(10, 6), (11, 9), (14, 9)], [False, False, False, False], 90, False, [False, False, False, True], 9075, 'East', (12, 6))
Element 6: (1, (12, 6), ['', '.', '.', '.'], [(10, 5), (10, 9), (14, 8)], [False, False, False, False], 88, False, [False, True, True, True], 11094, 'East', (13, 6))
Element 7: (1, (13, 6), ['', '.', '.', '.'], [(9, 5), (10, 8), (13, 8)], [False, False, False, False], 86, False, [False, True, True, True], 12123, 'East', (14, 6))
Element 8: (1, (14, 6), ['', '.', '', '.'], [(8, 5), (9, 8), (13, 9)], [False, False, False, False], 84, False, [False, True, False, True], 12162, 'East', (15, 6))
Element 9: (1, (15, 6), ['', '.', '', '%'], [(8, 4), (9, 9), (12, 9)], [False, False, False, True], 82, False, [False, True, False, False], 12201, 'South', (15, 5))
Element 10: (1, (15, 5), ['.', '.', '', '%'], [(8, 3), (8, 9), (12, 8)], [False, False, False, True], 80, False, [True, True, False, False], 12240, 'South', (15, 4))
Element 11: (1, (15, 4), ['.', '.', '', '%'], [(9, 3), (8, 8), (12, 7)], [False, False, False, True], 78, False, [True, True, False, False], 12279, 'South', (15, 3))
Element 12: (1, (15, 3), ['.', '.', '', '%'], [(10, 3), (8, 7), (13, 7)], [False, False, False, True], 76, False, [True, True, False, False], 13308, 'South', (15, 2))
Element 13: #1#
