Element 1: (1, (3, 7), ['%', '.', '.', '.'], [(1, 4), (9, 2), (17, 1)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 7))
Element 2: (1, (4, 7), ['', '.', '.', '.'], [(1, 5), (10, 2), (18, 1)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 7))
Element 3: (1, (5, 7), ['', '.', '.', '.'], [(1, 6), (10, 3), (17, 1)], [False, False, False, False], 94, False, [False, True, True, True], 1067, 'East', (6, 7))
Element 4: (1, (6, 7), ['', '.', '.', '.'], [(1, 7), (11, 3), (16, 1)], [False, False, False, False], 92, False, [False, True, True, True], 2096, 'East', (7, 7))
Element 5: (1, (7, 7), ['', '.', '.', '.'], [(1, 8), (11, 4), (17, 1)], [False, False, False, False], 90, False, [False, True, True, True], 3115, 'East', (8, 7))
Element 6: (1, (8, 7), ['', '.', '.', '.'], [(1, 9), (11, 5), (17, 1)], [False, False, False, False], 88, False, [False, True, True, True], 4134, 'East', (9, 7))
Element 7: (1, (9, 7), ['', '.', '.', 'F'], [(1, 8), (11, 6), (18, 1)], [False, False, False, False], 86, False, [False, True, True, False], 5143, 'East', (10, 7))
Element 8: (1, (10, 7), ['', 'F', 'F', 'G'], [(1, 7), (11, 7), (17, 1)], [False, False, False, False], 84, False, [False, False, False, False], 7142, 'North', (10, 8))
Element 9: (1, (10, 8), ['.', '', 'F', 'G'], [(1, 6), (11, 8), (16, 1)], [False, False, False, False], 82, False, [True, False, False, False], 9141, 'North', (10, 9))
Element 10: (1, (10, 9), ['.', '', '%', 'G'], [(1, 5), (11, 9), (17, 1)], [False, False, True, False], 80, False, [True, False, False, False], 11140, 'West', (9, 9))
Element 11: (1, (9, 9), ['.', '.', '%', ''], [(1, 4), (12, 9), (17, 1)], [False, False, True, False], 78, False, [True, True, False, False], 11159, 'South', (9, 8))
Element 12: (1, (9, 8), ['.', '', '', ''], [(1, 3), (13, 9), (18, 1)], [False, False, False, False], 76, False, [True, False, False, False], 11178, 'West', (8, 8))
Element 13: (1, (8, 8), ['.', '', '.', ''], [(1, 2), (14, 9), (17, 1)], [False, False, False, False], 74, False, [True, False, True, False], 11207, 'North', (8, 9))
Element 14: (1, (8, 9), ['.', '', '%', ''], [(1, 1), (15, 9), (16, 1)], [False, False, True, False], 72, False, [True, False, False, False], 11236, 'West', (7, 9))
Element 15: (1, (7, 9), ['.', '.', '%', ''], [(2, 1), (15, 8), (17, 1)], [False, False, True, False], 70, False, [True, True, False, False], 11265, 'South', (7, 8))
Element 16: (1, (7, 8), ['.', '', '', ''], [(3, 1), (15, 7), (17, 1)], [False, False, False, False], 68, False, [True, False, False, False], 11294, 'West', (6, 8))
Element 17: (1, (6, 8), ['.', '', '.', ''], [(4, 1), (15, 6), (18, 1)], [False, False, False, False], 66, False, [True, False, True, False], 11323, 'North', (6, 9))
Element 18: (1, (6, 9), ['.', '', '%', ''], [(4, 2), (15, 5), (17, 1)], [False, False, True, False], 64, False, [True, False, False, False], 11352, 'West', (5, 9))
Element 19: (1, (5, 9), ['.', '.', '%', ''], [(4, 3), (15, 4), (16, 1)], [False, False, True, False], 62, False, [True, True, False, False], 11381, 'South', (5, 8))
Element 20: (1, (5, 8), ['.', '', '', ''], [(5, 3), (15, 3), (17, 1)], [False, False, False, False], 60, False, [True, False, False, False], 11410, 'West', (4, 8))
Element 21: (1, (4, 8), ['.', '', '.', ''], [(6, 3), (15, 2), (17, 1)], [False, False, False, False], 58, False, [True, False, True, False], 11439, 'North', (4, 9))
Element 22: (1, (4, 9), ['.', '', '%', ''], [(7, 3), (15, 3), (18, 1)], [False, False, True, False], 56, False, [True, False, False, False], 11458, 'West', (3, 9))
Element 23: (1, (3, 9), ['%', '.', '%', ''], [(8, 3), (14, 3), (17, 1)], [True, False, True, False], 54, False, [False, True, False, False], 11487, 'South', (3, 8))
Element 24: (1, (3, 8), ['%', '', '', ''], [(9, 3), (14, 4), (16, 1)], [True, False, False, False], 52, False, [False, False, False, False], 11516, 'North', (3, 9))
Element 25: (1, (3, 9), ['%', '', '%', ''], [(9, 4), (14, 5), (17, 1)], [True, False, True, False], 50, False, [False, False, False, False], 11535, 'East', (4, 9))
Element 26: (1, (4, 9), ['', '', '%', ''], [(10, 4), (14, 6), (17, 1)], [False, False, True, False], 48, False, [False, False, False, False], 12544, 'South', (4, 8))
Element 27: (1, (4, 8), ['', '', '', ''], [(10, 5), (14, 7), (18, 1)], [False, False, False, False], 46, False, [False, False, False, False], 13553, 'West', (3, 8))
Element 28: #1#
