Element 1: (2, (7, 9), ['.', '.', '%', '.'], [(8, 5), (6, 7), (18, 1)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (8, 9))
Element 2: (2, (8, 9), ['', '.', '%', '.'], [(9, 5), (7, 7), (17, 1)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (9, 9))
Element 3: (2, (9, 9), ['', '.', '%', 'F'], [(10, 5), (8, 7), (16, 1)], [False, False, True, False], 94, False, [False, True, False, False], 1087, 'East', (10, 9))
Element 4: (2, (10, 9), ['', 'F', '%', 'F'], [(11, 5), (9, 7), (17, 1)], [False, False, True, False], 92, False, [False, False, False, False], 3096, 'East', (11, 9))
Element 5: (2, (11, 9), ['', 'F', '%', '.'], [(11, 6), (10, 7), (18, 1)], [False, False, True, False], 90, False, [False, False, False, True], 6095, 'South', (11, 8))
Element 6: (2, (11, 8), ['G', 'G', '', '.'], [(11, 7), (10, 8), (18, 1)], [False, False, False, False], 88, False, [False, False, False, True], 9094, 'East', (12, 8))
Element 7: (2, (12, 8), ['', 'G', '.', '.'], [(12, 7), (9, 8), (17, 1)], [False, False, False, False], 86, False, [False, False, True, True], 9123, 'East', (13, 8))
Element 8: (2, (13, 8), ['', 'G', '.', '.'], [(13, 7), (8, 8), (16, 1)], [False, False, False, False], 84, False, [False, False, True, True], 9152, 'East', (14, 8))
Element 9: (2, (14, 8), ['', 'G', '.', '.'], [(14, 7), (7, 8), (17, 1)], [False, False, False, False], 82, False, [False, False, True, True], 9181, 'East', (15, 8))
Element 10: (2, (15, 8), ['', 'G', '.', '%'], [(15, 7), (6, 8), (18, 1)], [False, False, False, True], 80, False, [False, False, True, False], 9210, 'North', (15, 9))
Element 11: (2, (15, 9), ['.', '', '%', '%'], [(15, 6), (6, 9), (18, 1)], [False, False, True, True], 78, False, [True, False, False, False], 9239, 'West', (14, 9))
Element 12: (2, (14, 9), ['.', '', '%', ''], [(15, 5), (5, 9), (17, 1)], [False, False, True, False], 76, False, [True, False, False, False], 9268, 'West', (13, 9))
Element 13: (2, (13, 9), ['.', '', '%', ''], [(15, 4), (5, 8), (16, 1)], [False, False, True, False], 74, False, [True, False, False, False], 9297, 'West', (12, 9))
Element 14: (2, (12, 9), ['', '', '%', ''], [(15, 3), (4, 8), (17, 1)], [False, False, True, False], 72, False, [False, False, False, False], 9326, 'East', (13, 9))
Element 15: (2, (13, 9), ['', '', '%', ''], [(15, 2), (4, 9), (18, 1)], [False, False, True, False], 70, False, [False, False, False, False], 9345, 'East', (14, 9))
Element 16: (2, (14, 9), ['', '', '%', ''], [(15, 3), (3, 9), (18, 1)], [False, False, True, False], 68, False, [False, False, False, False], 9354, 'East', (15, 9))
Element 17: (2, (15, 9), ['', '', '%', '%'], [(14, 3), (3, 8), (17, 1)], [False, False, True, True], 66, False, [False, False, False, False], 9373, 'South', (15, 8))
Element 18: (2, (15, 8), ['', '', '', '%'], [(14, 4), (3, 7), (16, 1)], [False, False, False, True], 64, False, [False, False, False, False], 9392, 'West', (14, 8))
Element 19: (2, (14, 8), ['', '', '', ''], [(14, 5), (4, 7), (17, 1)], [False, False, False, False], 62, False, [False, False, False, False], 9411, 'North', (14, 9))
Element 20: (2, (14, 9), ['', '', '%', ''], [(14, 6), (4, 6), (18, 1)], [False, False, True, False], 60, False, [False, False, False, False], 9430, 'South', (14, 8))
Element 21: (2, (14, 8), ['', '', '', ''], [(13, 6), (5, 6), (18, 1)], [False, False, False, False], 58, False, [False, False, False, False], 9449, 'West', (13, 8))
Element 22: (2, (13, 8), ['', '', '', ''], [(13, 5), (6, 6), (17, 1)], [False, False, False, False], 56, False, [False, False, False, False], 9468, 'North', (13, 9))
Element 23: (2, (13, 9), ['', '', '%', ''], [(13, 4), (7, 6), (16, 1)], [False, False, True, False], 54, False, [False, False, False, False], 9487, 'South', (13, 8))
Element 24: (2, (13, 8), ['', '', '', ''], [(13, 3), (8, 6), (17, 1)], [False, False, False, False], 52, False, [False, False, False, False], 9506, 'West', (12, 8))
Element 25: (2, (12, 8), ['', '', '', ''], [(13, 2), (9, 6), (18, 1)], [False, False, False, False], 50, False, [False, False, False, False], 9525, 'North', (12, 9))
Element 26: (2, (12, 9), ['', '', '%', ''], [(13, 1), (10, 6), (18, 1)], [False, False, True, False], 48, False, [False, False, False, False], 10534, 'South', (12, 8))
Element 27: (2, (12, 8), ['', '', '', ''], [(14, 1), (11, 6), (17, 1)], [False, False, False, False], 46, False, [False, False, False, False], 10543, 'West', (11, 8))
Element 28: (2, (11, 8), ['', '', '', ''], [(13, 1), (12, 6), (16, 1)], [False, False, False, False], 44, False, [False, False, False, False], 10552, 'North', (11, 9))
Element 29: (2, (11, 9), ['', '', '%', ''], [(12, 1), (12, 5), (17, 1)], [False, False, True, False], 42, False, [False, False, False, False], 10571, 'East', (12, 9))
Element 30: (2, (12, 9), ['', '', '%', ''], [(11, 1), (12, 4), (18, 1)], [False, False, True, False], 40, False, [False, False, False, False], 10590, 'West', (11, 9))
Element 31: (2, (11, 9), ['', '', '%', ''], [(10, 1), (11, 4), (18, 1)], [False, False, True, False], 38, False, [False, False, False, False], 11599, 'West', (10, 9))
Element 32: (2, (10, 9), ['', '', '%', ''], [(10, 2), (11, 3), (17, 1)], [False, False, True, False], 36, False, [False, False, False, False], 12608, 'South', (10, 8))
Element 33: (2, (10, 8), ['', '', '', ''], [(10, 3), (12, 3), (16, 1)], [False, False, False, False], 34, False, [False, False, False, False], 13617, 'South', (10, 7))
Element 34: #1#
