Element 1: (2, (13, 2), ['%', '.', '.', '%'], [(11, 7), (10, 4), (15, 8)], [True, False, False, True], 98, False, [False, True, True, False], 1999, 'North', (13, 3))
Element 2: (2, (13, 3), ['.', '', '.', '.'], [(11, 8), (11, 4), (15, 9)], [False, False, False, False], 96, False, [True, False, True, True], 4018, 'East', (14, 3))
Element 3: (2, (14, 3), ['', '%', '.', '.'], [(11, 9), (11, 5), (14, 9)], [False, True, False, False], 94, False, [False, False, True, True], 6037, 'East', (15, 3))
Element 4: (2, (15, 3), ['', '.', '.', '%'], [(10, 9), (11, 6), (14, 8)], [False, False, False, True], 92, False, [False, True, True, False], 8056, 'North', (15, 4))
Element 5: (2, (15, 4), ['.', '', '.', '%'], [(10, 8), (10, 6), (14, 7)], [False, False, False, True], 90, False, [True, False, True, False], 10075, 'North', (15, 5))
Element 6: (2, (15, 5), ['.', '', '.', '%'], [(10, 7), (10, 5), (15, 7)], [False, False, False, True], 88, False, [True, False, True, False], 12094, 'North', (15, 6))
Element 7: (2, (15, 6), ['.', '', '', '%'], [(9, 7), (9, 5), (14, 7)], [False, False, False, True], 86, False, [True, False, False, False], 12123, 'West', (14, 6))
Element 8: (2, (14, 6), ['.', '.', '', ''], [(9, 8), (9, 6), (14, 8)], [False, False, False, False], 84, False, [True, True, False, False], 12152, 'South', (14, 5))
Element 9: (2, (14, 5), ['.', '.', '', ''], [(9, 9), (8, 6), (14, 7)], [False, False, False, False], 82, False, [True, True, False, False], 12181, 'South', (14, 4))
Element 10: (2, (14, 4), ['.', '', '', ''], [(8, 9), (8, 7), (13, 7)], [False, False, False, False], 80, False, [True, False, False, False], 12220, 'West', (13, 4))
Element 11: (2, (13, 4), ['.', '', '.', ''], [(8, 8), (7, 7), (13, 8)], [False, False, False, False], 78, False, [True, False, True, False], 12259, 'North', (13, 5))
Element 12: (2, (13, 5), ['.', '', '.', ''], [(7, 8), (7, 6), (13, 9)], [False, False, False, False], 76, False, [True, False, True, False], 12298, 'North', (13, 6))
Element 13: (2, (13, 6), ['.', '', '', ''], [(7, 9), (7, 5), (12, 9)], [False, False, False, False], 74, False, [True, False, False, False], 12337, 'West', (12, 6))
Element 14: (2, (12, 6), ['', '.', '', ''], [(6, 9), (8, 5), (12, 8)], [False, False, False, False], 72, False, [False, True, False, False], 12376, 'South', (12, 5))
Element 15: (2, (12, 5), ['', '.', '', ''], [(6, 8), (8, 4), (12, 7)], [False, False, False, False], 70, False, [False, True, False, False], 12405, 'South', (12, 4))
Element 16: (2, (12, 4), ['', '.', '', ''], [(6, 7), (8, 3), (12, 6)], [False, False, False, False], 68, False, [False, True, False, False], 12434, 'South', (12, 3))
Element 17: (2, (12, 3), ['F', '%', '', ''], [(6, 6), (9, 3), (13, 6)], [False, True, False, False], 66, False, [False, False, False, False], 12463, 'West', (11, 3))
Element 18: #1#
