Element 1: (0, (1, 1), ['%', '%', '.', '.'], [(4, 7), (11, 1), (12, 9)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (2, 1))
Element 2: (0, (2, 1), ['', '%', '%', '.'], [(5, 7), (12, 1), (11, 9)], [False, True, True, False], 96, False, [False, False, False, True], 1029, 'East', (3, 1))
Element 3: (0, (3, 1), ['', '%', '%', '.'], [(6, 7), (13, 1), (11, 8)], [False, True, True, False], 94, False, [False, False, False, True], 2058, 'East', (4, 1))
Element 4: (0, (4, 1), ['', '%', '.', '%'], [(7, 7), (14, 1), (11, 7)], [False, True, False, True], 92, False, [False, False, True, False], 3087, 'North', (4, 2))
Element 5: (0, (4, 2), ['%', '', '.', '%'], [(8, 7), (13, 1), (11, 6)], [True, False, False, True], 90, False, [False, False, True, False], 4106, 'North', (4, 3))
Element 6: (0, (4, 3), ['.', '', '.', '.'], [(9, 7), (13, 2), (11, 5)], [False, False, False, False], 88, False, [True, False, True, True], 5135, 'East', (5, 3))
Element 7: (0, (5, 3), ['', '%', '.', '.'], [(10, 7), (13, 3), (11, 4)], [False, True, False, False], 86, False, [False, False, True, True], 7154, 'East', (6, 3))
Element 8: (0, (6, 3), ['', '.', '.', '.'], [(10, 8), (14, 3), (11, 3)], [False, False, False, False], 84, False, [False, True, True, True], 9173, 'East', (7, 3))
Element 9: (0, (7, 3), ['', '.', '.', '.'], [(10, 9), (15, 3), (10, 3)], [False, False, False, False], 82, False, [False, True, True, True], 11192, 'East', (8, 3))
Element 10: (0, (8, 3), ['', '.', '.', '.'], [(9, 9), (15, 4), (10, 4)], [False, False, False, False], 80, False, [False, True, True, True], 12221, 'East', (9, 3))
Element 11: (0, (9, 3), ['', '.', '.', ''], [(9, 8), (15, 5), (10, 5)], [False, False, False, False], 78, False, [False, True, True, False], 13250, 'North', (9, 4))
Element 12: #1#
