Element 1: (1, (3, 6), ['%', '.', '.', '.'], [(11, 7), (5, 6), (11, 1)], [True, False, False, False], 98, False, [False, True, True, True], 999, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '.', '.', ''], [(11, 8), (6, 6), (12, 1)], [False, False, False, False], 96, False, [False, True, True, False], 2028, 'North', (4, 7))
Element 3: (1, (4, 7), ['.', '', '.', '.'], [(11, 9), (7, 6), (13, 1)], [False, False, False, False], 94, False, [True, False, True, True], 3057, 'East', (5, 7))
Element 4: (1, (5, 7), ['', '', '.', '.'], [(10, 9), (8, 6), (14, 1)], [False, False, False, False], 92, False, [False, False, True, True], 4086, 'East', (6, 7))
Element 5: (1, (6, 7), ['', '', '.', '.'], [(10, 8), (9, 6), (13, 1)], [False, False, False, False], 90, False, [False, False, True, True], 5105, 'East', (7, 7))
Element 6: (1, (7, 7), ['', '', '.', '.'], [(10, 7), (10, 6), (13, 2)], [False, False, False, False], 88, False, [False, False, True, True], 7124, 'East', (8, 7))
Element 7: (1, (8, 7), ['', '', '.', 'G'], [(9, 7), (11, 6), (13, 3)], [False, False, False, False], 86, False, [False, False, True, False], 8153, 'North', (8, 8))
Element 8: (1, (8, 8), ['.', '', '.', 'G'], [(9, 8), (11, 5), (14, 3)], [False, False, False, False], 84, False, [True, False, True, False], 9182, 'North', (8, 9))
Element 9: (1, (8, 9), ['.', '', '%', 'G'], [(9, 9), (11, 4), (15, 3)], [False, False, True, False], 82, False, [True, False, False, False], 10211, 'West', (7, 9))
Element 10: (1, (7, 9), ['.', '.', '%', 'G'], [(8, 9), (11, 3), (15, 4)], [False, False, True, False], 80, False, [True, True, False, False], 11230, 'South', (7, 8))
Element 11: (1, (7, 8), ['.', '', '', 'G'], [(8, 8), (10, 3), (15, 5)], [False, False, False, False], 78, False, [True, False, False, False], 12249, 'West', (6, 8))
Element 12: (1, (6, 8), ['.', '', '.', ''], [(8, 7), (10, 4), (15, 6)], [False, False, False, False], 76, False, [True, False, True, False], 13268, 'North', (6, 9))
Element 13: #1#
