Element 1: (2, (8, 1), ['.', '%', '.', '.'], [(5, 5), (4, 9), (14, 9)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (9, 1))
Element 2: (2, (9, 1), ['', '%', '.', '.'], [(6, 5), (5, 9), (15, 9)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (10, 1))
Element 3: (2, (10, 1), ['', '%', '.', '.'], [(7, 5), (6, 9), (15, 8)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (11, 1))
Element 4: (2, (11, 1), ['', '%', '%', '.'], [(8, 5), (7, 9), (15, 7)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (12, 1))
Element 5: (2, (12, 1), ['', '%', '%', '.'], [(9, 5), (8, 9), (15, 6)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (13, 1))
Element 6: (2, (13, 1), ['', '%', '.', '.'], [(10, 5), (9, 9), (15, 5)], [False, True, False, False], 88, False, [False, False, True, True], 1204, 'East', (14, 1))
Element 7: (2, (14, 1), ['', '%', '%', '%'], [(11, 5), (10, 9), (15, 4)], [False, True, True, True], 86, False, [False, False, False, False], 3223, 'West', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', ''], [(11, 6), (11, 9), (15, 3)], [False, True, False, False], 84, False, [False, False, True, False], 5232, 'North', (13, 2))
Element 9: (2, (13, 2), ['%', '', '.', '%'], [(11, 7), (11, 8), (15, 2)], [True, False, False, True], 82, False, [False, False, True, False], 7251, 'North', (13, 3))
Element 10: (2, (13, 3), ['.', '', '.', '.'], [(10, 7), (10, 8), (15, 3)], [False, False, False, False], 80, False, [True, False, True, True], 9260, 'East', (14, 3))
Element 11: (2, (14, 3), ['', '%', '.', ''], [(10, 6), (9, 8), (15, 2)], [False, True, False, False], 78, False, [False, False, True, False], 10279, 'North', (14, 4))
Element 12: (2, (14, 4), ['.', '', '.', ''], [(9, 6), (9, 7), (15, 3)], [False, False, False, False], 76, False, [True, False, True, False], 10308, 'North', (14, 5))
Element 13: (2, (14, 5), ['.', '', '.', ''], [(8, 6), (8, 7), (15, 4)], [False, False, False, False], 74, False, [True, False, True, False], 10337, 'North', (14, 6))
Element 14: (2, (14, 6), ['.', '', '.', ''], [(7, 6), (8, 8), (14, 4)], [False, False, False, False], 72, False, [True, False, True, False], 10366, 'North', (14, 7))
Element 15: (2, (14, 7), ['.', '', '.', ''], [(7, 7), (7, 8), (13, 4)], [False, False, False, False], 70, False, [True, False, True, False], 10405, 'North', (14, 8))
Element 16: (2, (14, 8), ['.', '', '', ''], [(6, 7), (6, 8), (13, 5)], [False, False, False, False], 68, False, [True, False, False, False], 10444, 'West', (13, 8))
Element 17: (2, (13, 8), ['.', '.', '.', ''], [(6, 6), (5, 8), (13, 6)], [False, False, False, False], 66, False, [True, True, True, False], 10483, 'North', (13, 9))
Element 18: (2, (13, 9), ['.', '', '%', ''], [(5, 6), (5, 7), (13, 7)], [False, False, True, False], 64, False, [True, False, False, False], 10522, 'West', (12, 9))
Element 19: (2, (12, 9), ['', '.', '%', ''], [(4, 6), (4, 7), (12, 7)], [False, False, True, False], 62, False, [False, True, False, False], 10561, 'South', (12, 8))
Element 20: (2, (12, 8), ['', '', '', ''], [(3, 6), (4, 8), (12, 6)], [False, False, False, False], 60, False, [False, False, False, False], 10600, 'South', (12, 7))
Element 21: (2, (12, 7), ['', '', '', ''], [(3, 7), (3, 8), (12, 5)], [False, False, False, False], 58, False, [False, False, False, False], 10629, 'East', (13, 7))
Element 22: (2, (13, 7), ['', '', '', ''], [(4, 7), (3, 7), (12, 4)], [False, False, False, False], 56, False, [False, False, False, False], 10638, 'South', (13, 6))
Element 23: (2, (13, 6), ['', '', '', ''], [(5, 7), (3, 6), (11, 4)], [False, False, False, False], 54, False, [False, False, False, False], 11637, 'South', (13, 5))
Element 24: (2, (13, 5), ['', '', '', ''], [(5, 8), (3, 5), (11, 3)], [False, False, False, False], 52, False, [False, False, False, False], 12646, 'South', (13, 4))
Element 25: (2, (13, 4), ['', '', '', ''], [(6, 8), (3, 4), (10, 3)], [False, False, False, False], 50, False, [False, False, False, False], 13655, 'West', (12, 4))
Element 26: #1#
