Element 1: (3, (15, 8), ['.', '.', '.', '%'], [(1, 3), (2, 1), (5, 6)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 9))
Element 2: (3, (15, 9), ['.', '', '%', '%'], [(1, 4), (3, 1), (6, 6)], [False, False, True, True], 96, False, [True, False, False, False], 68, 'West', (14, 9))
Element 3: (3, (14, 9), ['.', '.', '%', ''], [(1, 5), (4, 1), (7, 6)], [False, False, True, False], 94, False, [True, True, False, False], 107, 'South', (14, 8))
Element 4: (3, (14, 8), ['.', '.', '', ''], [(1, 6), (4, 2), (8, 6)], [False, False, False, False], 92, False, [True, True, False, False], 146, 'South', (14, 7))
Element 5: (3, (14, 7), ['.', '.', '', '.'], [(1, 7), (4, 3), (9, 6)], [False, False, False, False], 90, False, [True, True, False, True], 185, 'East', (15, 7))
Element 6: (3, (15, 7), ['', '.', '', '%'], [(1, 8), (5, 3), (10, 6)], [False, False, False, True], 88, False, [False, True, False, False], 1214, 'South', (15, 6))
Element 7: (3, (15, 6), ['.', '.', '', '%'], [(1, 9), (6, 3), (11, 6)], [False, False, False, True], 86, False, [True, True, False, False], 2243, 'South', (15, 5))
Element 8: (3, (15, 5), ['.', '.', '', '%'], [(1, 8), (7, 3), (11, 7)], [False, False, False, True], 84, False, [True, True, False, False], 3262, 'South', (15, 4))
Element 9: (3, (15, 4), ['.', '.', '', '%'], [(1, 7), (8, 3), (11, 8)], [False, False, False, True], 82, False, [True, True, False, False], 4281, 'South', (15, 3))
Element 10: (3, (15, 3), ['.', '.', '', '%'], [(1, 6), (9, 3), (11, 9)], [False, False, False, True], 80, False, [True, True, False, False], 5300, 'South', (15, 2))
Element 11: (3, (15, 2), ['%', '%', '', '%'], [(1, 5), (10, 3), (10, 9)], [True, True, False, True], 78, False, [False, False, False, False], 7309, 'North', (15, 3))
Element 12: (3, (15, 3), ['.', '', '', '%'], [(1, 4), (11, 3), (10, 8)], [False, False, False, True], 76, False, [True, False, False, False], 9308, 'West', (14, 3))
Element 13: (3, (14, 3), ['.', '%', '.', ''], [(1, 3), (11, 4), (10, 7)], [False, True, False, False], 74, False, [True, False, True, False], 11317, 'North', (14, 4))
Element 14: (3, (14, 4), ['.', '', '.', ''], [(1, 2), (11, 5), (9, 7)], [False, False, False, False], 72, False, [True, False, True, False], 12336, 'North', (14, 5))
Element 15: (3, (14, 5), ['.', '', '.', ''], [(1, 2), (10, 5), (9, 8)], [False, False, False, False], 70, False, [True, False, True, False], 13355, 'North', (14, 6))
Element 16: #1#
