Element 1: (1, (3, 7), ['%', '.', '.', '.'], [(11, 1), (4, 4), (13, 9)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 7))
Element 2: (1, (4, 7), ['', '.', '.', '.'], [(12, 1), (5, 4), (14, 9)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 7))
Element 3: (1, (5, 7), ['', '.', '.', '.'], [(13, 1), (6, 4), (15, 9)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 7))
Element 4: (1, (6, 7), ['', '.', '.', '.'], [(14, 1), (7, 4), (15, 8)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (7, 7))
Element 5: (1, (7, 7), ['', '.', '.', '.'], [(13, 1), (8, 4), (15, 7)], [False, False, False, False], 90, False, [False, True, True, True], 155, 'East', (8, 7))
Element 6: (1, (8, 7), ['', '.', '.', '.'], [(13, 2), (9, 4), (15, 6)], [False, False, False, False], 88, False, [False, True, True, True], 194, 'East', (9, 7))
Element 7: (1, (9, 7), ['', '.', '.', 'F'], [(13, 3), (10, 4), (15, 5)], [False, False, False, False], 86, False, [False, True, True, False], 1223, 'East', (10, 7))
Element 8: (1, (10, 7), ['', 'F', 'F', 'F'], [(14, 3), (11, 4), (15, 4)], [False, False, False, False], 84, False, [False, False, False, False], 3242, 'East', (11, 7))
Element 9: (1, (11, 7), ['', 'F', 'F', '.'], [(14, 4), (11, 5), (15, 3)], [False, False, False, False], 82, False, [False, False, False, True], 5261, 'North', (11, 8))
Element 10: (1, (11, 8), ['F', '', 'F', '.'], [(14, 5), (11, 6), (15, 2)], [False, False, False, False], 80, False, [False, False, False, True], 7280, 'North', (11, 9))
Element 11: (1, (11, 9), ['F', '', '%', '.'], [(14, 6), (10, 6), (15, 3)], [False, False, True, False], 78, False, [False, False, False, True], 9289, 'West', (10, 9))
Element 12: (1, (10, 9), ['.', 'F', '%', ''], [(14, 7), (10, 5), (14, 3)], [False, False, True, False], 76, False, [True, False, False, False], 11298, 'South', (10, 8))
Element 13: (1, (10, 8), ['.', '', '', ''], [(14, 8), (9, 5), (14, 4)], [False, False, False, False], 74, False, [True, False, False, False], 12317, 'West', (9, 8))
Element 14: (1, (9, 8), ['.', '', '.', ''], [(13, 8), (9, 6), (13, 4)], [False, False, False, False], 72, False, [True, False, True, False], 12356, 'North', (9, 9))
Element 15: (1, (9, 9), ['.', '', '%', ''], [(13, 7), (8, 6), (13, 5)], [False, False, True, False], 70, False, [True, False, False, False], 12395, 'West', (8, 9))
Element 16: (1, (8, 9), ['.', '.', '%', ''], [(12, 7), (8, 5), (13, 6)], [False, False, True, False], 68, False, [True, True, False, False], 12434, 'South', (8, 8))
Element 17: (1, (8, 8), ['.', '', '', ''], [(12, 8), (7, 5), (12, 6)], [False, False, False, False], 66, False, [True, False, False, False], 12473, 'West', (7, 8))
Element 18: (1, (7, 8), ['.', '', '.', ''], [(12, 9), (7, 6), (12, 5)], [False, False, False, False], 64, False, [True, False, True, False], 12512, 'North', (7, 9))
Element 19: (1, (7, 9), ['.', '', '%', ''], [(13, 9), (6, 6), (12, 4)], [False, False, True, False], 62, False, [True, False, False, False], 12541, 'West', (6, 9))
Element 20: (1, (6, 9), ['.', '.', '%', ''], [(14, 9), (6, 5), (12, 3)], [False, False, True, False], 60, False, [True, True, False, False], 12570, 'South', (6, 8))
Element 21: (1, (6, 8), ['.', '', '', ''], [(15, 9), (5, 5), (11, 3)], [False, False, False, False], 58, False, [True, False, False, False], 13589, 'West', (5, 8))
Element 22: #1#
