Element 1: (2, (15, 7), ['.', '.', '.', '%'], [(8, 5), (1, 8), (18, 1)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (15, 8))
Element 2: (2, (15, 8), ['.', '', '.', '%'], [(9, 5), (1, 7), (17, 1)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (15, 9))
Element 3: (2, (15, 9), ['.', '', '%', '%'], [(10, 5), (1, 6), (16, 1)], [False, False, True, True], 94, False, [True, False, False, False], 1087, 'West', (14, 9))
Element 4: (2, (14, 9), ['.', '.', '%', ''], [(11, 5), (1, 5), (17, 1)], [False, False, True, False], 92, False, [True, True, False, False], 2106, 'South', (14, 8))
Element 5: (2, (14, 8), ['.', '.', '', ''], [(11, 6), (1, 4), (18, 1)], [False, False, False, False], 90, False, [True, True, False, False], 3125, 'South', (14, 7))
Element 6: (2, (14, 7), ['.', '.', '', ''], [(11, 7), (1, 3), (18, 1)], [False, False, False, False], 88, False, [True, True, False, False], 4144, 'South', (14, 6))
Element 7: (2, (14, 6), ['.', '.', '', '.'], [(11, 8), (1, 2), (17, 1)], [False, False, False, False], 86, False, [True, True, False, True], 5163, 'East', (15, 6))
Element 8: (2, (15, 6), ['', '.', '', '%'], [(11, 9), (1, 1), (16, 1)], [False, False, False, True], 84, False, [False, True, False, False], 6182, 'South', (15, 5))
Element 9: (2, (15, 5), ['.', '.', '', '%'], [(10, 9), (2, 1), (17, 1)], [False, False, False, True], 82, False, [True, True, False, False], 7201, 'South', (15, 4))
Element 10: (2, (15, 4), ['.', '.', '', '%'], [(10, 8), (3, 1), (18, 1)], [False, False, False, True], 80, False, [True, True, False, False], 8220, 'South', (15, 3))
Element 11: (2, (15, 3), ['.', '.', '', '%'], [(10, 7), (4, 1), (18, 1)], [False, False, False, True], 78, False, [True, True, False, False], 9239, 'South', (15, 2))
Element 12: (2, (15, 2), ['%', '%', '', '%'], [(10, 6), (4, 2), (17, 1)], [True, True, False, True], 76, False, [False, False, False, False], 10258, 'North', (15, 3))
Element 13: (2, (15, 3), ['.', '', '', '%'], [(9, 6), (4, 3), (16, 1)], [False, False, False, True], 74, False, [True, False, False, False], 10277, 'West', (14, 3))
Element 14: (2, (14, 3), ['.', '%', '.', ''], [(9, 7), (5, 3), (17, 1)], [False, True, False, False], 72, False, [True, False, True, False], 10306, 'North', (14, 4))
Element 15: (2, (14, 4), ['.', '', '.', ''], [(9, 8), (6, 3), (18, 1)], [False, False, False, False], 70, False, [True, False, True, False], 10335, 'North', (14, 5))
Element 16: (2, (14, 5), ['.', '', '', ''], [(9, 9), (7, 3), (18, 1)], [False, False, False, False], 68, False, [True, False, False, False], 10364, 'West', (13, 5))
Element 17: (2, (13, 5), ['.', '.', '.', ''], [(8, 9), (8, 3), (17, 1)], [False, False, False, False], 66, False, [True, True, True, False], 10393, 'North', (13, 6))
Element 18: (2, (13, 6), ['.', '', '.', ''], [(8, 8), (9, 3), (16, 1)], [False, False, False, False], 64, False, [True, False, True, False], 10422, 'North', (13, 7))
Element 19: (2, (13, 7), ['.', '', '.', ''], [(8, 7), (10, 3), (17, 1)], [False, False, False, False], 62, False, [True, False, True, False], 11441, 'North', (13, 8))
Element 20: (2, (13, 8), ['.', '', '.', ''], [(8, 6), (11, 3), (18, 1)], [False, False, False, False], 60, False, [True, False, True, False], 12460, 'North', (13, 9))
Element 21: (2, (13, 9), ['.', '', '%', ''], [(7, 6), (11, 4), (18, 1)], [False, False, True, False], 58, False, [True, False, False, False], 13479, 'West', (12, 9))
Element 22: #1#
