Element 1: (3, (9, 6), ['.', '.', '.', 'F'], [(4, 3), (1, 8), (9, 8)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 6))
Element 2: (3, (10, 6), ['', 'F', 'F', 'F'], [(5, 3), (1, 9), (10, 8)], [False, False, False, False], 96, False, [False, False, False, False], 2048, 'East', (11, 6))
Element 3: (3, (11, 6), ['', 'F', 'F', '.'], [(6, 3), (1, 8), (11, 8)], [False, False, False, False], 94, False, [False, False, False, True], 4057, 'North', (11, 7))
Element 4: (3, (11, 7), ['F', '', '', '.'], [(7, 3), (1, 7), (11, 9)], [False, False, False, False], 92, False, [False, False, False, True], 6066, 'West', (10, 7))
Element 5: (3, (10, 7), ['.', '', '', ''], [(8, 3), (1, 6), (10, 9)], [False, False, False, False], 90, False, [True, False, False, False], 8085, 'West', (9, 7))
Element 6: (3, (9, 7), ['.', '', '', ''], [(9, 3), (1, 5), (9, 9)], [False, False, False, False], 88, False, [True, False, False, False], 8124, 'West', (8, 7))
Element 7: (3, (8, 7), ['.', '.', '', ''], [(10, 3), (1, 4), (8, 9)], [False, False, False, False], 86, False, [True, True, False, False], 9153, 'South', (8, 6))
Element 8: (3, (8, 6), ['.', '.', '', ''], [(11, 3), (1, 3), (7, 9)], [False, False, False, False], 84, False, [True, True, False, False], 10182, 'South', (8, 5))
Element 9: (3, (8, 5), ['.', '.', '', '.'], [(11, 4), (1, 2), (7, 8)], [False, False, False, False], 82, False, [True, True, False, True], 11211, 'East', (9, 5))
Element 10: (3, (9, 5), ['', '.', '', 'F'], [(11, 5), (1, 1), (7, 7)], [False, False, False, False], 80, False, [False, True, False, False], 12240, 'East', (10, 5))
Element 11: (3, (10, 5), ['', 'F', '', ''], [(12, 5), (2, 1), (7, 6)], [False, False, False, False], 78, False, [False, False, False, False], 13269, 'South', (10, 4))
Element 12: #1#
