Element 1: (1, (11, 1), ['.', '%', '%', '.'], [(9, 8), (12, 6), (17, 1)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (12, 1))
Element 2: (1, (12, 1), ['', '%', '%', '.'], [(10, 8), (11, 6), (18, 1)], [False, True, True, False], 96, False, [False, False, False, True], 2028, 'East', (13, 1))
Element 3: (1, (13, 1), ['', '%', '.', '.'], [(11, 8), (11, 7), (17, 1)], [False, True, False, False], 94, False, [False, False, True, True], 4037, 'East', (14, 1))
Element 4: (1, (14, 1), ['', '%', '%', '%'], [(11, 9), (10, 7), (16, 1)], [False, True, True, True], 92, False, [False, False, False, False], 6056, 'West', (13, 1))
Element 5: (1, (13, 1), ['', '%', '.', ''], [(10, 9), (10, 6), (17, 1)], [False, True, False, False], 90, False, [False, False, True, False], 8055, 'North', (13, 2))
Element 6: (1, (13, 2), ['%', '', '.', '%'], [(9, 9), (10, 5), (17, 1)], [True, False, False, True], 88, False, [False, False, True, False], 9074, 'North', (13, 3))
Element 7: (1, (13, 3), ['.', '', '.', '.'], [(8, 9), (11, 5), (18, 1)], [False, False, False, False], 86, False, [True, False, True, True], 10093, 'East', (14, 3))
Element 8: (1, (14, 3), ['', '%', '.', '.'], [(7, 9), (11, 4), (17, 1)], [False, True, False, False], 84, False, [False, False, True, True], 11112, 'East', (15, 3))
Element 9: (1, (15, 3), ['', '.', '.', '%'], [(7, 8), (11, 3), (16, 1)], [False, False, False, True], 82, False, [False, True, True, False], 12131, 'North', (15, 4))
Element 10: (1, (15, 4), ['.', '', '.', '%'], [(7, 7), (10, 3), (17, 1)], [False, False, False, True], 80, False, [True, False, True, False], 13150, 'North', (15, 5))
Element 11: #1#
