Element 1: (3, (9, 4), ['.', '.', '.', 'F'], [(1, 9), (4, 6), (6, 6)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 4))
Element 2: (3, (10, 4), ['', 'F', 'F', 'F'], [(1, 8), (4, 7), (7, 6)], [False, False, False, False], 96, False, [False, False, False, False], 1048, 'East', (11, 4))
Element 3: (3, (11, 4), ['', 'F', 'F', '.'], [(1, 7), (5, 7), (8, 6)], [False, False, False, False], 94, False, [False, False, False, True], 2077, 'North', (11, 5))
Element 4: (3, (11, 5), ['F', '', 'F', '.'], [(1, 6), (6, 7), (9, 6)], [False, False, False, False], 92, False, [False, False, False, True], 3106, 'North', (11, 6))
Element 5: (3, (11, 6), ['G', '', 'F', '.'], [(1, 5), (7, 7), (10, 6)], [False, False, False, False], 90, False, [False, False, False, True], 5125, 'North', (11, 7))
Element 6: (3, (11, 7), ['G', '', 'F', '.'], [(1, 4), (8, 7), (10, 7)], [False, False, False, False], 88, False, [False, False, False, True], 7144, 'North', (11, 8))
Element 7: (3, (11, 8), ['G', '', 'F', '.'], [(1, 3), (9, 7), (10, 8)], [False, False, False, False], 86, False, [False, False, False, True], 9163, 'North', (11, 9))
Element 8: (3, (11, 9), ['G', '', '%', '.'], [(1, 2), (9, 8), (10, 9)], [False, False, True, False], 84, False, [False, False, False, True], 11182, 'East', (12, 9))
Element 9: (3, (12, 9), ['G', '.', '%', '.'], [(1, 1), (9, 9), (11, 9)], [False, False, True, False], 82, False, [False, True, False, True], 11211, 'East', (13, 9))
Element 10: (3, (13, 9), ['G', '.', '%', '.'], [(2, 1), (8, 9), (12, 9)], [False, False, True, False], 80, False, [False, True, False, True], 11240, 'East', (14, 9))
Element 11: (3, (14, 9), ['', '.', '%', '.'], [(3, 1), (8, 8), (12, 8)], [False, False, True, False], 78, False, [False, True, False, True], 11279, 'East', (15, 9))
Element 12: (3, (15, 9), ['', '.', '%', '%'], [(4, 1), (7, 8), (13, 8)], [False, False, True, True], 76, False, [False, True, False, False], 11318, 'South', (15, 8))
Element 13: (3, (15, 8), ['G', '.', '', '%'], [(4, 2), (7, 9), (14, 8)], [False, False, False, True], 74, False, [False, True, False, False], 11357, 'South', (15, 7))
Element 14: (3, (15, 7), ['G', '.', '', '%'], [(4, 3), (6, 9), (14, 7)], [False, False, False, True], 72, False, [False, True, False, False], 11396, 'South', (15, 6))
Element 15: (3, (15, 6), ['G', '.', '', '%'], [(5, 3), (6, 8), (14, 6)], [False, False, False, True], 70, False, [False, True, False, False], 11435, 'South', (15, 5))
Element 16: (3, (15, 5), ['G', '.', '', '%'], [(6, 3), (5, 8), (14, 5)], [False, False, False, True], 68, False, [False, True, False, False], 11474, 'South', (15, 4))
Element 17: (3, (15, 4), ['G', '.', '', '%'], [(7, 3), (5, 9), (14, 4)], [False, False, False, True], 66, False, [False, True, False, False], 11513, 'South', (15, 3))
Element 18: (3, (15, 3), ['G', '.', '', '%'], [(8, 3), (4, 9), (14, 3)], [False, False, False, True], 64, False, [False, True, False, False], 11552, 'South', (15, 2))
Element 19: (3, (15, 2), ['%', '%', '', '%'], [(9, 3), (4, 8), (13, 3)], [True, True, False, True], 62, False, [False, False, False, False], 11591, 'North', (15, 3))
Element 20: (3, (15, 3), ['', '', '', '%'], [(10, 3), (3, 8), (13, 4)], [False, False, False, True], 60, False, [False, False, False, False], 12610, 'North', (15, 4))
Element 21: (3, (15, 4), ['', '', '', '%'], [(11, 3), (3, 9), (13, 5)], [False, False, False, True], 58, False, [False, False, False, False], 13629, 'North', (15, 5))
Element 22: (3, (15, 5), ['', '', '', '%'], [(12, 3), (3, 8), (13, 6)], [False, False, False, True], 56, False, [False, False, False, False], 13648, 'North', (15, 6))
Element 23: (3, (15, 6), ['', '', '', '%'], [(12, 4), (3, 7), (13, 7)], [False, False, False, True], 54, False, [False, False, False, False], 13677, 'North', (15, 7))
Element 24: (3, (15, 7), ['', '', '', '%'], [(12, 5), (3, 8), (12, 7)], [False, False, False, True], 52, False, [False, False, False, False], 13696, 'North', (15, 8))
Element 25: (3, (15, 8), ['', '', '', '%'], [(12, 6), (4, 8), (11, 7)], [False, False, False, True], 50, False, [False, False, False, False], 13705, 'North', (15, 9))
Element 26: (3, (15, 9), ['', '', '%', '%'], [(13, 6), (4, 9), (11, 8)], [False, False, True, True], 48, False, [False, False, False, False], 13704, 'West', (14, 9))
Element 27: (3, (14, 9), ['', '', '%', ''], [(14, 6), (3, 9), (11, 7)], [False, False, True, False], 46, False, [False, False, False, False], 13703, 'South', (14, 8))
Element 28: (3, (14, 8), ['', '', '', ''], [(15, 6), (4, 9), (11, 6)], [False, False, False, False], 44, False, [False, False, False, False], 13702, 'South', (14, 7))
Element 29: (3, (14, 7), ['', '', '', 'G'], [(15, 7), (5, 9), (12, 6)], [False, False, False, False], 42, False, [False, False, False, False], 13701, 'South', (14, 6))
Element 30: (3, (14, 6), ['', '', '', ''], [(15, 8), (5, 8), (12, 5)], [False, False, False, False], 40, False, [False, False, False, False], 13700, 'South', (14, 5))
Element 31: (3, (14, 5), ['', '', '', ''], [(15, 9), (4, 8), (12, 4)], [False, False, False, False], 38, False, [False, False, False, False], 13699, 'South', (14, 4))
Element 32: (3, (14, 4), ['', '', '', ''], [(14, 9), (5, 8), (12, 3)], [False, False, False, False], 36, False, [False, False, False, False], 13698, 'South', (14, 3))
Element 33: (3, (14, 3), ['', '%', '', ''], [(14, 8), (6, 8), (11, 3)], [False, True, False, False], 34, False, [False, False, False, False], 13697, 'West', (13, 3))
Element 34: (3, (13, 3), ['', '.', '', ''], [(14, 7), (6, 9), (11, 4)], [False, False, False, False], 32, False, [False, True, False, False], 13696, 'South', (13, 2))
Element 35: (3, (13, 2), ['%', '.', '', '%'], [(13, 7), (5, 9), (11, 5)], [True, False, False, True], 30, False, [False, True, False, False], 13705, 'South', (13, 1))
Element 36: #1#
