Element 1: (0, (1, 8), ['%', '.', '.', '%'], [(5, 6), (15, 3), (15, 6)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 9))
Element 2: (0, (1, 9), ['%', '', '%', '%'], [(6, 6), (15, 4), (15, 7)], [True, False, True, True], 96, False, [False, False, False, False], 39, 'South', (1, 8))
Element 3: (0, (1, 8), ['%', '.', '', '%'], [(7, 6), (15, 5), (15, 8)], [True, False, False, True], 94, False, [False, True, False, False], 68, 'South', (1, 7))
Element 4: (0, (1, 7), ['%', '.', '', '%'], [(8, 6), (14, 5), (15, 9)], [True, False, False, True], 92, False, [False, True, False, False], 107, 'South', (1, 6))
Element 5: (0, (1, 6), ['%', '.', '', '%'], [(9, 6), (14, 6), (14, 9)], [True, False, False, True], 90, False, [False, True, False, False], 146, 'South', (1, 5))
Element 6: (0, (1, 5), ['%', '.', '', '%'], [(10, 6), (14, 7), (14, 8)], [True, False, False, True], 88, False, [False, True, False, False], 1175, 'South', (1, 4))
Element 7: (0, (1, 4), ['%', '.', '', '%'], [(11, 6), (13, 7), (13, 8)], [True, False, False, True], 86, False, [False, True, False, False], 2204, 'South', (1, 3))
Element 8: (0, (1, 3), ['%', '.', '', '%'], [(11, 7), (13, 6), (13, 9)], [True, False, False, True], 84, False, [False, True, False, False], 3233, 'South', (1, 2))
Element 9: (0, (1, 2), ['%', '.', '', '%'], [(11, 8), (13, 5), (12, 9)], [True, False, False, True], 82, False, [False, True, False, False], 4262, 'South', (1, 1))
Element 10: (0, (1, 1), ['%', '%', '', '.'], [(11, 9), (13, 4), (12, 8)], [True, True, False, False], 80, False, [False, False, False, True], 5291, 'East', (2, 1))
Element 11: (0, (2, 1), ['', '%', '%', '.'], [(10, 9), (14, 4), (12, 7)], [False, True, True, False], 78, False, [False, False, False, True], 6320, 'East', (3, 1))
Element 12: (0, (3, 1), ['', '%', '%', '.'], [(10, 8), (14, 3), (12, 6)], [False, True, True, False], 76, False, [False, False, False, True], 7349, 'East', (4, 1))
Element 13: (0, (4, 1), ['', '%', '.', '%'], [(10, 7), (13, 3), (12, 5)], [False, True, False, True], 74, False, [False, False, True, False], 8378, 'North', (4, 2))
Element 14: (0, (4, 2), ['%', '', '.', '%'], [(9, 7), (13, 2), (11, 5)], [True, False, False, True], 72, False, [False, False, True, False], 9407, 'North', (4, 3))
Element 15: (0, (4, 3), ['.', '', '.', '.'], [(9, 8), (13, 1), (11, 4)], [False, False, False, False], 70, False, [True, False, True, True], 10436, 'East', (5, 3))
Element 16: (0, (5, 3), ['', '%', '.', '.'], [(9, 9), (14, 1), (11, 3)], [False, True, False, False], 68, False, [False, False, True, True], 11465, 'East', (6, 3))
Element 17: (0, (6, 3), ['', '.', '.', '.'], [(8, 9), (13, 1), (10, 3)], [False, False, False, False], 66, False, [False, True, True, True], 12484, 'East', (7, 3))
Element 18: (0, (7, 3), ['', '.', '.', '.'], [(8, 8), (12, 1), (10, 4)], [False, False, False, False], 64, False, [False, True, True, True], 13513, 'East', (8, 3))
Element 19: #1#
