Element 1: (1, (5, 3), ['.', '%', '.', '.'], [(11, 6), (7, 7), (14, 7)], [False, True, False, False], 98, False, [True, False, True, True], 999, 'East', (6, 3))
Element 2: (1, (6, 3), ['', '.', '.', '.'], [(11, 7), (8, 7), (15, 7)], [False, False, False, False], 96, False, [False, True, True, True], 2028, 'East', (7, 3))
Element 3: (1, (7, 3), ['', '.', '.', '.'], [(11, 8), (9, 7), (15, 8)], [False, False, False, False], 94, False, [False, True, True, True], 3057, 'East', (8, 3))
Element 4: (1, (8, 3), ['', '.', '.', '.'], [(11, 9), (10, 7), (15, 9)], [False, False, False, False], 92, False, [False, True, True, True], 5076, 'East', (9, 3))
Element 5: (1, (9, 3), ['', '.', '.', 'F'], [(10, 9), (10, 8), (14, 9)], [False, False, False, False], 90, False, [False, True, True, False], 7095, 'East', (10, 3))
Element 6: (1, (10, 3), ['', '.', 'F', 'F'], [(9, 9), (9, 8), (14, 8)], [False, False, False, False], 88, False, [False, True, False, False], 8124, 'East', (11, 3))
Element 7: (1, (11, 3), ['', '%', 'F', '.'], [(8, 9), (8, 8), (13, 8)], [False, True, False, False], 86, False, [False, False, False, True], 9153, 'North', (11, 4))
Element 8: (1, (11, 4), ['F', '', 'F', '.'], [(7, 9), (7, 8), (13, 9)], [False, False, False, False], 84, False, [False, False, False, True], 10182, 'North', (11, 5))
Element 9: (1, (11, 5), ['F', '', '', '.'], [(6, 9), (6, 8), (12, 9)], [False, False, False, False], 82, False, [False, False, False, True], 11211, 'West', (10, 5))
Element 10: (1, (10, 5), ['.', 'F', 'F', ''], [(5, 9), (6, 7), (12, 8)], [False, False, False, False], 80, False, [True, False, False, False], 12240, 'North', (10, 6))
Element 11: (1, (10, 6), ['.', '', '', ''], [(5, 8), (6, 6), (12, 7)], [False, False, False, False], 78, False, [True, False, False, False], 13269, 'West', (9, 6))
Element 12: (1, (9, 6), ['.', '.', '', ''], [(5, 7), (7, 6), (13, 7)], [False, False, False, False], 76, False, [True, True, False, False], 13308, 'South', (9, 5))
Element 13: (1, (9, 5), ['.', '.', '', ''], [(5, 6), (8, 6), (13, 6)], [False, False, False, False], 74, False, [True, True, False, False], 13347, 'South', (9, 4))
Element 14: (1, (9, 4), ['.', '', '', 'F'], [(5, 5), (8, 5), (14, 6)], [False, False, False, False], 72, False, [True, False, False, False], 13386, 'East', (10, 4))
Element 15: #1#
