Element 1: (3, (3, 6), ['%', '.', '.', '.'], [(5, 3), (1, 8), (4, 4)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (4, 6))
Element 2: (3, (4, 6), ['', '.', '.', '.'], [(6, 3), (1, 7), (5, 4)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (5, 6))
Element 3: (3, (5, 6), ['', '.', '.', '.'], [(7, 3), (1, 6), (6, 4)], [False, False, False, False], 94, False, [False, True, True, True], 107, 'East', (6, 6))
Element 4: (3, (6, 6), ['', '.', '.', '.'], [(8, 3), (1, 5), (7, 4)], [False, False, False, False], 92, False, [False, True, True, True], 146, 'East', (7, 6))
Element 5: (3, (7, 6), ['', '.', '.', '.'], [(9, 3), (1, 4), (8, 4)], [False, False, False, False], 90, False, [False, True, True, True], 185, 'East', (8, 6))
Element 6: (3, (8, 6), ['', '.', '.', '.'], [(10, 3), (1, 3), (9, 4)], [False, False, False, False], 88, False, [False, True, True, True], 1214, 'East', (9, 6))
Element 7: (3, (9, 6), ['', '.', '.', 'F'], [(11, 3), (1, 2), (10, 4)], [False, False, False, False], 86, False, [False, True, True, False], 3233, 'East', (10, 6))
Element 8: (3, (10, 6), ['', 'G', 'F', 'F'], [(11, 4), (1, 1), (10, 5)], [False, False, False, False], 84, False, [False, False, False, False], 6242, 'East', (11, 6))
Element 9: (3, (11, 6), ['', 'G', 'F', '.'], [(11, 5), (2, 1), (9, 5)], [False, False, False, False], 82, False, [False, False, False, True], 8261, 'North', (11, 7))
Element 10: (3, (11, 7), ['F', '', 'F', '.'], [(12, 5), (3, 1), (8, 5)], [False, False, False, False], 80, False, [False, False, False, True], 9290, 'North', (11, 8))
Element 11: (3, (11, 8), ['F', '', 'F', '.'], [(13, 5), (4, 1), (7, 5)], [False, False, False, False], 78, False, [False, False, False, True], 10319, 'North', (11, 9))
Element 12: (3, (11, 9), ['F', '', '%', '.'], [(14, 5), (4, 2), (6, 5)], [False, False, True, False], 76, False, [False, False, False, True], 11348, 'West', (10, 9))
Element 13: (3, (10, 9), ['.', 'F', '%', ''], [(15, 5), (4, 3), (5, 5)], [False, False, True, False], 74, False, [True, False, False, False], 12367, 'South', (10, 8))
Element 14: (3, (10, 8), ['.', 'F', '', ''], [(15, 6), (3, 3), (4, 5)], [False, False, False, False], 72, False, [True, False, False, False], 13396, 'South', (10, 7))
Element 15: #1#
