Element 1: (3, (15, 6), ['.', '.', '.', '%'], [(6, 6), (7, 4), (8, 1)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 7))
Element 2: (3, (15, 7), ['.', '', '.', '%'], [(7, 6), (8, 4), (9, 1)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 8))
Element 3: (3, (15, 8), ['.', '', '.', '%'], [(8, 6), (9, 4), (10, 1)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (15, 9))
Element 4: (3, (15, 9), ['.', '', '%', '%'], [(9, 6), (10, 4), (11, 1)], [False, False, True, True], 92, False, [True, False, False, False], 1136, 'West', (14, 9))
Element 5: (3, (14, 9), ['.', '.', '%', ''], [(10, 6), (11, 4), (12, 1)], [False, False, True, False], 90, False, [True, True, False, False], 3155, 'South', (14, 8))
Element 6: (3, (14, 8), ['.', '.', '', ''], [(11, 6), (11, 5), (13, 1)], [False, False, False, False], 88, False, [True, True, False, False], 5174, 'South', (14, 7))
Element 7: (3, (14, 7), ['.', '.', '', ''], [(11, 7), (10, 5), (14, 1)], [False, False, False, False], 86, False, [True, True, False, False], 7193, 'South', (14, 6))
Element 8: (3, (14, 6), ['.', '.', '', ''], [(11, 8), (9, 5), (13, 1)], [False, False, False, False], 84, False, [True, True, False, False], 8212, 'South', (14, 5))
Element 9: (3, (14, 5), ['.', '.', '', '.'], [(11, 9), (8, 5), (13, 2)], [False, False, False, False], 82, False, [True, True, False, True], 9241, 'East', (15, 5))
Element 10: (3, (15, 5), ['', '.', '', '%'], [(10, 9), (7, 5), (13, 3)], [False, False, False, True], 80, False, [False, True, False, False], 10270, 'South', (15, 4))
Element 11: (3, (15, 4), ['.', '.', '', '%'], [(10, 8), (6, 5), (14, 3)], [False, False, False, True], 78, False, [True, True, False, False], 11299, 'South', (15, 3))
Element 12: (3, (15, 3), ['', '.', '', '%'], [(10, 7), (5, 5), (14, 4)], [False, False, False, True], 76, False, [False, True, False, False], 12328, 'South', (15, 2))
Element 13: (3, (15, 2), ['%', '%', '', '%'], [(9, 7), (5, 4), (13, 4)], [True, True, False, True], 74, False, [False, False, False, False], 12367, 'North', (15, 3))
Element 14: (3, (15, 3), ['', '', '', '%'], [(9, 8), (5, 3), (13, 5)], [False, False, False, True], 72, False, [False, False, False, False], 12396, 'West', (14, 3))
Element 15: (3, (14, 3), ['', '%', '', ''], [(9, 9), (6, 3), (13, 6)], [False, True, False, False], 70, False, [False, False, False, False], 12425, 'North', (14, 4))
Element 16: (3, (14, 4), ['', '', '', ''], [(8, 9), (7, 3), (13, 7)], [False, False, False, False], 68, False, [False, False, False, False], 12454, 'West', (13, 4))
Element 17: (3, (13, 4), ['.', '', '', ''], [(8, 8), (8, 3), (13, 8)], [False, False, False, False], 66, False, [True, False, False, False], 12483, 'West', (12, 4))
Element 18: (3, (12, 4), ['', '.', '.', ''], [(8, 7), (9, 3), (13, 9)], [False, False, False, False], 64, False, [False, True, True, False], 12522, 'North', (12, 5))
Element 19: (3, (12, 5), ['', '', '.', ''], [(7, 7), (10, 3), (12, 9)], [False, False, False, False], 62, False, [False, False, True, False], 13551, 'North', (12, 6))
Element 20: #1#
