Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(1, 7), (10, 3), (12, 1)], [False, True, True, False], 98, False, [True, False, False, True], 1019, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(1, 8), (11, 3), (13, 1)], [False, True, True, True], 96, False, [False, False, False, False], 2048, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(1, 9), (11, 4), (14, 1)], [False, True, True, False], 94, False, [True, False, False, False], 3067, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(1, 8), (11, 5), (13, 1)], [True, True, True, False], 92, False, [False, False, False, False], 4076, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(1, 7), (11, 6), (13, 2)], [False, True, True, False], 90, False, [False, False, False, False], 5085, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(1, 6), (11, 7), (13, 3)], [False, True, True, False], 88, False, [False, False, False, False], 6094, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(1, 5), (11, 8), (14, 3)], [False, True, True, True], 86, False, [False, False, False, False], 7113, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(1, 4), (11, 9), (15, 3)], [False, True, True, False], 84, False, [False, False, False, False], 8132, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(1, 3), (10, 9), (15, 4)], [True, True, True, False], 82, False, [False, False, False, False], 9151, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(1, 2), (10, 8), (15, 5)], [False, True, True, False], 80, False, [False, False, False, False], 10170, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(1, 1), (10, 7), (15, 6)], [False, True, True, False], 78, False, [False, False, False, False], 11189, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(2, 1), (10, 6), (15, 7)], [False, True, True, True], 76, False, [False, False, False, False], 12208, 'West', (17, 1))
Element 13: (3, (17, 1), ['', '%', '%', ''], [(3, 1), (10, 5), (15, 8)], [False, True, True, False], 74, False, [False, False, False, False], 13227, 'West', (16, 1))
Element 14: #1#
