Element 1: (1, (3, 5), ['%', '.', '.', '.'], [(5, 9), (5, 5), (5, 6)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 5))
Element 2: (1, (4, 5), ['', '.', '.', ''], [(6, 9), (6, 5), (6, 6)], [False, False, False, False], 96, False, [False, True, True, False], 48, 'North', (4, 6))
Element 3: (1, (4, 6), ['.', '', '.', ''], [(7, 9), (7, 5), (7, 6)], [False, False, False, False], 94, False, [True, False, True, False], 87, 'North', (4, 7))
Element 4: (1, (4, 7), ['.', '', '.', '.'], [(8, 9), (8, 5), (8, 6)], [False, False, False, False], 92, False, [True, False, True, True], 126, 'East', (5, 7))
Element 5: (1, (5, 7), ['', '', '.', '.'], [(9, 9), (9, 5), (9, 6)], [False, False, False, False], 90, False, [False, False, True, True], 165, 'East', (6, 7))
Element 6: (1, (6, 7), ['', '', '.', '.'], [(10, 9), (10, 5), (10, 6)], [False, False, False, False], 88, False, [False, False, True, True], 3174, 'East', (7, 7))
Element 7: (1, (7, 7), ['', '', '.', '.'], [(11, 9), (11, 5), (11, 6)], [False, False, False, False], 86, False, [False, False, True, True], 6183, 'East', (8, 7))
Element 8: (1, (8, 7), ['', '', '.', '.'], [(11, 8), (11, 4), (11, 7)], [False, False, False, False], 84, False, [False, False, True, True], 9192, 'East', (9, 7))
Element 9: (1, (9, 7), ['', '', '.', 'G'], [(10, 8), (11, 3), (10, 7)], [False, False, False, False], 82, False, [False, False, True, False], 12201, 'North', (9, 8))
Element 10: (1, (9, 8), ['.', 'G', '', ''], [(10, 7), (10, 3), (9, 7)], [False, False, False, False], 80, False, [True, False, False, False], 13210, 'West', (8, 8))
Element 11: #1#
