Element 1: (2, (13, 2), ['%', '.', '.', '%'], [(15, 8), (9, 1), (15, 4)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (13, 3))
Element 2: (2, (13, 3), ['.', '', '.', '.'], [(15, 9), (10, 1), (15, 5)], [False, False, False, False], 96, False, [True, False, True, True], 58, 'East', (14, 3))
Element 3: (2, (14, 3), ['', '%', '.', '.'], [(14, 9), (11, 1), (15, 6)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (15, 3))
Element 4: (2, (15, 3), ['', '.', '', '%'], [(14, 8), (12, 1), (14, 6)], [False, False, False, True], 92, False, [False, True, False, False], 136, 'South', (15, 2))
Element 5: (2, (15, 2), ['%', '%', '', '%'], [(13, 8), (13, 1), (14, 7)], [True, True, False, True], 90, False, [False, False, False, False], 175, 'North', (15, 3))
Element 6: (2, (15, 3), ['', '', '', '%'], [(13, 9), (14, 1), (13, 7)], [False, False, False, True], 88, False, [False, False, False, False], 204, 'North', (15, 4))
Element 7: (2, (15, 4), ['.', '', '', '%'], [(12, 9), (13, 1), (13, 6)], [False, False, False, True], 86, False, [True, False, False, False], 223, 'West', (14, 4))
Element 8: (2, (14, 4), ['.', '', '.', ''], [(11, 9), (13, 2), (13, 5)], [False, False, False, False], 84, False, [True, False, True, False], 1242, 'North', (14, 5))
Element 9: (2, (14, 5), ['', '', '', ''], [(11, 8), (13, 3), (13, 4)], [False, False, False, False], 82, False, [False, False, False, False], 2261, 'East', (15, 5))
Element 10: (2, (15, 5), ['', '', '', '%'], [(11, 7), (12, 3), (12, 4)], [False, False, False, True], 80, False, [False, False, False, False], 3280, 'North', (15, 6))
Element 11: (2, (15, 6), ['', '', '', '%'], [(11, 6), (11, 3), (11, 4)], [False, False, False, True], 78, False, [False, False, False, False], 6279, 'North', (15, 7))
Element 12: (2, (15, 7), ['', '', '', '%'], [(10, 6), (10, 3), (11, 5)], [False, False, False, True], 76, False, [False, False, False, False], 9278, 'North', (15, 8))
Element 13: (2, (15, 8), ['', '', '', '%'], [(10, 7), (10, 4), (10, 5)], [False, False, False, True], 74, False, [False, False, False, False], 12277, 'North', (15, 9))
Element 14: (2, (15, 9), ['', '', '%', '%'], [(10, 8), (9, 4), (9, 5)], [False, False, True, True], 72, False, [False, False, False, False], 13296, 'West', (14, 9))
Element 15: #1#
