Element 1: (3, (12, 5), ['F', '.', '.', '.'], [(14, 1), (8, 6), (10, 4)], [False, False, False, False], 98, False, [False, True, True, True], 1019, 'West', (11, 5))
Element 2: (3, (11, 5), ['F', 'G', 'F', ''], [(13, 1), (9, 6), (11, 4)], [False, False, False, False], 96, False, [False, False, False, False], 3028, 'North', (11, 6))
Element 3: (3, (11, 6), ['G', '', 'F', '.'], [(13, 2), (10, 6), (11, 3)], [False, False, False, False], 94, False, [False, False, False, True], 6037, 'North', (11, 7))
Element 4: (3, (11, 7), ['G', '', 'F', '.'], [(13, 3), (10, 7), (10, 3)], [False, False, False, False], 92, False, [False, False, False, True], 9046, 'North', (11, 8))
Element 5: (3, (11, 8), ['G', '', 'F', '.'], [(14, 3), (10, 8), (10, 2)], [False, False, False, False], 90, False, [False, False, False, True], 11065, 'North', (11, 9))
Element 6: (3, (11, 9), ['G', '', '%', '.'], [(15, 3), (10, 9), (10, 1)], [False, False, True, False], 88, False, [False, False, False, True], 13084, 'East', (12, 9))
Element 7: (3, (12, 9), ['', '.', '%', '.'], [(15, 4), (9, 9), (11, 1)], [False, False, True, False], 86, False, [False, True, False, True], 13123, 'East', (13, 9))
Element 8: (3, (13, 9), ['', '.', '%', '.'], [(15, 5), (9, 8), (12, 1)], [False, False, True, False], 84, False, [False, True, False, True], 13162, 'East', (14, 9))
Element 9: (3, (14, 9), ['', '.', '%', '.'], [(15, 6), (9, 7), (13, 1)], [False, False, True, False], 82, False, [False, True, False, True], 13191, 'East', (15, 9))
Element 10: (3, (15, 9), ['', '.', '%', '%'], [(15, 7), (8, 7), (14, 1)], [False, False, True, True], 80, False, [False, True, False, False], 13220, 'South', (15, 8))
Element 11: (3, (15, 8), ['.', '', '', '%'], [(14, 7), (8, 8), (13, 1)], [False, False, False, True], 78, False, [True, False, False, False], 13249, 'West', (14, 8))
Element 12: (3, (14, 8), ['.', '', '', ''], [(14, 6), (8, 9), (13, 2)], [False, False, False, False], 76, False, [True, False, False, False], 13278, 'West', (13, 8))
Element 13: (3, (13, 8), ['.', '.', '', ''], [(14, 5), (7, 9), (13, 3)], [False, False, False, False], 74, False, [True, True, False, False], 13307, 'South', (13, 7))
Element 14: (3, (13, 7), ['.', '.', '', ''], [(14, 4), (7, 8), (13, 4)], [False, False, False, False], 72, False, [True, True, False, False], 13346, 'South', (13, 6))
Element 15: (3, (13, 6), ['.', 'G', '', ''], [(14, 5), (7, 7), (13, 5)], [False, False, False, False], 70, False, [True, False, False, False], 13375, 'West', (12, 6))
Element 16: (3, (12, 6), ['', '', '.', ''], [(14, 4), (6, 7), (14, 5)], [False, False, False, False], 68, False, [False, False, True, False], 13394, 'North', (12, 7))
Element 17: (3, (12, 7), ['', '', '.', ''], [(13, 4), (6, 8), (15, 5)], [False, False, False, False], 66, False, [False, False, True, False], 13413, 'North', (12, 8))
Element 18: (3, (12, 8), ['', '', '', ''], [(12, 4), (6, 9), (15, 6)], [False, False, False, False], 64, False, [False, False, False, False], 13442, 'South', (12, 7))
Element 19: (3, (12, 7), ['', '', '', ''], [(12, 3), (5, 9), (15, 7)], [False, False, False, False], 62, False, [False, False, False, False], 13461, 'South', (12, 6))
Element 20: (3, (12, 6), ['', '', '', ''], [(11, 3), (5, 8), (15, 8)], [False, False, False, False], 60, False, [False, False, False, False], 13470, 'East', (13, 6))
Element 21: (3, (13, 6), ['', '', '', ''], [(11, 4), (5, 7), (15, 9)], [False, False, False, False], 58, False, [False, False, False, False], 13479, 'East', (14, 6))
Element 22: (3, (14, 6), ['', '', '', ''], [(11, 5), (5, 6), (14, 9)], [False, False, False, False], 56, False, [False, False, False, False], 13488, 'East', (15, 6))
Element 23: #1#
