Element 1: (2, (15, 7), ['.', '.', '.', '%'], [(7, 6), (8, 9), (16, 1)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (15, 8))
Element 2: (2, (15, 8), ['.', '', '.', '%'], [(8, 6), (9, 9), (17, 1)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (15, 9))
Element 3: (2, (15, 9), ['.', '', '%', '%'], [(9, 6), (10, 9), (18, 1)], [False, False, True, True], 94, False, [True, False, False, False], 1087, 'West', (14, 9))
Element 4: (2, (14, 9), ['.', '.', '%', ''], [(10, 6), (11, 9), (17, 1)], [False, False, True, False], 92, False, [True, True, False, False], 3096, 'South', (14, 8))
Element 5: (2, (14, 8), ['.', '.', '', ''], [(11, 6), (11, 8), (16, 1)], [False, False, False, False], 90, False, [True, True, False, False], 5105, 'South', (14, 7))
Element 6: (2, (14, 7), ['.', '.', '', ''], [(11, 7), (10, 8), (16, 1)], [False, False, False, False], 88, False, [True, True, False, False], 7114, 'South', (14, 6))
Element 7: (2, (14, 6), ['.', '.', '', '.'], [(10, 7), (9, 8), (17, 1)], [False, False, False, False], 86, False, [True, True, False, True], 8133, 'East', (15, 6))
Element 8: (2, (15, 6), ['', '.', '', '%'], [(9, 7), (8, 8), (18, 1)], [False, False, False, True], 84, False, [False, True, False, False], 8162, 'South', (15, 5))
Element 9: (2, (15, 5), ['.', '.', '', '%'], [(8, 7), (7, 8), (17, 1)], [False, False, False, True], 82, False, [True, True, False, False], 8191, 'South', (15, 4))
Element 10: (2, (15, 4), ['.', '.', '', '%'], [(7, 7), (6, 8), (16, 1)], [False, False, False, True], 80, False, [True, True, False, False], 8220, 'South', (15, 3))
Element 11: (2, (15, 3), ['.', '.', '', '%'], [(6, 7), (6, 9), (16, 1)], [False, False, False, True], 78, False, [True, True, False, False], 8249, 'South', (15, 2))
Element 12: (2, (15, 2), ['%', '%', '', '%'], [(5, 7), (5, 9), (17, 1)], [True, True, False, True], 76, False, [False, False, False, False], 8278, 'North', (15, 3))
Element 13: (2, (15, 3), ['.', '', '', '%'], [(5, 8), (4, 9), (18, 1)], [False, False, False, True], 74, False, [True, False, False, False], 8297, 'West', (14, 3))
Element 14: (2, (14, 3), ['.', '%', '.', ''], [(4, 8), (3, 9), (17, 1)], [False, True, False, False], 72, False, [True, False, True, False], 8326, 'North', (14, 4))
Element 15: (2, (14, 4), ['.', '', '.', ''], [(4, 7), (3, 8), (16, 1)], [False, False, False, False], 70, False, [True, False, True, False], 8355, 'North', (14, 5))
Element 16: (2, (14, 5), ['.', '', '', ''], [(4, 6), (3, 7), (16, 1)], [False, False, False, False], 68, False, [True, False, False, False], 8384, 'West', (13, 5))
Element 17: (2, (13, 5), ['.', '.', '.', ''], [(5, 6), (3, 6), (17, 1)], [False, False, False, False], 66, False, [True, True, True, False], 8413, 'North', (13, 6))
Element 18: (2, (13, 6), ['.', '', '.', ''], [(5, 5), (3, 5), (18, 1)], [False, False, False, False], 64, False, [True, False, True, False], 8442, 'North', (13, 7))
Element 19: (2, (13, 7), ['.', '', '.', ''], [(6, 5), (4, 5), (17, 1)], [False, False, False, False], 62, False, [True, False, True, False], 8471, 'North', (13, 8))
Element 20: (2, (13, 8), ['.', '', '.', ''], [(7, 5), (4, 4), (16, 1)], [False, False, False, False], 60, False, [True, False, True, False], 8500, 'North', (13, 9))
Element 21: (2, (13, 9), ['.', '', '%', ''], [(8, 5), (5, 4), (16, 1)], [False, False, True, False], 58, False, [True, False, False, False], 8529, 'West', (12, 9))
Element 22: (2, (12, 9), ['', '.', '%', ''], [(9, 5), (6, 4), (17, 1)], [False, False, True, False], 56, False, [False, True, False, False], 8558, 'South', (12, 8))
Element 23: (2, (12, 8), ['', '.', '', ''], [(10, 5), (7, 4), (18, 1)], [False, False, False, False], 54, False, [False, True, False, False], 9577, 'South', (12, 7))
Element 24: (2, (12, 7), ['', '.', '', ''], [(11, 5), (8, 4), (17, 1)], [False, False, False, False], 52, False, [False, True, False, False], 10596, 'South', (12, 6))
Element 25: (2, (12, 6), ['', '.', '', ''], [(11, 4), (9, 4), (16, 1)], [False, False, False, False], 50, False, [False, True, False, False], 11615, 'South', (12, 5))
Element 26: (2, (12, 5), ['', '.', '', ''], [(11, 3), (10, 4), (16, 1)], [False, False, False, False], 48, False, [False, True, False, False], 13624, 'South', (12, 4))
Element 27: #1#
