Element 1: (1, (9, 4), ['.', '.', '.', 'F'], [(1, 7), (12, 8), (13, 6)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (10, 4))
Element 2: (1, (10, 4), ['', 'F', 'F', 'F'], [(1, 8), (11, 8), (14, 6)], [False, False, False, False], 96, False, [False, False, False, False], 2028, 'East', (11, 4))
Element 3: (1, (11, 4), ['', 'F', 'F', '.'], [(1, 9), (11, 9), (15, 6)], [False, False, False, False], 94, False, [False, False, False, True], 4047, 'North', (11, 5))
Element 4: (1, (11, 5), ['F', '', 'F', '.'], [(1, 8), (10, 9), (15, 7)], [False, False, False, False], 92, False, [False, False, False, True], 6056, 'North', (11, 6))
Element 5: (1, (11, 6), ['F', '', 'F', '.'], [(1, 7), (10, 8), (15, 8)], [False, False, False, False], 90, False, [False, False, False, True], 8065, 'North', (11, 7))
Element 6: (1, (11, 7), ['G', '', '', '.'], [(1, 6), (10, 7), (15, 9)], [False, False, False, False], 88, False, [False, False, False, True], 10074, 'East', (12, 7))
Element 7: (1, (12, 7), ['', '.', '', '.'], [(1, 5), (10, 6), (14, 9)], [False, False, False, False], 86, False, [False, True, False, True], 11103, 'East', (13, 7))
Element 8: (1, (13, 7), ['', '', '.', '.'], [(1, 4), (10, 5), (14, 8)], [False, False, False, False], 84, False, [False, False, True, True], 12132, 'East', (14, 7))
Element 9: (1, (14, 7), ['', '', '', ''], [(1, 3), (9, 5), (13, 8)], [False, False, False, False], 82, False, [False, False, False, False], 12171, 'East', (15, 7))
Element 10: (1, (15, 7), ['', '', '', '%'], [(1, 2), (9, 6), (13, 9)], [False, False, False, True], 80, False, [False, False, False, False], 12200, 'North', (15, 8))
Element 11: (1, (15, 8), ['', '', '', '%'], [(1, 1), (9, 7), (12, 9)], [False, False, False, True], 78, False, [False, False, False, False], 12229, 'North', (15, 9))
Element 12: (1, (15, 9), ['', '', '%', '%'], [(2, 1), (9, 8), (12, 8)], [False, False, True, True], 76, False, [False, False, False, False], 12248, 'West', (14, 9))
Element 13: (1, (14, 9), ['', '', '%', ''], [(3, 1), (9, 9), (12, 7)], [False, False, True, False], 74, False, [False, False, False, False], 12267, 'South', (14, 8))
Element 14: (1, (14, 8), ['', '', '', ''], [(4, 1), (8, 9), (12, 6)], [False, False, False, False], 72, False, [False, False, False, False], 12296, 'West', (13, 8))
Element 15: (1, (13, 8), ['', '', '', ''], [(4, 2), (8, 8), (12, 5)], [False, False, False, False], 70, False, [False, False, False, False], 12325, 'North', (13, 9))
Element 16: (1, (13, 9), ['', '', '%', ''], [(4, 3), (8, 7), (13, 5)], [False, False, True, False], 68, False, [False, False, False, False], 12354, 'West', (12, 9))
Element 17: (1, (12, 9), ['', '', '%', ''], [(5, 3), (8, 6), (14, 5)], [False, False, True, False], 66, False, [False, False, False, False], 12383, 'South', (12, 8))
Element 18: (1, (12, 8), ['', '', '', ''], [(6, 3), (8, 5), (15, 5)], [False, False, False, False], 64, False, [False, False, False, False], 12412, 'West', (11, 8))
Element 19: (1, (11, 8), ['', '', '', ''], [(7, 3), (8, 4), (15, 4)], [False, False, False, False], 62, False, [False, False, False, False], 12441, 'North', (11, 9))
Element 20: (1, (11, 9), ['', '', '%', ''], [(7, 4), (8, 3), (15, 3)], [False, False, True, False], 60, False, [False, False, False, False], 12470, 'West', (10, 9))
Element 21: (1, (10, 9), ['', '', '%', ''], [(7, 5), (9, 3), (15, 2)], [False, False, True, False], 58, False, [False, False, False, False], 12499, 'South', (10, 8))
Element 22: (1, (10, 8), ['', '', '', ''], [(7, 6), (10, 3), (15, 3)], [False, False, False, False], 56, False, [False, False, False, False], 13508, 'South', (10, 7))
Element 23: #1#
