Element 1: (3, (10, 1), ['.', '%', '.', '.'], [(14, 7), (1, 4), (8, 3)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (11, 1))
Element 2: (3, (11, 1), ['', '%', '%', '.'], [(15, 7), (1, 5), (9, 3)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (12, 1))
Element 3: (3, (12, 1), ['', '%', '%', '.'], [(15, 8), (1, 6), (10, 3)], [False, True, True, False], 94, False, [False, False, False, True], 1097, 'East', (13, 1))
Element 4: (3, (13, 1), ['', '%', '.', '.'], [(15, 9), (1, 7), (11, 3)], [False, True, False, False], 92, False, [False, False, True, True], 2126, 'East', (14, 1))
Element 5: (3, (14, 1), ['', '%', '%', '%'], [(14, 9), (1, 8), (11, 4)], [False, True, True, True], 90, False, [False, False, False, False], 3155, 'West', (13, 1))
Element 6: (3, (13, 1), ['', '%', '.', ''], [(14, 8), (1, 9), (11, 5)], [False, True, False, False], 88, False, [False, False, True, False], 4174, 'North', (13, 2))
Element 7: (3, (13, 2), ['%', '', '.', '%'], [(13, 8), (1, 8), (11, 6)], [True, False, False, True], 86, False, [False, False, True, False], 5193, 'North', (13, 3))
Element 8: (3, (13, 3), ['.', '', '.', '.'], [(13, 9), (1, 7), (11, 7)], [False, False, False, False], 84, False, [True, False, True, True], 6212, 'East', (14, 3))
Element 9: (3, (14, 3), ['', '%', '.', '.'], [(12, 9), (1, 6), (11, 8)], [False, True, False, False], 82, False, [False, False, True, True], 7231, 'East', (15, 3))
Element 10: (3, (15, 3), ['', '.', '.', '%'], [(11, 9), (1, 5), (10, 8)], [False, False, False, True], 80, False, [False, True, True, False], 9240, 'North', (15, 4))
Element 11: (3, (15, 4), ['.', '', '.', '%'], [(10, 9), (1, 4), (10, 7)], [False, False, False, True], 78, False, [True, False, True, False], 11249, 'North', (15, 5))
Element 12: (3, (15, 5), ['.', '', '.', '%'], [(9, 9), (1, 3), (10, 6)], [False, False, False, True], 76, False, [True, False, True, False], 12268, 'North', (15, 6))
Element 13: (3, (15, 6), ['.', '', '', '%'], [(9, 8), (1, 2), (10, 5)], [False, False, False, True], 74, False, [True, False, False, False], 13297, 'West', (14, 6))
Element 14: #1#
