Element 1: (1, (1, 5), ['%', '.', '.', '%'], [(10, 6), (2, 1), (4, 9)], [True, False, False, True], 98, False, [False, True, True, False], 999, 'North', (1, 6))
Element 2: (1, (1, 6), ['%', '', '.', '%'], [(11, 6), (3, 1), (5, 9)], [True, False, False, True], 96, False, [False, False, True, False], 2028, 'North', (1, 7))
Element 3: (1, (1, 7), ['%', '', '.', '%'], [(11, 7), (4, 1), (6, 9)], [True, False, False, True], 94, False, [False, False, True, False], 3057, 'North', (1, 8))
Element 4: (1, (1, 8), ['%', '', '.', '%'], [(11, 8), (4, 2), (7, 9)], [True, False, False, True], 92, False, [False, False, True, False], 4086, 'North', (1, 9))
Element 5: (1, (1, 9), ['%', '', '%', '%'], [(11, 9), (4, 3), (8, 9)], [True, False, True, True], 90, False, [False, False, False, False], 5115, 'South', (1, 8))
Element 6: (1, (1, 8), ['%', '', '', '%'], [(10, 9), (5, 3), (9, 9)], [True, False, False, True], 88, False, [False, False, False, False], 6134, 'South', (1, 7))
Element 7: (1, (1, 7), ['%', '', '', '%'], [(10, 8), (6, 3), (9, 8)], [True, False, False, True], 86, False, [False, False, False, False], 7153, 'South', (1, 6))
Element 8: (1, (1, 6), ['%', '', '', '%'], [(10, 7), (7, 3), (9, 7)], [True, False, False, True], 84, False, [False, False, False, False], 8172, 'South', (1, 5))
Element 9: (1, (1, 5), ['%', '.', '', '%'], [(9, 7), (8, 3), (8, 7)], [True, False, False, True], 82, False, [False, True, False, False], 8191, 'South', (1, 4))
Element 10: (1, (1, 4), ['%', '.', '', '%'], [(9, 8), (9, 3), (8, 8)], [True, False, False, True], 80, False, [False, True, False, False], 8220, 'South', (1, 3))
Element 11: (1, (1, 3), ['%', '.', '', '%'], [(9, 9), (10, 3), (7, 8)], [True, False, False, True], 78, False, [False, True, False, False], 9239, 'South', (1, 2))
Element 12: (1, (1, 2), ['%', '.', '', '%'], [(8, 9), (11, 3), (7, 7)], [True, False, False, True], 76, False, [False, True, False, False], 10258, 'South', (1, 1))
Element 13: (1, (1, 1), ['%', '%', '', ''], [(8, 8), (11, 4), (7, 6)], [True, True, False, False], 74, False, [False, False, False, False], 11277, 'East', (2, 1))
Element 14: (1, (2, 1), ['', '%', '%', ''], [(8, 7), (11, 5), (8, 6)], [False, True, True, False], 72, False, [False, False, False, False], 12286, 'East', (3, 1))
Element 15: (1, (3, 1), ['', '%', '%', ''], [(8, 6), (10, 5), (8, 5)], [False, True, True, False], 70, False, [False, False, False, False], 13295, 'East', (4, 1))
Element 16: #1#
