Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(8, 5), (6, 7), (8, 9)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 1))
Element 2: (3, (17, 1), ['.', '%', '%', ''], [(9, 5), (7, 7), (9, 9)], [False, True, True, False], 96, False, [True, False, False, False], 68, 'West', (16, 1))
Element 3: (3, (16, 1), ['%', '%', '%', ''], [(10, 5), (8, 7), (10, 9)], [True, True, True, False], 94, False, [False, False, False, False], 2087, 'East', (17, 1))
Element 4: (3, (17, 1), ['', '%', '%', ''], [(11, 5), (9, 7), (11, 9)], [False, True, True, False], 92, False, [False, False, False, False], 4096, 'East', (18, 1))
Element 5: (3, (18, 1), ['', '%', '%', '%'], [(11, 6), (10, 7), (11, 8)], [False, True, True, True], 90, False, [False, False, False, False], 7095, 'Stop', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(11, 7), (10, 8), (12, 8)], [False, True, True, True], 88, False, [False, False, False, False], 9104, 'West', (17, 1))
Element 7: (3, (17, 1), ['', '%', '%', ''], [(12, 7), (9, 8), (13, 8)], [False, True, True, False], 86, False, [False, False, False, False], 9133, 'West', (16, 1))
Element 8: (3, (16, 1), ['%', '%', '%', ''], [(13, 7), (8, 8), (14, 8)], [True, True, True, False], 84, False, [False, False, False, False], 9162, 'East', (17, 1))
Element 9: (3, (17, 1), ['', '%', '%', ''], [(14, 7), (7, 8), (15, 8)], [False, True, True, False], 82, False, [False, False, False, False], 9191, 'East', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(15, 7), (6, 8), (15, 9)], [False, True, True, True], 80, False, [False, False, False, False], 9220, 'Stop', (18, 1))
Element 11: (3, (18, 1), ['', '%', '%', '%'], [(15, 6), (6, 9), (14, 9)], [False, True, True, True], 78, False, [False, False, False, False], 9249, 'West', (17, 1))
Element 12: (3, (17, 1), ['', '%', '%', ''], [(15, 5), (5, 9), (13, 9)], [False, True, True, False], 76, False, [False, False, False, False], 9278, 'West', (16, 1))
Element 13: (3, (16, 1), ['%', '%', '%', ''], [(15, 4), (5, 8), (12, 9)], [True, True, True, False], 74, False, [False, False, False, False], 9307, 'East', (17, 1))
Element 14: (3, (17, 1), ['', '%', '%', ''], [(15, 3), (4, 8), (13, 9)], [False, True, True, False], 72, False, [False, False, False, False], 9326, 'East', (18, 1))
Element 15: (3, (18, 1), ['', '%', '%', '%'], [(15, 2), (4, 9), (14, 9)], [False, True, True, True], 70, False, [False, False, False, False], 9345, 'Stop', (18, 1))
Element 16: (3, (18, 1), ['', '%', '%', '%'], [(15, 3), (3, 9), (15, 9)], [False, True, True, True], 68, False, [False, False, False, False], 9354, 'West', (17, 1))
Element 17: (3, (17, 1), ['', '%', '%', ''], [(14, 3), (3, 8), (15, 8)], [False, True, True, False], 66, False, [False, False, False, False], 9373, 'West', (16, 1))
Element 18: (3, (16, 1), ['%', '%', '%', ''], [(14, 4), (3, 7), (14, 8)], [True, True, True, False], 64, False, [False, False, False, False], 9392, 'East', (17, 1))
Element 19: (3, (17, 1), ['', '%', '%', ''], [(14, 5), (4, 7), (14, 9)], [False, True, True, False], 62, False, [False, False, False, False], 9411, 'East', (18, 1))
Element 20: (3, (18, 1), ['', '%', '%', '%'], [(14, 6), (4, 6), (14, 8)], [False, True, True, True], 60, False, [False, False, False, False], 9430, 'Stop', (18, 1))
Element 21: (3, (18, 1), ['', '%', '%', '%'], [(13, 6), (5, 6), (13, 8)], [False, True, True, True], 58, False, [False, False, False, False], 9449, 'West', (17, 1))
Element 22: (3, (17, 1), ['', '%', '%', ''], [(13, 5), (6, 6), (13, 9)], [False, True, True, False], 56, False, [False, False, False, False], 9468, 'West', (16, 1))
Element 23: (3, (16, 1), ['%', '%', '%', ''], [(13, 4), (7, 6), (13, 8)], [True, True, True, False], 54, False, [False, False, False, False], 9487, 'East', (17, 1))
Element 24: (3, (17, 1), ['', '%', '%', ''], [(13, 3), (8, 6), (12, 8)], [False, True, True, False], 52, False, [False, False, False, False], 9506, 'East', (18, 1))
Element 25: (3, (18, 1), ['', '%', '%', '%'], [(13, 2), (9, 6), (12, 9)], [False, True, True, True], 50, False, [False, False, False, False], 9525, 'Stop', (18, 1))
Element 26: (3, (18, 1), ['', '%', '%', '%'], [(13, 1), (10, 6), (12, 8)], [False, True, True, True], 48, False, [False, False, False, False], 10534, 'West', (17, 1))
Element 27: (3, (17, 1), ['', '%', '%', ''], [(14, 1), (11, 6), (11, 8)], [False, True, True, False], 46, False, [False, False, False, False], 10543, 'West', (16, 1))
Element 28: (3, (16, 1), ['%', '%', '%', ''], [(13, 1), (12, 6), (11, 9)], [True, True, True, False], 44, False, [False, False, False, False], 10552, 'East', (17, 1))
Element 29: (3, (17, 1), ['', '%', '%', ''], [(12, 1), (12, 5), (12, 9)], [False, True, True, False], 42, False, [False, False, False, False], 10571, 'East', (18, 1))
Element 30: (3, (18, 1), ['', '%', '%', '%'], [(11, 1), (12, 4), (11, 9)], [False, True, True, True], 40, False, [False, False, False, False], 10590, 'Stop', (18, 1))
Element 31: (3, (18, 1), ['', '%', '%', '%'], [(10, 1), (11, 4), (10, 9)], [False, True, True, True], 38, False, [False, False, False, False], 11599, 'West', (17, 1))
Element 32: (3, (17, 1), ['', '%', '%', ''], [(10, 2), (11, 3), (10, 8)], [False, True, True, False], 36, False, [False, False, False, False], 12608, 'West', (16, 1))
Element 33: (3, (16, 1), ['%', '%', '%', ''], [(10, 3), (12, 3), (10, 7)], [True, True, True, False], 34, False, [False, False, False, False], 13617, 'East', (17, 1))
Element 34: #1#
